4.54074	-0.363058	4.17768	4.54074	-0.363057	4.17769	4.54074	-0.363056	4.17769
4.54074	-0.363054	4.17769	4.54074	-0.363053	4.17769	4.54075	-0.363052	4.17769
4.54075	-0.363051	4.1777	4.54075	-0.363049	4.1777	4.54075	-0.363048	4.1777
4.54075	-0.363047	4.1777	4.54075	-0.363045	4.1777	4.54075	-0.363044	4.17771
4.54075	-0.363043	4.17771	4.54075	-0.363042	4.17771	4.54075	-0.36304	4.17771
4.54075	-0.363039	4.17771	4.54075	-0.363038	4.17772	4.54076	-0.363036	4.17772
4.54076	-0.363035	4.17772	4.54076	-0.363034	4.17772	4.54076	-0.363032	4.17773
4.54076	-0.363031	4.17773	4.54076	-0.36303	4.17773	4.54076	-0.363028	4.17773
4.54076	-0.363027	4.17773	4.54076	-0.363026	4.17774	4.54076	-0.363024	4.17774
4.54076	-0.363023	4.17774	4.54077	-0.363022	4.17774	4.54077	-0.36302	4.17775
4.54077	-0.363019	4.17775	4.54077	-0.363018	4.17775	4.54077	-0.363016	4.17775
4.54077	-0.363015	4.17775	4.54077	-0.363014	4.17776	4.54077	-0.363012	4.17776
4.54077	-0.363011	4.17776	4.54077	-0.36301	4.17776	4.54077	-0.363008	4.17777
4.54078	-0.363007	4.17777	4.54078	-0.363006	4.17777	4.54078	-0.363004	4.17777
4.54078	-0.363003	4.17778	4.54078	-0.363001	4.17778	4.54078	-0.363	4.17778
4.54078	-0.362999	4.17778	4.54078	-0.362997	4.17779	4.54078	-0.362996	4.17779
4.54078	-0.362995	4.17779	4.54079	-0.362993	4.17779	4.54079	-0.362992	4.17779
4.54079	-0.36299	4.1778	4.54079	-0.362989	4.1778	4.54079	-0.362988	4.1778
4.54079	-0.362986	4.1778	4.54079	-0.362985	4.17781	4.54079	-0.362983	4.17781
4.54079	-0.362982	4.17781	4.54079	-0.362981	4.17781	4.5408	-0.362979	4.17782
4.5408	-0.362978	4.17782	4.5408	-0.362976	4.17782	4.5408	-0.362975	4.17782
4.5408	-0.362973	4.17783	4.5408	-0.362972	4.17783	4.5408	-0.362971	4.17783
4.5408	-0.362969	4.17783	4.5408	-0.362968	4.17784	4.54081	-0.362966	4.17784
4.54081	-0.362965	4.17784	4.54081	-0.362963	4.17784	4.54081	-0.362962	4.17785
4.54081	-0.362961	4.17785	4.54081	-0.362959	4.17785	4.54081	-0.362958	4.17786
4.54081	-0.362956	4.17786	4.54081	-0.362955	4.17786	4.54082	-0.362953	4.17786
4.54082	-0.362952	4.17787	4.54082	-0.36295	4.17787	4.54082	-0.362949	4.17787
4.54082	-0.362947	4.17787	4.54082	-0.362946	4.17788	4.54082	-0.362944	4.17788
4.54082	-0.362943	4.17788	4.54083	-0.362941	4.17788	4.54083	-0.36294	4.17789
4.54083	-0.362938	4.17789	4.54083	-0.362937	4.17789	4.54083	-0.362936	4.17789
4.54083	-0.362934	4.1779	4.54083	-0.362933	4.1779	4.54083	-0.362931	4.1779
4.54084	-0.36293	4.17791	4.54084	-0.362928	4.17791	4.54084	-0.362927	4.17791
4.54084	-0.362925	4.17791	4.54084	-0.362923	4.17792	4.54084	-0.362922	4.17792
4.54084	-0.36292	4.17792	4.54084	-0.362919	4.17793	4.54085	-0.362917	4.17793
4.54085	-0.362916	4.17793	4.54085	-0.362914	4.17793	4.54085	-0.362913	4.17794
4.54085	-0.362911	4.17794	4.54085	-0.36291	4.17794	4.54085	-0.362908	4.17794
4.54085	-0.362907	4.17795	4.54086	-0.362905	4.17795	4.54086	-0.362904	4.17795
4.54086	-0.362902	4.17796	4.54086	-0.3629	4.17796	4.54086	-0.362899	4.17796
4.54086	-0.362897	4.17797	4.54086	-0.362896	4.17797	4.54087	-0.362894	4.17797
4.54087	-0.362893	4.17797	4.54087	-0.362891	4.17798	4.54087	-0.36289	4.17798
4.54087	-0.362888	4.17798	4.54087	-0.362886	4.17799	4.54087	-0.362885	4.17799
4.54087	-0.362883	4.17799	4.54088	-0.362882	4.17799	4.54088	-0.36288	4.178
4.54088	-0.362878	4.178	4.54088	-0.362877	4.178	4.54088	-0.362875	4.17801
4.54088	-0.362874	4.17801	4.54088	-0.362872	4.17801	4.54089	-0.36287	4.17802
4.54089	-0.362869	4.17802	4.54089	-0.362867	4.17802	4.54089	-0.362866	4.17802
4.54089	-0.362864	4.17803	4.54089	-0.362862	4.17803	4.54089	-0.362861	4.17803
4.5409	-0.362859	4.17804	4.5409	-0.362857	4.17804	4.5409	-0.362856	4.17804
4.5409	-0.362854	4.17805	4.5409	-0.362852	4.17805	4.5409	-0.362851	4.17805
4.5409	-0.362849	4.17806	4.54091	-0.362848	4.17806	4.54091	-0.362846	4.17806
4.54091	-0.362844	4.17807	4.54091	-0.362843	4.17807	4.54091	-0.362841	4.17807
4.54091	-0.362839	4.17807	4.54092	-0.362838	4.17808	4.54092	-0.362836	4.17808
4.54092	-0.362834	4.17808	4.54092	-0.362833	4.17809	4.54092	-0.362831	4.17809
4.54092	-0.362829	4.17809	4.54092	-0.362827	4.1781	4.54093	-0.362826	4.1781
4.54093	-0.362824	4.1781	4.54093	-0.362822	4.17811	4.54093	-0.362821	4.17811
4.54093	-0.362819	4.17811	4.54093	-0.362817	4.17812	4.54094	-0.362816	4.17812
4.54094	-0.362814	4.17812	4.54094	-0.362812	4.17813	4.54094	-0.36281	4.17813
4.54094	-0.362809	4.17813	4.54094	-0.362807	4.17814	4.54095	-0.362805	4.17814
4.54095	-0.362803	4.17814	4.54095	-0.362802	4.17815	4.54095	-0.3628	4.17815
4.54095	-0.362798	4.17815	4.54095	-0.362796	4.17816	4.54096	-0.362795	4.17816
4.54096	-0.362793	4.17816	4.54096	-0.362791	4.17817	4.54096	-0.362789	4.17817
4.54096	-0.362788	4.17817	4.54096	-0.362786	4.17818	4.54097	-0.362784	4.17818
4.54097	-0.362782	4.17818	4.54097	-0.36278	4.17819	4.54097	-0.362779	4.17819
4.54097	-0.362777	4.1782	4.54097	-0.362775	4.1782	4.54098	-0.362773	4.1782
4.54098	-0.362771	4.17821	4.54098	-0.36277	4.17821	4.54098	-0.362768	4.17821
4.54098	-0.362766	4.17822	4.54098	-0.362764	4.17822	4.54099	-0.362762	4.17822
4.54099	-0.362761	4.17823	4.54099	-0.362759	4.17823	4.54099	-0.362757	4.17823
4.54099	-0.362755	4.17824	4.54099	-0.362753	4.17824	4.541	-0.362751	4.17824
4.541	-0.362749	4.17825	4.541	-0.362748	4.17825	4.541	-0.362746	4.17826
4.541	-0.362744	4.17826	4.54101	-0.362742	4.17826	4.54101	-0.36274	4.17827
4.54101	-0.362738	4.17827	4.54101	-0.362736	4.17827	4.54101	-0.362735	4.17828
4.54101	-0.362733	4.17828	4.54102	-0.362731	4.17829	4.54102	-0.362729	4.17829
4.54102	-0.362727	4.17829	4.54102	-0.362725	4.1783	4.54102	-0.362723	4.1783
4.54103	-0.362721	4.1783	4.54103	-0.362719	4.17831	4.54103	-0.362717	4.17831
4.54103	-0.362716	4.17832	4.54103	-0.362714	4.17832	4.54103	-0.362712	4.17832
4.54104	-0.36271	4.17833	4.54104	-0.362708	4.17833	4.54104	-0.362706	4.17833
4.54104	-0.362704	4.17834	4.54104	-0.362702	4.17834	4.54105	-0.3627	4.17835
4.54105	-0.362698	4.17835	4.54105	-0.362696	4.17835	4.54105	-0.362694	4.17836
4.54105	-0.362692	4.17836	4.54106	-0.36269	4.17837	4.54106	-0.362688	4.17837
4.54106	-0.362686	4.17837	4.54106	-0.362684	4.17838	4.54106	-0.362682	4.17838
4.54107	-0.36268	4.17838	4.54107	-0.362678	4.17839	4.54107	-0.362676	4.17839
4.54107	-0.362674	4.1784	4.54107	-0.362672	4.1784	4.54107	-0.36267	4.1784
4.54108	-0.362668	4.17841	4.54108	-0.362666	4.17841	4.54108	-0.362664	4.17842
4.54108	-0.362662	4.17842	4.54108	-0.36266	4.17842	4.54109	-0.362658	4.17843
4.54109	-0.362656	4.17843	4.54109	-0.362654	4.17844	4.54109	-0.362652	4.17844
4.54109	-0.36265	4.17844	4.5411	-0.362648	4.17845	4.5411	-0.362646	4.17845
4.5411	-0.362644	4.17846	4.5411	-0.362642	4.17846	4.54111	-0.36264	4.17847
4.54111	-0.362637	4.17847	4.54111	-0.362635	4.17847	4.54111	-0.362633	4.17848
4.54111	-0.362631	4.17848	4.54112	-0.362629	4.17849	4.54112	-0.362627	4.17849
4.54112	-0.362625	4.17849	4.54112	-0.362623	4.1785	4.54112	-0.362621	4.1785
4.54113	-0.362619	4.17851	4.54113	-0.362616	4.17851	4.54113	-0.362614	4.17852
4.54113	-0.362612	4.17852	4.54113	-0.36261	4.17852	4.54114	-0.362608	4.17853
4.54114	-0.362606	4.17853	4.54114	-0.362604	4.17854	4.54114	-0.362601	4.17854
4.54114	-0.362599	4.17855	4.54115	-0.362597	4.17855	4.54115	-0.362595	4.17855
4.54115	-0.362593	4.17856	4.54115	-0.362591	4.17856	4.54116	-0.362588	4.17857
4.54116	-0.362586	4.17857	4.54116	-0.362584	4.17858	4.54116	-0.362582	4.17858
4.54116	-0.36258	4.17858	4.54117	-0.362577	4.17859	4.54117	-0.362575	4.17859
4.54117	-0.362573	4.1786	4.54117	-0.362571	4.1786	4.54118	-0.362569	4.17861
4.54118	-0.362566	4.17861	4.54118	-0.362564	4.17862	4.54118	-0.362562	4.17862
4.54118	-0.36256	4.17862	4.54119	-0.362557	4.17863	4.54119	-0.362555	4.17863
4.54119	-0.362553	4.17864	4.54119	-0.362551	4.17864	4.5412	-0.362548	4.17865
4.5412	-0.362546	4.17865	4.5412	-0.362544	4.17866	4.5412	-0.362542	4.17866
4.5412	-0.362539	4.17867	4.54121	-0.362537	4.17867	4.54121	-0.362535	4.17867
4.54121	-0.362532	4.17868	4.54121	-0.36253	4.17868	4.54122	-0.362528	4.17869
4.54122	-0.362525	4.17869	4.54122	-0.362523	4.1787	4.54122	-0.362521	4.1787
4.54123	-0.362519	4.17871	4.54123	-0.362516	4.17871	4.54123	-0.362514	4.17872
4.54123	-0.362512	4.17872	4.54123	-0.362509	4.17873	4.54124	-0.362507	4.17873
4.54124	-0.362504	4.17873	4.54124	-0.362502	4.17874	4.54124	-0.3625	4.17874
4.54125	-0.362497	4.17875	4.54125	-0.362495	4.17875	4.54125	-0.362493	4.17876
4.54125	-0.36249	4.17876	4.54126	-0.362488	4.17877	4.54126	-0.362486	4.17877
4.54126	-0.362483	4.17878	4.54126	-0.362481	4.17878	4.54127	-0.362478	4.17879
4.54127	-0.362476	4.17879	4.54127	-0.362474	4.1788	4.54127	-0.362471	4.1788
4.54128	-0.362469	4.17881	4.54128	-0.362466	4.17881	4.54128	-0.362464	4.17882
4.54128	-0.362461	4.17882	4.54128	-0.362459	4.17883	4.54129	-0.362457	4.17883
4.54129	-0.362454	4.17884	4.54129	-0.362452	4.17884	4.54129	-0.362449	4.17885
4.5413	-0.362447	4.17885	4.5413	-0.362444	4.17886	4.5413	-0.362442	4.17886
4.5413	-0.362439	4.17887	4.54131	-0.362437	4.17887	4.54131	-0.362434	4.17888
4.54131	-0.362432	4.17888	4.54131	-0.362429	4.17889	4.54132	-0.362427	4.17889
4.54132	-0.362424	4.1789	4.54132	-0.362422	4.1789	4.54132	-0.362419	4.17891
4.54133	-0.362417	4.17891	4.54133	-0.362414	4.17892	4.54133	-0.362412	4.17892
4.54133	-0.362409	4.17893	4.54134	-0.362407	4.17893	4.54134	-0.362404	4.17894
4.54134	-0.362402	4.17894	4.54134	-0.362399	4.17895	4.54135	-0.362397	4.17895
4.54135	-0.362394	4.17896	4.54135	-0.362391	4.17896	4.54136	-0.362389	4.17897
4.54136	-0.362386	4.17897	4.54136	-0.362384	4.17898	4.54136	-0.362381	4.17898
4.54137	-0.362379	4.17899	4.54137	-0.362376	4.17899	4.54137	-0.362373	4.179
4.54137	-0.362371	4.179	4.54138	-0.362368	4.17901	4.54138	-0.362366	4.17901
4.54138	-0.362363	4.17902	4.54138	-0.36236	4.17902	4.54139	-0.362358	4.17903
4.54139	-0.362355	4.17903	4.54139	-0.362352	4.17904	4.54139	-0.36235	4.17904
4.5414	-0.362347	4.17905	4.5414	-0.362345	4.17906	4.5414	-0.362342	4.17906
4.54141	-0.362339	4.17907	4.54141	-0.362337	4.17907	4.54141	-0.362334	4.17908
4.54141	-0.362331	4.17908	4.54142	-0.362329	4.17909	4.54142	-0.362326	4.17909
4.54142	-0.362323	4.1791	4.54142	-0.36232	4.1791	4.54143	-0.362318	4.17911
4.54143	-0.362315	4.17911	4.54143	-0.362312	4.17912	4.54143	-0.36231	4.17913
4.54144	-0.362307	4.17913	4.54144	-0.362304	4.17914	4.54144	-0.362302	4.17914
4.54145	-0.362299	4.17915	4.54145	-0.362296	4.17915	4.54145	-0.362293	4.17916
4.54145	-0.362291	4.17916	4.54146	-0.362288	4.17917	4.54146	-0.362285	4.17917
4.54146	-0.362282	4.17918	4.54147	-0.36228	4.17919	4.54147	-0.362277	4.17919
4.54147	-0.362274	4.1792	4.54147	-0.362271	4.1792	4.54148	-0.362268	4.17921
4.54148	-0.362266	4.17921	4.54148	-0.362263	4.17922	4.54148	-0.36226	4.17922
4.54149	-0.362257	4.17923	4.54149	-0.362254	4.17924	4.54149	-0.362252	4.17924
4.5415	-0.362249	4.17925	4.5415	-0.362246	4.17925	4.5415	-0.362243	4.17926
4.5415	-0.36224	4.17926	4.54151	-0.362238	4.17927	4.54151	-0.362235	4.17928
4.54151	-0.362232	4.17928	4.54152	-0.362229	4.17929	4.54152	-0.362226	4.17929
4.54152	-0.362223	4.1793	4.54152	-0.36222	4.1793	4.54153	-0.362218	4.17931
4.54153	-0.362215	4.17932	4.54153	-0.362212	4.17932	4.54154	-0.362209	4.17933
4.54154	-0.362206	4.17933	4.54154	-0.362203	4.17934	4.54154	-0.3622	4.17934
4.54155	-0.362197	4.17935	4.54155	-0.362194	4.17936	4.54155	-0.362192	4.17936
4.54156	-0.362189	4.17937	4.54156	-0.362186	4.17937	4.54156	-0.362183	4.17938
4.54157	-0.36218	4.17939	4.54157	-0.362177	4.17939	4.54157	-0.362174	4.1794
4.54157	-0.362171	4.1794	4.54158	-0.362168	4.17941	4.54158	-0.362165	4.17942
4.54158	-0.362162	4.17942	4.54159	-0.362159	4.17943	4.54159	-0.362156	4.17943
4.54159	-0.362153	4.17944	4.5416	-0.36215	4.17945	4.5416	-0.362147	4.17945
4.5416	-0.362144	4.17946	4.5416	-0.362141	4.17946	4.54161	-0.362138	4.17947
4.54161	-0.362135	4.17948	4.54161	-0.362132	4.17948	4.54162	-0.362129	4.17949
4.54162	-0.362126	4.17949	4.54162	-0.362123	4.1795	4.54163	-0.36212	4.17951
4.54163	-0.362117	4.17951	4.54163	-0.362114	4.17952	4.54163	-0.362111	4.17952
4.54164	-0.362108	4.17953	4.54164	-0.362105	4.17954	4.54164	-0.362102	4.17954
4.54165	-0.362099	4.17955	4.54165	-0.362096	4.17955	4.54165	-0.362093	4.17956
4.54166	-0.36209	4.17957	4.54166	-0.362087	4.17957	4.54166	-0.362083	4.17958
4.54167	-0.36208	4.17959	4.54167	-0.362077	4.17959	4.54167	-0.362074	4.1796
4.54168	-0.362071	4.1796	4.54168	-0.362068	4.17961	4.54168	-0.362065	4.17962
4.54168	-0.362062	4.17962	4.54169	-0.362059	4.17963	4.54169	-0.362055	4.17964
4.54169	-0.362052	4.17964	4.5417	-0.362049	4.17965	4.5417	-0.362046	4.17965
4.5417	-0.362043	4.17966	4.54171	-0.36204	4.17967	4.54171	-0.362037	4.17967
4.54171	-0.362033	4.17968	4.54172	-0.36203	4.17969	4.54172	-0.362027	4.17969
4.54172	-0.362024	4.1797	4.54173	-0.362021	4.17971	4.54173	-0.362017	4.17971
4.54173	-0.362014	4.17972	4.54174	-0.362011	4.17972	4.54174	-0.362008	4.17973
4.54174	-0.362005	4.17974	4.54175	-0.362001	4.17974	4.54175	-0.361998	4.17975
4.54175	-0.361995	4.17976	4.54175	-0.361992	4.17976	4.54176	-0.361989	4.17977
4.54176	-0.361985	4.17978	4.54176	-0.361982	4.17978	4.54177	-0.361979	4.17979
4.54177	-0.361976	4.1798	4.54177	-0.361972	4.1798	4.54178	-0.361969	4.17981
4.54178	-0.361966	4.17982	4.54178	-0.361963	4.17982	4.54179	-0.361959	4.17983
4.54179	-0.361956	4.17984	4.54179	-0.361953	4.17984	4.5418	-0.361949	4.17985
4.5418	-0.361946	4.17985	4.5418	-0.361943	4.17986	4.54181	-0.361939	4.17987
4.54181	-0.361936	4.17987	4.54181	-0.361933	4.17988	4.54182	-0.36193	4.17989
4.54182	-0.361926	4.17989	4.54182	-0.361923	4.1799	4.54183	-0.36192	4.17991
4.54183	-0.361916	4.17991	4.54183	-0.361913	4.17992	4.54184	-0.361909	4.17993
4.54184	-0.361906	4.17994	4.54184	-0.361903	4.17994	4.54185	-0.361899	4.17995
4.54185	-0.361896	4.17996	4.54185	-0.361893	4.17996	4.54186	-0.361889	4.17997
4.54186	-0.361886	4.17998	4.54187	-0.361882	4.17998	4.54187	-0.361879	4.17999
4.54187	-0.361876	4.18	4.54188	-0.361872	4.18	4.54188	-0.361869	4.18001
4.54188	-0.361865	4.18002	4.54189	-0.361862	4.18002	4.54189	-0.361859	4.18003
4.54189	-0.361855	4.18004	4.5419	-0.361852	4.18004	4.5419	-0.361848	4.18005
4.5419	-0.361845	4.18006	4.54191	-0.361841	4.18007	4.54191	-0.361838	4.18007
4.54191	-0.361835	4.18008	4.54192	-0.361831	4.18009	4.54192	-0.361828	4.18009
4.54192	-0.361824	4.1801	4.54193	-0.361821	4.18011	4.54193	-0.361817	4.18011
4.54193	-0.361814	4.18012	4.54194	-0.36181	4.18013	4.54194	-0.361807	4.18013
4.54194	-0.361803	4.18014	4.54195	-0.3618	4.18015	4.54195	-0.361796	4.18016
4.54196	-0.361793	4.18016	4.54196	-0.361789	4.18017	4.54196	-0.361786	4.18018
4.54197	-0.361782	4.18018	4.54197	-0.361779	4.18019	4.54197	-0.361775	4.1802
4.54198	-0.361771	4.18021	4.54198	-0.361768	4.18021	4.54198	-0.361764	4.18022
4.54199	-0.361761	4.18023	4.54199	-0.361757	4.18023	4.54199	-0.361754	4.18024
4.542	-0.36175	4.18025	4.542	-0.361746	4.18026	4.54201	-0.361743	4.18026
4.54201	-0.361739	4.18027	4.54201	-0.361736	4.18028	4.54202	-0.361732	4.18028
4.54202	-0.361728	4.18029	4.54202	-0.361725	4.1803	4.54203	-0.361721	4.18031
4.54203	-0.361718	4.18031	4.54203	-0.361714	4.18032	4.54204	-0.36171	4.18033
4.54204	-0.361707	4.18034	4.54205	-0.361703	4.18034	4.54205	-0.361699	4.18035
4.54205	-0.361696	4.18036	4.54206	-0.361692	4.18036	4.54206	-0.361688	4.18037
4.54206	-0.361685	4.18038	4.54207	-0.361681	4.18039	4.54207	-0.361677	4.18039
4.54208	-0.361674	4.1804	4.54208	-0.36167	4.18041	4.54208	-0.361666	4.18042
4.54209	-0.361663	4.18042	4.54209	-0.361659	4.18043	4.54209	-0.361655	4.18044
4.5421	-0.361652	4.18045	4.5421	-0.361648	4.18045	4.54211	-0.361644	4.18046
4.54211	-0.36164	4.18047	4.54211	-0.361637	4.18048	4.54212	-0.361633	4.18048
4.54212	-0.361629	4.18049	4.54212	-0.361626	4.1805	4.54213	-0.361622	4.18051
4.54213	-0.361618	4.18051	4.54214	-0.361614	4.18052	4.54214	-0.361611	4.18053
4.54214	-0.361607	4.18054	4.54215	-0.361603	4.18054	4.54215	-0.361599	4.18055
4.54215	-0.361595	4.18056	4.54216	-0.361592	4.18057	4.54216	-0.361588	4.18057
4.54217	-0.361584	4.18058	4.54217	-0.36158	4.18059	4.54217	-0.361576	4.1806
4.54218	-0.361573	4.1806	4.54218	-0.361569	4.18061	4.54218	-0.361565	4.18062
4.54219	-0.361561	4.18063	4.54219	-0.361557	4.18064	4.5422	-0.361553	4.18064
4.5422	-0.36155	4.18065	4.5422	-0.361546	4.18066	4.54221	-0.361542	4.18067
4.54221	-0.361538	4.18067	4.54222	-0.361534	4.18068	4.54222	-0.36153	4.18069
4.54222	-0.361526	4.1807	4.54223	-0.361523	4.1807	4.54223	-0.361519	4.18071
4.54224	-0.361515	4.18072	4.54224	-0.361511	4.18073	4.54224	-0.361507	4.18074
4.54225	-0.361503	4.18074	4.54225	-0.361499	4.18075	4.54225	-0.361495	4.18076
4.54226	-0.361491	4.18077	4.54226	-0.361487	4.18078	4.54227	-0.361484	4.18078
4.54227	-0.36148	4.18079	4.54227	-0.361476	4.1808	4.54228	-0.361472	4.18081
4.54228	-0.361468	4.18081	4.54229	-0.361464	4.18082	4.54229	-0.36146	4.18083
4.54229	-0.361456	4.18084	4.5423	-0.361452	4.18085	4.5423	-0.361448	4.18085
4.54231	-0.361444	4.18086	4.54231	-0.36144	4.18087	4.54231	-0.361436	4.18088
4.54232	-0.361432	4.18089	4.54232	-0.361428	4.18089	4.54233	-0.361424	4.1809
4.54233	-0.36142	4.18091	4.54233	-0.361416	4.18092	4.54234	-0.361412	4.18093
4.54234	-0.361408	4.18093	4.54235	-0.361404	4.18094	4.54235	-0.3614	4.18095
4.54235	-0.361396	4.18096	4.54236	-0.361392	4.18097	4.54236	-0.361388	4.18098
4.54237	-0.361384	4.18098	4.54237	-0.36138	4.18099	4.54238	-0.361376	4.181
4.54238	-0.361372	4.18101	4.54238	-0.361368	4.18102	4.54239	-0.361364	4.18102
4.54239	-0.361359	4.18103	4.5424	-0.361355	4.18104	4.5424	-0.361351	4.18105
4.5424	-0.361347	4.18106	4.54241	-0.361343	4.18107	4.54241	-0.361339	4.18107
4.54242	-0.361335	4.18108	4.54242	-0.361331	4.18109	4.54242	-0.361327	4.1811
4.54243	-0.361323	4.18111	4.54243	-0.361318	4.18111	4.54244	-0.361314	4.18112
4.54244	-0.36131	4.18113	4.54245	-0.361306	4.18114	4.54245	-0.361302	4.18115
4.54245	-0.361298	4.18116	4.54246	-0.361294	4.18116	4.54246	-0.361289	4.18117
4.54247	-0.361285	4.18118	4.54247	-0.361281	4.18119	4.54247	-0.361277	4.1812
4.54248	-0.361273	4.18121	4.54248	-0.361269	4.18121	4.54249	-0.361264	4.18122
4.54249	-0.36126	4.18123	4.5425	-0.361256	4.18124	4.5425	-0.361252	4.18125
4.5425	-0.361248	4.18126	4.54251	-0.361243	4.18127	4.54251	-0.361239	4.18127
4.54252	-0.361235	4.18128	4.54252	-0.361231	4.18129	4.54253	-0.361226	4.1813
4.54253	-0.361222	4.18131	4.54253	-0.361218	4.18132	4.54254	-0.361214	4.18132
4.54254	-0.361209	4.18133	4.54255	-0.361205	4.18134	4.54255	-0.361201	4.18135
4.54256	-0.361197	4.18136	4.54256	-0.361192	4.18137	4.54256	-0.361188	4.18138
4.54257	-0.361184	4.18138	4.54257	-0.361179	4.18139	4.54258	-0.361175	4.1814
