x [um]	Potential [eV]
1.10077	0.248528
1.10142	0.248528
1.10207	0.248528
1.10272	0.248527
1.10337	0.248527
1.10402	0.248527
1.10467	0.248527
1.10533	0.248527
1.10598	0.248527
1.10663	0.248527
1.10728	0.248527
1.10793	0.248526
1.10858	0.248526
1.10923	0.248526
1.10988	0.248526
1.11053	0.248526
1.11118	0.248526
1.11183	0.248526
1.11248	0.248525
1.11313	0.248525
1.11378	0.248525
1.11444	0.248525
1.11509	0.248525
1.11574	0.248525
1.11639	0.248525
1.11704	0.248524
1.11769	0.248524
1.11834	0.248524
1.11899	0.248524
1.11964	0.248524
1.12029	0.248524
1.12094	0.248524
1.12159	0.248524
1.12224	0.248523
1.12289	0.248523
1.12355	0.248523
1.1242	0.248523
1.12485	0.248523
1.1255	0.248523
1.12615	0.248523
1.1268	0.248522
1.12745	0.248522
1.1281	0.248522
1.12875	0.248522
1.1294	0.248522
1.13005	0.248522
1.1307	0.248522
1.13135	0.248521
1.13201	0.248521
1.13266	0.248521
1.13331	0.248521
1.13396	0.248521
1.13461	0.248521
1.13526	0.248521
1.13591	0.248521
1.13656	0.24852
1.13721	0.24852
1.13786	0.24852
1.13851	0.24852
1.13916	0.24852
1.13981	0.24852
1.14046	0.24852
1.14112	0.248519
1.14177	0.248519
1.14242	0.248519
1.14307	0.248519
1.14372	0.248519
1.14437	0.248519
1.14502	0.248519
1.14567	0.248518
1.14632	0.248518
1.14697	0.248518
1.14762	0.248518
1.14827	0.248518
1.14892	0.248518
1.14957	0.248518
1.15023	0.248518
1.15088	0.248517
1.15153	0.248517
1.15218	0.248517
1.15283	0.248517
1.15348	0.248517
1.15413	0.248517
1.15478	0.248517
1.15543	0.248516
1.15608	0.248516
1.15673	0.248516
1.15738	0.248516
1.15803	0.248516
1.15869	0.248516
1.15934	0.248516
1.15999	0.248516
1.16064	0.248515
1.16129	0.248515
1.16194	0.248515
1.16259	0.248515
1.16324	0.248515
1.16389	0.248515
1.16454	0.248515
1.16519	0.248514
1.16584	0.248514
1.16649	0.248514
1.16714	0.248514
1.1678	0.248514
1.16845	0.248514
1.1691	0.248514
1.16975	0.248513
1.1704	0.248513
1.17105	0.248513
1.1717	0.248513
1.17235	0.248513
1.173	0.248513
1.17365	0.248513
1.1743	0.248513
1.17495	0.248512
1.1756	0.248512
1.17625	0.248512
1.17691	0.248512
1.17756	0.248512
1.17821	0.248512
1.17886	0.248512
1.17951	0.248511
1.18016	0.248511
1.18081	0.248511
1.18146	0.248511
1.18211	0.248511
1.18276	0.248511
1.18341	0.248511
1.18406	0.24851
1.18471	0.24851
1.18537	0.24851
1.18602	0.24851
1.18667	0.24851
1.18732	0.24851
1.18797	0.24851
1.18862	0.24851
1.18927	0.248509
1.18992	0.248509
1.19057	0.248509
1.19122	0.248509
1.19187	0.248509
1.19252	0.248509
1.19317	0.248509
1.19382	0.248508
1.19448	0.248508
1.19513	0.248508
1.19578	0.248508
1.19643	0.248508
1.19708	0.248508
1.19773	0.248508
1.19838	0.248508
1.19903	0.248507
1.19968	0.248507
1.20033	0.248507
1.20098	0.248507
1.20163	0.248507
1.20228	0.248507
1.20293	0.248507
1.20359	0.248506
1.20424	0.248506
1.20489	0.248506
1.20554	0.248506
1.20619	0.248506
1.20684	0.248506
1.20749	0.248506
1.20814	0.248505
1.20879	0.248505
1.20944	0.248505
1.21009	0.248505
1.21074	0.248505
1.21139	0.248505
1.21205	0.248505
1.2127	0.248505
1.21335	0.248504
1.214	0.248504
1.21465	0.248504
1.2153	0.248504
1.21595	0.248504
1.2166	0.248504
1.21725	0.248504
1.2179	0.248503
1.21855	0.248503
1.2192	0.248503
1.21985	0.248503
1.2205	0.248503
1.22116	0.248503
1.22181	0.248503
1.22246	0.248502
1.22311	0.248502
1.22376	0.248502
1.22441	0.248502
1.22506	0.248502
1.22571	0.248502
1.22636	0.248502
1.22701	0.248502
1.22766	0.248501
1.22831	0.248501
1.22896	0.248501
1.22961	0.248501
1.23027	0.248501
1.23092	0.248501
1.23157	0.248501
1.23222	0.2485
1.23287	0.2485
1.23352	0.2485
1.23417	0.2485
1.23482	0.2485
1.23547	0.2485
1.23612	0.2485
1.23677	0.2485
1.23742	0.248499
1.23807	0.248499
1.23873	0.248499
1.23938	0.248499
1.24003	0.248499
1.24068	0.248499
1.24133	0.248499
1.24198	0.248498
1.24263	0.248498
1.24328	0.248498
1.24393	0.248498
1.24458	0.248498
1.24523	0.248498
1.24588	0.248498
1.24653	0.248497
1.24718	0.248497
1.24784	0.248497
1.24849	0.248497
1.24914	0.248497
1.24979	0.248497
1.25044	0.248497
1.25109	0.248497
1.25174	0.248496
1.25239	0.248496
1.25304	0.248496
1.25369	0.248496
1.25434	0.248496
1.25499	0.248496
1.25564	0.248496
1.25629	0.248495
1.25695	0.248495
1.2576	0.248495
1.25825	0.248495
1.2589	0.248495
1.25955	0.248495
1.2602	0.248495
1.26085	0.248494
1.2615	0.248494
1.26215	0.248494
1.2628	0.248494
1.26345	0.248494
1.2641	0.248494
1.26475	0.248494
1.26541	0.248494
1.26606	0.248493
1.26671	0.248493
1.26736	0.248493
1.26801	0.248493
1.26866	0.248493
1.26931	0.248493
1.26996	0.248493
1.27061	0.248492
1.27126	0.248492
1.27191	0.248492
1.27256	0.248492
1.27321	0.248492
1.27386	0.248492
1.27452	0.248492
1.27517	0.248492
1.27582	0.248491
1.27647	0.248491
1.27712	0.248491
1.27777	0.248491
1.27842	0.248491
1.27907	0.248491
1.27972	0.248491
1.28037	0.24849
1.28102	0.24849
1.28167	0.24849
1.28232	0.24849
1.28297	0.24849
1.28363	0.24849
1.28428	0.24849
1.28493	0.248489
1.28558	0.248489
1.28623	0.248489
1.28688	0.248489
1.28753	0.248489
1.28818	0.248489
1.28883	0.248489
1.28948	0.248489
1.29013	0.248488
1.29078	0.248488
1.29143	0.248488
1.29209	0.248488
1.29274	0.248488
1.29339	0.248488
1.29404	0.248488
1.29469	0.248487
1.29534	0.248487
1.29599	0.248487
1.29664	0.248487
1.29729	0.248487
1.29794	0.248487
1.29859	0.248487
1.29924	0.248486
1.29989	0.248486
1.30054	0.248486
1.3012	0.248486
1.30185	0.248486
1.3025	0.248486
1.30315	0.248486
1.3038	0.248486
1.30445	0.248485
1.3051	0.248485
1.30575	0.248485
1.3064	0.248485
1.30705	0.248485
1.3077	0.248485
1.30835	0.248485
1.309	0.248484
1.30965	0.248484
1.31031	0.248484
1.31096	0.248484
1.31161	0.248484
1.31226	0.248484
1.31291	0.248484
1.31356	0.248484
1.31421	0.248483
1.31486	0.248483
1.31551	0.248483
1.31616	0.248483
1.31681	0.248483
1.31746	0.248483
1.31811	0.248483
1.31877	0.248482
1.31942	0.248482
1.32007	0.248482
1.32072	0.248482
1.32137	0.248482
1.32202	0.248482
1.32267	0.248482
1.32332	0.248481
1.32397	0.248481
1.32462	0.248481
1.32527	0.248481
1.32592	0.248481
1.32657	0.248481
1.32722	0.248481
1.32788	0.248481
1.32853	0.24848
1.32918	0.24848
1.32983	0.24848
1.33048	0.24848
1.33113	0.24848
1.33178	0.24848
1.33243	0.24848
1.33308	0.248479
1.33373	0.248479
1.33438	0.248479
1.33503	0.248479
1.33568	0.248479
1.33633	0.248479
1.33699	0.248479
1.33764	0.248479
1.33829	0.248478
1.33894	0.248478
1.33959	0.248478
1.34024	0.248478
1.34089	0.248478
1.34154	0.248478
1.34219	0.248478
1.34284	0.248477
1.34349	0.248477
1.34414	0.248477
1.34479	0.248477
1.34545	0.248477
1.3461	0.248477
1.34675	0.248477
1.3474	0.248476
1.34805	0.248476
1.3487	0.248476
1.34935	0.248476
1.35	0.248476
1.35065	0.248476
1.3513	0.248476
1.35195	0.248476
1.3526	0.248475
1.35325	0.248475
1.3539	0.248475
1.35456	0.248475
1.35521	0.248475
1.35586	0.248475
1.35651	0.248475
1.35716	0.248474
1.35781	0.248474
1.35846	0.248474
1.35911	0.248474
1.35976	0.248474
1.36041	0.248474
1.36106	0.248474
1.36171	0.248473
1.36236	0.248473
1.36301	0.248473
1.36367	0.248473
1.36432	0.248473
1.36497	0.248473
1.36562	0.248473
1.36627	0.248473
1.36692	0.248472
1.36757	0.248472
1.36822	0.248472
1.36887	0.248472
1.36952	0.248472
1.37017	0.248472
1.37082	0.248472
1.37147	0.248471
1.37213	0.248471
1.37278	0.248471
1.37343	0.248471
1.37408	0.248471
1.37473	0.248471
1.37538	0.248471
1.37603	0.248471
1.37668	0.24847
1.37733	0.24847
1.37798	0.24847
1.37863	0.24847
1.37928	0.24847
1.37993	0.24847
1.38058	0.24847
1.38124	0.248469
1.38189	0.248469
1.38254	0.248469
1.38319	0.248469
1.38384	0.248469
1.38449	0.248469
1.38514	0.248469
1.38579	0.248468
1.38644	0.248468
1.38709	0.248468
1.38774	0.248468
1.38839	0.248468
1.38904	0.248468
1.38969	0.248468
1.39035	0.248468
1.391	0.248467
1.39165	0.248467
1.3923	0.248467
1.39295	0.248467
1.3936	0.248467
1.39425	0.248467
1.3949	0.248467
1.39555	0.248466
1.3962	0.248466
1.39685	0.248466
1.3975	0.248466
1.39815	0.248466
1.39881	0.248466
1.39946	0.248466
1.40011	0.248466
1.40076	0.248465
1.40141	0.248465
1.40206	0.248465
1.40271	0.248465
1.40336	0.248465
1.40401	0.248465
1.40466	0.248465
1.40531	0.248464
1.40596	0.248464
1.40661	0.248464
1.40726	0.248464
1.40792	0.248464
1.40857	0.248464
1.40922	0.248464
1.40987	0.248463
1.41052	0.248463
1.41117	0.248463
1.41182	0.248463
1.41247	0.248463
1.41312	0.248463
1.41377	0.248463
1.41442	0.248463
1.41507	0.248462
1.41572	0.248462
1.41638	0.248462
1.41703	0.248462
1.41768	0.248462
1.41833	0.248462
1.41898	0.248462
1.41963	0.248461
1.42028	0.248461
1.42093	0.248461
1.42158	0.248461
1.42223	0.248461
1.42288	0.248461
1.42353	0.248461
1.42418	0.248461
1.42483	0.24846
1.42549	0.24846
1.42614	0.24846
1.42679	0.24846
1.42744	0.24846
1.42809	0.24846
1.42874	0.24846
1.42939	0.248459
1.43004	0.248459
1.43069	0.248459
1.43134	0.248459
1.43199	0.248459
1.43264	0.248459
1.43329	0.248459
1.43394	0.248458
1.4346	0.248458
1.43525	0.248458
1.4359	0.248458
1.43655	0.248458
1.4372	0.248458
1.43785	0.248458
1.4385	0.248458
1.43915	0.248457
1.4398	0.248457
1.44045	0.248457
1.4411	0.248457
1.44175	0.248457
1.4424	0.248457
1.44306	0.248457
1.44371	0.248456
1.44436	0.248456
1.44501	0.248456
1.44566	0.248456
1.44631	0.248456
1.44696	0.248456
1.44761	0.248456
1.44826	0.248456
1.44891	0.248455
1.44956	0.248455
1.45021	0.248455
1.45086	0.248455
1.45151	0.248455
1.45217	0.248455
1.45282	0.248455
1.45347	0.248454
1.45412	0.248454
1.45477	0.248454
1.45542	0.248454
1.45607	0.248454
1.45672	0.248454
1.45737	0.248454
1.45802	0.248453
1.45867	0.248453
1.45932	0.248453
1.45997	0.248453
1.46062	0.248453
1.46128	0.248453
1.46193	0.248453
1.46258	0.248453
1.46323	0.248452
1.46388	0.248452
1.46453	0.248452
1.46518	0.248452
1.46583	0.248452
1.46648	0.248452
1.46713	0.248452
1.46778	0.248451
1.46843	0.248451
1.46908	0.248451
1.46974	0.248451
1.47039	0.248451
1.47104	0.248451
1.47169	0.248451
1.47234	0.248451
1.47299	0.24845
1.47364	0.24845
1.47429	0.24845
1.47494	0.24845
1.47559	0.24845
1.47624	0.24845
1.47689	0.24845
1.47754	0.248449
1.47819	0.248449
1.47885	0.248449
1.4795	0.248449
1.48015	0.248449
1.4808	0.248449
1.48145	0.248449
1.4821	0.248448
1.48275	0.248448
1.4834	0.248448
1.48405	0.248448
1.4847	0.248448
1.48535	0.248448
1.486	0.248448
1.48665	0.248448
1.4873	0.248447
1.48796	0.248447
1.48861	0.248447
1.48926	0.248447
1.48991	0.248447
1.49056	0.248447
1.49121	0.248447
1.49186	0.248446
1.49251	0.248446
1.49316	0.248446
1.49381	0.248446
1.49446	0.248446
1.49511	0.248446
1.49576	0.248446
1.49642	0.248446
1.49707	0.248445
1.49772	0.248445
1.49837	0.248445
1.49902	0.248445
1.49967	0.248445
1.50032	0.248445
1.50097	0.248445
1.50162	0.248444
1.50227	0.248444
1.50292	0.248444
1.50357	0.248444
1.50422	0.248444
1.50487	0.248444
1.50553	0.248444
1.50618	0.248443
1.50683	0.248443
1.50748	0.248443
1.50813	0.248443
1.50878	0.248443
1.50943	0.248443
1.51008	0.248443
1.51073	0.248443
1.51138	0.248442
1.51203	0.248442
1.51268	0.248442
1.51333	0.248442
1.51398	0.248442
1.51464	0.248442
1.51529	0.248442
1.51594	0.248441
1.51659	0.248441
1.51724	0.248441
1.51789	0.248441
1.51854	0.248441
1.51919	0.248441
1.51984	0.248441
1.52049	0.248441
1.52114	0.24844
1.52179	0.24844
1.52244	0.24844
1.5231	0.24844
1.52375	0.24844
1.5244	0.24844
1.52505	0.24844
1.5257	0.248439
1.52635	0.248439
1.527	0.248439
1.52765	0.248439
1.5283	0.248439
1.52895	0.248439
1.5296	0.248439
1.53025	0.248439
1.5309	0.248438
1.53155	0.248438
1.53221	0.248438
1.53286	0.248438
1.53351	0.248438
1.53416	0.248438
1.53481	0.248438
1.53546	0.248437
1.53611	0.248437
1.53676	0.248437
1.53741	0.248437
1.53806	0.248437
1.53871	0.248437
1.53936	0.248437
1.54001	0.248436
1.54066	0.248436
1.54132	0.248436
1.54197	0.248436
1.54262	0.248436
1.54327	0.248436
1.54392	0.248436
1.54457	0.248436
1.54522	0.248435
1.54587	0.248435
1.54652	0.248435
1.54717	0.248435
1.54782	0.248435
1.54847	0.248435
1.54912	0.248435
1.54978	0.248434
1.55043	0.248434
1.55108	0.248434
1.55173	0.248434
1.55238	0.248434
1.55303	0.248434
1.55368	0.248434
1.55433	0.248434
1.55498	0.248433
1.55563	0.248433
1.55628	0.248433
1.55693	0.248433
1.55758	0.248433
1.55823	0.248433
1.55889	0.248433
1.55954	0.248432
1.56019	0.248432
1.56084	0.248432
1.56149	0.248432
1.56214	0.248432
1.56279	0.248432
1.56344	0.248432
1.56409	0.248431
1.56474	0.248431
1.56539	0.248431
1.56604	0.248431
1.56669	0.248431
1.56734	0.248431
1.568	0.248431
1.56865	0.248431
1.5693	0.24843
1.56995	0.24843
1.5706	0.24843
1.57125	0.24843
1.5719	0.24843
1.57255	0.24843
1.5732	0.24843
1.57385	0.248429
1.5745	0.248429
1.57515	0.248429
1.5758	0.248429
1.57646	0.248429
1.57711	0.248429
1.57776	0.248429
1.57841	0.248429
1.57906	0.248428
1.57971	0.248428
1.58036	0.248428
1.58101	0.248428
1.58166	0.248428
1.58231	0.248428
1.58296	0.248428
1.58361	0.248427
1.58426	0.248427
1.58491	0.248427
1.58557	0.248427
1.58622	0.248427
1.58687	0.248427
1.58752	0.248427
1.58817	0.248427
1.58882	0.248426
1.58947	0.248426
1.59012	0.248426
1.59077	0.248426
1.59142	0.248426
1.59207	0.248426
1.59272	0.248426
1.59337	0.248425
1.59402	0.248425
1.59468	0.248425
1.59533	0.248425
1.59598	0.248425
1.59663	0.248425
1.59728	0.248425
1.59793	0.248424
1.59858	0.248424
1.59923	0.248424
1.59988	0.248424
1.60053	0.248424
1.60118	0.248424
1.60183	0.248424
1.60248	0.248424
1.60314	0.248423
1.60379	0.248423
1.60444	0.248423
1.60509	0.248423
1.60574	0.248423
1.60639	0.248423
1.60704	0.248423
1.60769	0.248422
1.60834	0.248422
1.60899	0.248422
1.60964	0.248422
1.61029	0.248422
1.61094	0.248422
1.61159	0.248422
1.61225	0.248422
1.6129	0.248421
1.61355	0.248421
1.6142	0.248421
1.61485	0.248421
1.6155	0.248421
1.61615	0.248421
1.6168	0.248421
1.61745	0.24842
1.6181	0.24842
1.61875	0.24842
1.6194	0.24842
1.62005	0.24842
1.6207	0.24842
1.62136	0.24842
1.62201	0.248419
1.62266	0.248419
1.62331	0.248419
1.62396	0.248419
1.62461	0.248419
1.62526	0.248419
1.62591	0.248419
1.62656	0.248419
1.62721	0.248418
1.62786	0.248418
1.62851	0.248418
1.62916	0.248418
1.62982	0.248418
1.63047	0.248418
1.63112	0.248418
1.63177	0.248417
1.63242	0.248417
1.63307	0.248417
1.63372	0.248417
1.63437	0.248417
1.63502	0.248417
1.63567	0.248417
1.63632	0.248417
1.63697	0.248416
1.63762	0.248416
1.63827	0.248416
1.63893	0.248416
1.63958	0.248416
1.64023	0.248416
1.64088	0.248416
1.64153	0.248415
1.64218	0.248415
1.64283	0.248415
1.64348	0.248415
1.64413	0.248415
1.64478	0.248415
1.64543	0.248415
1.64608	0.248415
1.64673	0.248414
1.64738	0.248414
1.64804	0.248414
1.64869	0.248414
1.64934	0.248414
1.64999	0.248414
1.65064	0.248414
1.65129	0.248413
1.65194	0.248413
1.65259	0.248413
1.65324	0.248413
1.65389	0.248413
1.65454	0.248413
1.65519	0.248413
1.65584	0.248412
1.6565	0.248412
1.65715	0.248412
1.6578	0.248412
1.65845	0.248412
1.6591	0.248412
1.65975	0.248412
1.6604	0.248412
1.66105	0.248411
1.6617	0.248411
1.66235	0.248411
1.663	0.248411
1.66365	0.248411
1.6643	0.248411
1.66495	0.248411
1.66561	0.24841
1.66626	0.24841
1.66691	0.24841
1.66756	0.24841
1.66821	0.24841
1.66886	0.24841
1.66951	0.24841
1.67016	0.24841
1.67081	0.248409
1.67146	0.248409
1.67211	0.248409
1.67276	0.248409
1.67341	0.248409
1.67406	0.248409
1.67472	0.248409
1.67537	0.248408
1.67602	0.248408
1.67667	0.248408
1.67732	0.248408
1.67797	0.248408
1.67862	0.248408
1.67927	0.248408
1.67992	0.248408
1.68057	0.248407
1.68122	0.248407
1.68187	0.248407
1.68252	0.248407
1.68318	0.248407
1.68383	0.248407
1.68448	0.248407
1.68513	0.248406
1.68578	0.248406
1.68643	0.248406
1.68708	0.248406
1.68773	0.248406
1.68838	0.248406
1.68903	0.248406
1.68968	0.248405
1.69033	0.248405
1.69098	0.248405
1.69163	0.248405
1.69229	0.248405
1.69294	0.248405
1.69359	0.248405
1.69424	0.248405
1.69489	0.248404
1.69554	0.248404
1.69619	0.248404
1.69684	0.248404
1.69749	0.248404
1.69814	0.248404
1.69879	0.248404
1.69944	0.248403
1.70009	0.248403
1.70074	0.248403
1.7014	0.248403
1.70205	0.248403
1.7027	0.248403
1.70335	0.248403
1.704	0.248403
1.70465	0.248402
1.7053	0.248402
1.70595	0.248402
1.7066	0.248402
1.70725	0.248402
1.7079	0.248402
1.70855	0.248402
1.7092	0.248401
1.70986	0.248401
1.71051	0.248401
1.71116	0.248401
1.71181	0.248401
1.71246	0.248401
1.71311	0.248401
1.71376	0.248401
1.71441	0.2484
1.71506	0.2484
1.71571	0.2484
1.71636	0.2484
1.71701	0.2484
1.71766	0.2484
1.71831	0.2484
1.71897	0.248399
1.71962	0.248399
1.72027	0.248399
1.72092	0.248399
1.72157	0.248399
1.72222	0.248399
1.72287	0.248399
1.72352	0.248398
1.72417	0.248398
1.72482	0.248398
1.72547	0.248398
1.72612	0.248398
1.72677	0.248398
1.72743	0.248398
1.72808	0.248398
1.72873	0.248397
1.72938	0.248397
1.73003	0.248397
1.73068	0.248397
1.73133	0.248397
1.73198	0.248397
1.73263	0.248397
1.73328	0.248396
1.73393	0.248396
1.73458	0.248396
1.73523	0.248396
1.73588	0.248396
1.73654	0.248396
1.73719	0.248396
1.73784	0.248396
1.73849	0.248395
1.73914	0.248395
1.73979	0.248395
1.74044	0.248395
1.74109	0.248395
1.74174	0.248395
1.74239	0.248395
1.74304	0.248394
1.74369	0.248394
1.74434	0.248394
1.74499	0.248394
1.74565	0.248394
1.7463	0.248394
1.74695	0.248394
1.7476	0.248394
1.74825	0.248393
1.7489	0.248393
1.74955	0.248393
1.7502	0.248393
1.75085	0.248393
1.7515	0.248393
1.75215	0.248393
1.7528	0.248392
1.75345	0.248392
1.75411	0.248392
1.75476	0.248392
1.75541	0.248392
1.75606	0.248392
1.75671	0.248392
1.75736	0.248391
1.75801	0.248391
1.75866	0.248391
1.75931	0.248391
1.75996	0.248391
1.76061	0.248391
1.76126	0.248391
1.76191	0.248391
1.76256	0.24839
1.76322	0.24839
1.76387	0.24839
1.76452	0.24839
1.76517	0.24839
1.76582	0.24839
1.76647	0.24839
1.76712	0.248389
1.76777	0.248389
1.76842	0.248389
1.76907	0.248389
1.76972	0.248389
1.77037	0.248389
1.77102	0.248389
1.77167	0.248389
1.77233	0.248388
1.77298	0.248388
1.77363	0.248388
1.77428	0.248388
1.77493	0.248388
1.77558	0.248388
1.77623	0.248388
1.77688	0.248387
1.77753	0.248387
1.77818	0.248387
1.77883	0.248387
1.77948	0.248387
1.78013	0.248387
1.78079	0.248387
1.78144	0.248387
1.78209	0.248386
1.78274	0.248386
1.78339	0.248386
1.78404	0.248386
1.78469	0.248386
1.78534	0.248386
1.78599	0.248386
1.78664	0.248385
1.78729	0.248385
1.78794	0.248385
1.78859	0.248385
1.78924	0.248385
1.7899	0.248385
1.79055	0.248385
1.7912	0.248385
1.79185	0.248384
1.7925	0.248384
1.79315	0.248384
1.7938	0.248384
1.79445	0.248384
1.7951	0.248384
1.79575	0.248384
1.7964	0.248383
1.79705	0.248383
1.7977	0.248383
1.79835	0.248383
1.79901	0.248383
1.79966	0.248383
1.80031	0.248383
1.80096	0.248382
1.80161	0.248382
1.80226	0.248382
1.80291	0.248382
1.80356	0.248382
1.80421	0.248382
1.80486	0.248382
1.80551	0.248382
1.80616	0.248381
1.80681	0.248381
1.80747	0.248381
1.80812	0.248381
1.80877	0.248381
1.80942	0.248381
1.81007	0.248381
1.81072	0.24838
1.81137	0.24838
1.81202	0.24838
1.81267	0.24838
1.81332	0.24838
1.81397	0.24838
1.81462	0.24838
1.81527	0.24838
1.81592	0.248379
1.81658	0.248379
1.81723	0.248379
1.81788	0.248379
1.81853	0.248379
1.81918	0.248379
1.81983	0.248379
1.82048	0.248378
1.82113	0.248378
1.82178	0.248378
1.82243	0.248378
1.82308	0.248378
1.82373	0.248378
1.82438	0.248378
1.82503	0.248378
1.82569	0.248377
1.82634	0.248377
1.82699	0.248377
1.82764	0.248377
1.82829	0.248377
1.82894	0.248377
1.82959	0.248377
1.83024	0.248376
1.83089	0.248376
1.83154	0.248376
1.83219	0.248376
1.83284	0.248376
1.83349	0.248376
1.83415	0.248376
1.8348	0.248376
1.83545	0.248375
1.8361	0.248375
1.83675	0.248375
1.8374	0.248375
1.83805	0.248375
1.8387	0.248375
1.83935	0.248375
1.84	0.248374
1.84065	0.248374
1.8413	0.248374
1.84195	0.248374
1.8426	0.248374
1.84326	0.248374
1.84391	0.248374
1.84456	0.248373
1.84521	0.248373
1.84586	0.248373
1.84651	0.248373
1.84716	0.248373
1.84781	0.248373
1.84846	0.248373
1.84911	0.248373
1.84976	0.248372
1.85041	0.248372
1.85106	0.248372
1.85171	0.248372
1.85237	0.248372
1.85302	0.248372
1.85367	0.248372
1.85432	0.248371
1.85497	0.248371
1.85562	0.248371
1.85627	0.248371
1.85692	0.248371
1.85757	0.248371
1.85822	0.248371
1.85887	0.248371
1.85952	0.24837
1.86017	0.24837
1.86083	0.24837
1.86148	0.24837
1.86213	0.24837
1.86278	0.24837
1.86343	0.24837
1.86408	0.248369
1.86473	0.248369
1.86538	0.248369
1.86603	0.248369
1.86668	0.248369
1.86733	0.248369
1.86798	0.248369
1.86863	0.248369
1.86928	0.248368
1.86994	0.248368
1.87059	0.248368
1.87124	0.248368
1.87189	0.248368
1.87254	0.248368
1.87319	0.248368
1.87384	0.248367
1.87449	0.248367
1.87514	0.248367
1.87579	0.248367
1.87644	0.248367
1.87709	0.248367
1.87774	0.248367
1.87839	0.248367
1.87905	0.248366
1.8797	0.248366
1.88035	0.248366
1.881	0.248366
1.88165	0.248366
1.8823	0.248366
1.88295	0.248366
1.8836	0.248365
1.88425	0.248365
1.8849	0.248365
1.88555	0.248365
1.8862	0.248365
1.88685	0.248365
1.88751	0.248365
1.88816	0.248365
1.88881	0.248364
1.88946	0.248364
1.89011	0.248364
1.89076	0.248364
1.89141	0.248364
1.89206	0.248364
1.89271	0.248364
1.89336	0.248363
1.89401	0.248363
1.89466	0.248363
1.89531	0.248363
1.89596	0.248363
1.89662	0.248363
1.89727	0.248363
1.89792	0.248362
1.89857	0.248362
1.89922	0.248362
1.89987	0.248362
1.90052	0.248362
1.90117	0.248362
1.90182	0.248362
1.90247	0.248362
1.90312	0.248361
1.90377	0.248361
1.90442	0.248361
1.90507	0.248361
1.90573	0.248361
1.90638	0.248361
1.90703	0.248361
1.90768	0.24836
1.90833	0.24836
1.90898	0.24836
1.90963	0.24836
1.91028	0.24836
1.91093	0.24836
1.91158	0.24836
1.91223	0.24836
1.91288	0.248359
1.91353	0.248359
1.91419	0.248359
1.91484	0.248359
1.91549	0.248359
1.91614	0.248359
1.91679	0.248359
1.91744	0.248358
1.91809	0.248358
1.91874	0.248358
1.91939	0.248358
1.92004	0.248358
1.92069	0.248358
1.92134	0.248358
1.92199	0.248358
1.92264	0.248357
1.9233	0.248357
1.92395	0.248357
1.9246	0.248357
1.92525	0.248357
1.9259	0.248357
1.92655	0.248357
1.9272	0.248356
1.92785	0.248356
1.9285	0.248356
1.92915	0.248356
1.9298	0.248356
1.93045	0.248356
1.9311	0.248356
1.93175	0.248356
1.93241	0.248355
1.93306	0.248355
1.93371	0.248355
1.93436	0.248355
1.93501	0.248355
1.93566	0.248355
1.93631	0.248355
1.93696	0.248354
1.93761	0.248354
1.93826	0.248354
1.93891	0.248354
1.93956	0.248354
1.94021	0.248354
1.94087	0.248354
1.94152	0.248354
1.94217	0.248353
1.94282	0.248353
1.94347	0.248353
1.94412	0.248353
1.94477	0.248353
1.94542	0.248353
1.94607	0.248353
1.94672	0.248352
1.94737	0.248352
1.94802	0.248352
1.94867	0.248352
1.94932	0.248352
1.94998	0.248352
1.95063	0.248352
1.95128	0.248351
1.95193	0.248351
1.95258	0.248351
1.95323	0.248351
1.95388	0.248351
1.95453	0.248351
1.95518	0.248351
1.95583	0.248351
1.95648	0.24835
1.95713	0.24835
1.95778	0.24835
1.95843	0.24835
1.95909	0.24835
1.95974	0.24835
1.96039	0.24835
1.96104	0.248349
1.96169	0.248349
1.96234	0.248349
1.96299	0.248349
1.96364	0.248349
1.96429	0.248349
1.96494	0.248349
1.96559	0.248349
1.96624	0.248348
1.96689	0.248348
1.96755	0.248348
1.9682	0.248348
1.96885	0.248348
1.9695	0.248348
1.97015	0.248348
1.9708	0.248347
1.97145	0.248347
1.9721	0.248347
1.97275	0.248347
1.9734	0.248347
1.97405	0.248347
1.9747	0.248347
1.97535	0.248347
1.976	0.248346
1.97666	0.248346
1.97731	0.248346
1.97796	0.248346
1.97861	0.248346
1.97926	0.248346
1.97991	0.248346
1.98056	0.248345
1.98121	0.248345
1.98186	0.248345
1.98251	0.248345
1.98316	0.248345
1.98381	0.248345
1.98446	0.248345
1.98511	0.248345
1.98577	0.248344
1.98642	0.248344
1.98707	0.248344
1.98772	0.248344
1.98837	0.248344
1.98902	0.248344
1.98967	0.248344
1.99032	0.248343
1.99097	0.248343
1.99162	0.248343
1.99227	0.248343
1.99292	0.248343
1.99357	0.248343
1.99423	0.248343
1.99488	0.248343
1.99553	0.248342
1.99618	0.248342
1.99683	0.248342
1.99748	0.248342
1.99813	0.248342
1.99878	0.248342
1.99943	0.248342
2.00008	0.248341
2.00073	0.248341
2.00138	0.248341
2.00203	0.248341
2.00268	0.248341
2.00334	0.248341
2.00399	0.248341
2.00464	0.248341
2.00529	0.24834
2.00594	0.24834
2.00659	0.24834
2.00724	0.24834
2.00789	0.24834
2.00854	0.24834
2.00919	0.24834
2.00984	0.248339
2.01049	0.248339
2.01114	0.248339
