x [um]	Electron Densities [1/cm^3]	Hole Densities [1/cm^3]
1.91679	1.25283e+14	1.01253e+16
1.91744	1.2533e+14	1.01253e+16
1.91809	1.25378e+14	1.01254e+16
1.91874	1.25425e+14	1.01254e+16
1.91939	1.25472e+14	1.01255e+16
1.92004	1.25519e+14	1.01255e+16
1.92069	1.25566e+14	1.01255e+16
1.92134	1.25613e+14	1.01256e+16
1.92199	1.2566e+14	1.01256e+16
1.92264	1.25707e+14	1.01257e+16
1.9233	1.25754e+14	1.01257e+16
1.92395	1.25802e+14	1.01258e+16
1.9246	1.25849e+14	1.01258e+16
1.92525	1.25896e+14	1.01259e+16
1.9259	1.25943e+14	1.01259e+16
1.92655	1.2599e+14	1.0126e+16
1.9272	1.26037e+14	1.0126e+16
1.92785	1.26084e+14	1.01261e+16
1.9285	1.26131e+14	1.01261e+16
1.92915	1.26178e+14	1.01262e+16
1.9298	1.26226e+14	1.01262e+16
1.93045	1.26273e+14	1.01263e+16
1.9311	1.2632e+14	1.01263e+16
1.93175	1.26367e+14	1.01264e+16
1.93241	1.26414e+14	1.01264e+16
1.93306	1.26461e+14	1.01264e+16
1.93371	1.26508e+14	1.01265e+16
1.93436	1.26555e+14	1.01265e+16
1.93501	1.26602e+14	1.01266e+16
1.93566	1.2665e+14	1.01266e+16
1.93631	1.26697e+14	1.01267e+16
1.93696	1.26744e+14	1.01267e+16
1.93761	1.26791e+14	1.01268e+16
1.93826	1.26838e+14	1.01268e+16
1.93891	1.26885e+14	1.01269e+16
1.93956	1.26932e+14	1.01269e+16
1.94021	1.26979e+14	1.0127e+16
1.94087	1.27026e+14	1.0127e+16
1.94152	1.27073e+14	1.01271e+16
1.94217	1.27121e+14	1.01271e+16
1.94282	1.27168e+14	1.01272e+16
1.94347	1.27215e+14	1.01272e+16
1.94412	1.27262e+14	1.01272e+16
1.94477	1.27309e+14	1.01273e+16
1.94542	1.27356e+14	1.01273e+16
1.94607	1.27403e+14	1.01274e+16
1.94672	1.2745e+14	1.01274e+16
1.94737	1.27497e+14	1.01275e+16
1.94802	1.27545e+14	1.01275e+16
1.94867	1.27592e+14	1.01276e+16
1.94932	1.27639e+14	1.01276e+16
1.94998	1.27686e+14	1.01277e+16
1.95063	1.27733e+14	1.01277e+16
1.95128	1.2778e+14	1.01278e+16
1.95193	1.27827e+14	1.01278e+16
1.95258	1.27874e+14	1.01279e+16
1.95323	1.27921e+14	1.01279e+16
1.95388	1.27968e+14	1.0128e+16
1.95453	1.28016e+14	1.0128e+16
1.95518	1.28063e+14	1.0128e+16
1.95583	1.2811e+14	1.01281e+16
1.95648	1.28157e+14	1.01281e+16
1.95713	1.28204e+14	1.01282e+16
1.95778	1.28251e+14	1.01282e+16
1.95843	1.28298e+14	1.01283e+16
1.95909	1.28345e+14	1.01283e+16
1.95974	1.28392e+14	1.01284e+16
1.96039	1.2844e+14	1.01284e+16
1.96104	1.28487e+14	1.01285e+16
1.96169	1.28534e+14	1.01285e+16
1.96234	1.28581e+14	1.01286e+16
1.96299	1.28628e+14	1.01286e+16
1.96364	1.28675e+14	1.01287e+16
1.96429	1.28722e+14	1.01287e+16
1.96494	1.28769e+14	1.01288e+16
1.96559	1.28816e+14	1.01288e+16
1.96624	1.28863e+14	1.01288e+16
1.96689	1.28911e+14	1.01289e+16
1.96755	1.28958e+14	1.01289e+16
1.9682	1.29005e+14	1.0129e+16
1.96885	1.29052e+14	1.0129e+16
1.9695	1.29099e+14	1.01291e+16
1.97015	1.29146e+14	1.01291e+16
1.9708	1.29193e+14	1.01292e+16
1.97145	1.2924e+14	1.01292e+16
1.9721	1.29287e+14	1.01293e+16
1.97275	1.29335e+14	1.01293e+16
1.9734	1.29382e+14	1.01294e+16
1.97405	1.29429e+14	1.01294e+16
1.9747	1.29476e+14	1.01295e+16
1.97535	1.29523e+14	1.01295e+16
1.976	1.2957e+14	1.01296e+16
1.97666	1.29617e+14	1.01296e+16
1.97731	1.29664e+14	1.01296e+16
1.97796	1.29711e+14	1.01297e+16
1.97861	1.29758e+14	1.01297e+16
1.97926	1.29806e+14	1.01298e+16
1.97991	1.29853e+14	1.01298e+16
1.98056	1.299e+14	1.01299e+16
1.98121	1.29947e+14	1.01299e+16
1.98186	1.29994e+14	1.013e+16
1.98251	1.30041e+14	1.013e+16
1.98316	1.30088e+14	1.01301e+16
1.98381	1.30135e+14	1.01301e+16
1.98446	1.30182e+14	1.01302e+16
1.98511	1.30229e+14	1.01302e+16
1.98577	1.30277e+14	1.01303e+16
1.98642	1.30324e+14	1.01303e+16
1.98707	1.30371e+14	1.01304e+16
1.98772	1.30418e+14	1.01304e+16
1.98837	1.30465e+14	1.01304e+16
1.98902	1.30512e+14	1.01305e+16
1.98967	1.30559e+14	1.01305e+16
1.99032	1.30606e+14	1.01306e+16
1.99097	1.30653e+14	1.01306e+16
1.99162	1.307e+14	1.01307e+16
1.99227	1.30748e+14	1.01307e+16
1.99292	1.30795e+14	1.01308e+16
1.99357	1.30842e+14	1.01308e+16
1.99423	1.30889e+14	1.01309e+16
1.99488	1.30936e+14	1.01309e+16
1.99553	1.30983e+14	1.0131e+16
1.99618	1.3103e+14	1.0131e+16
1.99683	1.31077e+14	1.01311e+16
1.99748	1.31124e+14	1.01311e+16
1.99813	1.31171e+14	1.01312e+16
1.99878	1.31219e+14	1.01312e+16
1.99943	1.31266e+14	1.01312e+16
2.00008	1.31313e+14	1.01313e+16
2.00073	1.3136e+14	1.01313e+16
2.00138	1.31407e+14	1.01314e+16
2.00203	1.31454e+14	1.01314e+16
2.00268	1.31501e+14	1.01315e+16
2.00334	1.31548e+14	1.01315e+16
2.00399	1.31595e+14	1.01316e+16
2.00464	1.31642e+14	1.01316e+16
2.00529	1.31689e+14	1.01317e+16
2.00594	1.31737e+14	1.01317e+16
2.00659	1.31784e+14	1.01318e+16
2.00724	1.31831e+14	1.01318e+16
2.00789	1.31878e+14	1.01319e+16
2.00854	1.31925e+14	1.01319e+16
2.00919	1.31972e+14	1.0132e+16
2.00984	1.32019e+14	1.0132e+16
2.01049	1.32066e+14	1.0132e+16
2.01114	1.32113e+14	1.01321e+16
2.01179	1.3216e+14	1.01321e+16
2.01245	1.32208e+14	1.01322e+16
2.0131	1.32255e+14	1.01322e+16
2.01375	1.32302e+14	1.01323e+16
2.0144	1.32349e+14	1.01323e+16
2.01505	1.32396e+14	1.01324e+16
2.0157	1.32443e+14	1.01324e+16
2.01635	1.3249e+14	1.01325e+16
2.017	1.32537e+14	1.01325e+16
2.01765	1.32584e+14	1.01326e+16
2.0183	1.32631e+14	1.01326e+16
2.01895	1.32679e+14	1.01327e+16
2.0196	1.32726e+14	1.01327e+16
2.02025	1.32773e+14	1.01328e+16
2.02091	1.3282e+14	1.01328e+16
2.02156	1.32867e+14	1.01328e+16
2.02221	1.32914e+14	1.01329e+16
2.02286	1.32961e+14	1.01329e+16
2.02351	1.33008e+14	1.0133e+16
2.02416	1.33055e+14	1.0133e+16
2.02481	1.33102e+14	1.01331e+16
2.02546	1.33149e+14	1.01331e+16
2.02611	1.33197e+14	1.01332e+16
2.02676	1.33244e+14	1.01332e+16
2.02741	1.33291e+14	1.01333e+16
2.02806	1.33338e+14	1.01333e+16
2.02871	1.33385e+14	1.01334e+16
2.02936	1.33432e+14	1.01334e+16
2.03002	1.33479e+14	1.01335e+16
2.03067	1.33526e+14	1.01335e+16
2.03132	1.33573e+14	1.01336e+16
2.03197	1.3362e+14	1.01336e+16
2.03262	1.33667e+14	1.01337e+16
2.03327	1.33715e+14	1.01337e+16
2.03392	1.33762e+14	1.01337e+16
2.03457	1.33809e+14	1.01338e+16
2.03522	1.33856e+14	1.01338e+16
2.03587	1.33903e+14	1.01339e+16
2.03652	1.3395e+14	1.01339e+16
2.03717	1.33997e+14	1.0134e+16
2.03782	1.34044e+14	1.0134e+16
2.03848	1.34091e+14	1.01341e+16
2.03913	1.34138e+14	1.01341e+16
2.03978	1.34186e+14	1.01342e+16
2.04043	1.34233e+14	1.01342e+16
2.04108	1.3428e+14	1.01343e+16
2.04173	1.34327e+14	1.01343e+16
2.04238	1.34374e+14	1.01344e+16
2.04303	1.34421e+14	1.01344e+16
2.04368	1.34468e+14	1.01345e+16
2.04433	1.34515e+14	1.01345e+16
2.04498	1.34562e+14	1.01345e+16
2.04563	1.34609e+14	1.01346e+16
2.04628	1.34656e+14	1.01346e+16
2.04693	1.34704e+14	1.01347e+16
2.04759	1.34751e+14	1.01347e+16
2.04824	1.34798e+14	1.01348e+16
2.04889	1.34845e+14	1.01348e+16
2.04954	1.34892e+14	1.01349e+16
2.05019	1.34939e+14	1.01349e+16
2.05084	1.34986e+14	1.0135e+16
2.05149	1.35033e+14	1.0135e+16
2.05214	1.3508e+14	1.01351e+16
2.05279	1.35127e+14	1.01351e+16
2.05344	1.35174e+14	1.01352e+16
2.05409	1.35222e+14	1.01352e+16
2.05474	1.35269e+14	1.01353e+16
2.05539	1.35316e+14	1.01353e+16
2.05604	1.35363e+14	1.01353e+16
2.0567	1.3541e+14	1.01354e+16
2.05735	1.35457e+14	1.01354e+16
2.058	1.35504e+14	1.01355e+16
2.05865	1.35551e+14	1.01355e+16
2.0593	1.35598e+14	1.01356e+16
2.05995	1.35645e+14	1.01356e+16
2.0606	1.35692e+14	1.01357e+16
2.06125	1.3574e+14	1.01357e+16
2.0619	1.35787e+14	1.01358e+16
2.06255	1.35834e+14	1.01358e+16
2.0632	1.35881e+14	1.01359e+16
2.06385	1.35928e+14	1.01359e+16
2.0645	1.35975e+14	1.0136e+16
2.06516	1.36022e+14	1.0136e+16
2.06581	1.36069e+14	1.01361e+16
2.06646	1.36116e+14	1.01361e+16
2.06711	1.36163e+14	1.01361e+16
2.06776	1.3621e+14	1.01362e+16
2.06841	1.36257e+14	1.01362e+16
2.06906	1.36305e+14	1.01363e+16
2.06971	1.36352e+14	1.01363e+16
2.07036	1.36399e+14	1.01364e+16
2.07101	1.36446e+14	1.01364e+16
2.07166	1.36493e+14	1.01365e+16
2.07231	1.3654e+14	1.01365e+16
2.07296	1.36587e+14	1.01366e+16
2.07361	1.36634e+14	1.01366e+16
2.07427	1.36681e+14	1.01367e+16
2.07492	1.36728e+14	1.01367e+16
2.07557	1.36775e+14	1.01368e+16
2.07622	1.36823e+14	1.01368e+16
2.07687	1.3687e+14	1.01369e+16
2.07752	1.36917e+14	1.01369e+16
2.07817	1.36964e+14	1.01369e+16
2.07882	1.37011e+14	1.0137e+16
2.07947	1.37058e+14	1.0137e+16
2.08012	1.37105e+14	1.01371e+16
2.08077	1.37152e+14	1.01371e+16
2.08142	1.37199e+14	1.01372e+16
2.08207	1.37246e+14	1.01372e+16
2.08272	1.37293e+14	1.01373e+16
2.08338	1.3734e+14	1.01373e+16
2.08403	1.37388e+14	1.01374e+16
2.08468	1.37435e+14	1.01374e+16
2.08533	1.37482e+14	1.01375e+16
2.08598	1.37529e+14	1.01375e+16
2.08663	1.37576e+14	1.01376e+16
2.08728	1.37623e+14	1.01376e+16
2.08793	1.3767e+14	1.01377e+16
2.08858	1.37717e+14	1.01377e+16
2.08923	1.37764e+14	1.01377e+16
2.08988	1.37811e+14	1.01378e+16
2.09053	1.37858e+14	1.01378e+16
2.09118	1.37906e+14	1.01379e+16
2.09184	1.37953e+14	1.01379e+16
2.09249	1.38e+14	1.0138e+16
2.09314	1.38047e+14	1.0138e+16
2.09379	1.38094e+14	1.01381e+16
2.09444	1.38141e+14	1.01381e+16
2.09509	1.38188e+14	1.01382e+16
2.09574	1.38235e+14	1.01382e+16
2.09639	1.38282e+14	1.01383e+16
2.09704	1.38329e+14	1.01383e+16
2.09769	1.38376e+14	1.01384e+16
2.09834	1.38423e+14	1.01384e+16
2.09899	1.38471e+14	1.01385e+16
2.09964	1.38518e+14	1.01385e+16
2.10029	1.38565e+14	1.01385e+16
2.10095	1.38612e+14	1.01386e+16
2.1016	1.38659e+14	1.01386e+16
2.10225	1.38706e+14	1.01387e+16
2.1029	1.38753e+14	1.01387e+16
2.10355	1.388e+14	1.01388e+16
2.1042	1.38847e+14	1.01388e+16
2.10485	1.38894e+14	1.01389e+16
2.1055	1.38941e+14	1.01389e+16
2.10615	1.38988e+14	1.0139e+16
2.1068	1.39036e+14	1.0139e+16
2.10745	1.39083e+14	1.01391e+16
2.1081	1.3913e+14	1.01391e+16
2.10875	1.39177e+14	1.01392e+16
2.1094	1.39224e+14	1.01392e+16
2.11006	1.39271e+14	1.01393e+16
2.11071	1.39318e+14	1.01393e+16
2.11136	1.39365e+14	1.01393e+16
2.11201	1.39412e+14	1.01394e+16
2.11266	1.39459e+14	1.01394e+16
2.11331	1.39506e+14	1.01395e+16
2.11396	1.39553e+14	1.01395e+16
2.11461	1.39601e+14	1.01396e+16
2.11526	1.39648e+14	1.01396e+16
2.11591	1.39695e+14	1.01397e+16
2.11656	1.39742e+14	1.01397e+16
2.11721	1.39789e+14	1.01398e+16
2.11786	1.39836e+14	1.01398e+16
2.11852	1.39883e+14	1.01399e+16
2.11917	1.3993e+14	1.01399e+16
2.11982	1.39977e+14	1.014e+16
2.12047	1.40024e+14	1.014e+16
2.12112	1.40071e+14	1.01401e+16
2.12177	1.40118e+14	1.01401e+16
2.12242	1.40166e+14	1.01401e+16
2.12307	1.40213e+14	1.01402e+16
2.12372	1.4026e+14	1.01402e+16
2.12437	1.40307e+14	1.01403e+16
2.12502	1.40354e+14	1.01403e+16
2.12567	1.40401e+14	1.01404e+16
2.12632	1.40448e+14	1.01404e+16
2.12697	1.40495e+14	1.01405e+16
2.12763	1.40542e+14	1.01405e+16
2.12828	1.40589e+14	1.01406e+16
2.12893	1.40636e+14	1.01406e+16
2.12958	1.40683e+14	1.01407e+16
2.13023	1.4073e+14	1.01407e+16
2.13088	1.40778e+14	1.01408e+16
2.13153	1.40825e+14	1.01408e+16
2.13218	1.40872e+14	1.01409e+16
2.13283	1.40919e+14	1.01409e+16
2.13348	1.40966e+14	1.01409e+16
2.13413	1.41013e+14	1.0141e+16
2.13478	1.4106e+14	1.0141e+16
2.13543	1.41107e+14	1.01411e+16
2.13608	1.41154e+14	1.01411e+16
2.13674	1.41201e+14	1.01412e+16
2.13739	1.41248e+14	1.01412e+16
2.13804	1.41295e+14	1.01413e+16
2.13869	1.41343e+14	1.01413e+16
2.13934	1.4139e+14	1.01414e+16
2.13999	1.41437e+14	1.01414e+16
2.14064	1.41484e+14	1.01415e+16
2.14129	1.41531e+14	1.01415e+16
2.14194	1.41578e+14	1.01416e+16
2.14259	1.41625e+14	1.01416e+16
2.14324	1.41672e+14	1.01417e+16
2.14389	1.41719e+14	1.01417e+16
2.14454	1.41766e+14	1.01417e+16
2.1452	1.41813e+14	1.01418e+16
2.14585	1.4186e+14	1.01418e+16
2.1465	1.41907e+14	1.01419e+16
2.14715	1.41955e+14	1.01419e+16
2.1478	1.42002e+14	1.0142e+16
2.14845	1.42049e+14	1.0142e+16
2.1491	1.42096e+14	1.01421e+16
2.14975	1.42143e+14	1.01421e+16
2.1504	1.4219e+14	1.01422e+16
2.15105	1.42237e+14	1.01422e+16
2.1517	1.42284e+14	1.01423e+16
2.15235	1.42331e+14	1.01423e+16
2.153	1.42378e+14	1.01424e+16
2.15365	1.42425e+14	1.01424e+16
2.15431	1.42472e+14	1.01425e+16
2.15496	1.42519e+14	1.01425e+16
2.15561	1.42567e+14	1.01425e+16
2.15626	1.42614e+14	1.01426e+16
2.15691	1.42661e+14	1.01426e+16
2.15756	1.42708e+14	1.01427e+16
2.15821	1.42755e+14	1.01427e+16
2.15886	1.42802e+14	1.01428e+16
2.15951	1.42849e+14	1.01428e+16
2.16016	1.42896e+14	1.01429e+16
2.16081	1.42943e+14	1.01429e+16
2.16146	1.4299e+14	1.0143e+16
2.16211	1.43037e+14	1.0143e+16
2.16276	1.43084e+14	1.01431e+16
2.16342	1.43131e+14	1.01431e+16
2.16407	1.43179e+14	1.01432e+16
2.16472	1.43226e+14	1.01432e+16
2.16537	1.43273e+14	1.01433e+16
2.16602	1.4332e+14	1.01433e+16
2.16667	1.43367e+14	1.01433e+16
2.16732	1.43414e+14	1.01434e+16
2.16797	1.43461e+14	1.01434e+16
2.16862	1.43508e+14	1.01435e+16
2.16927	1.43555e+14	1.01435e+16
2.16992	1.43602e+14	1.01436e+16
2.17057	1.43649e+14	1.01436e+16
2.17122	1.43696e+14	1.01437e+16
2.17188	1.43743e+14	1.01437e+16
2.17253	1.43791e+14	1.01438e+16
2.17318	1.43838e+14	1.01438e+16
2.17383	1.43885e+14	1.01439e+16
2.17448	1.43932e+14	1.01439e+16
2.17513	1.43979e+14	1.0144e+16
2.17578	1.44026e+14	1.0144e+16
2.17643	1.44073e+14	1.01441e+16
2.17708	1.4412e+14	1.01441e+16
2.17773	1.44167e+14	1.01441e+16
2.17838	1.44214e+14	1.01442e+16
2.17903	1.44261e+14	1.01442e+16
2.17968	1.44308e+14	1.01443e+16
2.18033	1.44355e+14	1.01443e+16
2.18099	1.44402e+14	1.01444e+16
2.18164	1.4445e+14	1.01444e+16
2.18229	1.44497e+14	1.01445e+16
2.18294	1.44544e+14	1.01445e+16
2.18359	1.44591e+14	1.01446e+16
2.18424	1.44638e+14	1.01446e+16
2.18489	1.44685e+14	1.01447e+16
2.18554	1.44732e+14	1.01447e+16
2.18619	1.44779e+14	1.01448e+16
2.18684	1.44826e+14	1.01448e+16
2.18749	1.44873e+14	1.01449e+16
2.18814	1.4492e+14	1.01449e+16
2.18879	1.44967e+14	1.01449e+16
2.18944	1.45014e+14	1.0145e+16
2.1901	1.45062e+14	1.0145e+16
2.19075	1.45109e+14	1.01451e+16
2.1914	1.45156e+14	1.01451e+16
2.19205	1.45203e+14	1.01452e+16
2.1927	1.4525e+14	1.01452e+16
2.19335	1.45297e+14	1.01453e+16
2.194	1.45344e+14	1.01453e+16
2.19465	1.45391e+14	1.01454e+16
2.1953	1.45438e+14	1.01454e+16
2.19595	1.45485e+14	1.01455e+16
2.1966	1.45532e+14	1.01455e+16
2.19725	1.45579e+14	1.01456e+16
2.1979	1.45626e+14	1.01456e+16
2.19856	1.45673e+14	1.01457e+16
2.19921	1.45721e+14	1.01457e+16
2.19986	1.45768e+14	1.01457e+16
2.20051	1.45815e+14	1.01458e+16
2.20116	1.45862e+14	1.01458e+16
2.20181	1.45909e+14	1.01459e+16
2.20246	1.45956e+14	1.01459e+16
2.20311	1.46003e+14	1.0146e+16
2.20376	1.4605e+14	1.0146e+16
2.20441	1.46097e+14	1.01461e+16
2.20506	1.46144e+14	1.01461e+16
2.20571	1.46191e+14	1.01462e+16
2.20636	1.46238e+14	1.01462e+16
2.20701	1.46285e+14	1.01463e+16
2.20767	1.46332e+14	1.01463e+16
2.20832	1.4638e+14	1.01464e+16
2.20897	1.46427e+14	1.01464e+16
2.20962	1.46474e+14	1.01465e+16
2.21027	1.46521e+14	1.01465e+16
2.21092	1.46568e+14	1.01465e+16
2.21157	1.46615e+14	1.01466e+16
2.21222	1.46662e+14	1.01466e+16
2.21287	1.46709e+14	1.01467e+16
2.21352	1.46756e+14	1.01467e+16
2.21417	1.46803e+14	1.01468e+16
2.21482	1.4685e+14	1.01468e+16
2.21547	1.46897e+14	1.01469e+16
2.21612	1.46944e+14	1.01469e+16
2.21678	1.46991e+14	1.0147e+16
2.21743	1.47038e+14	1.0147e+16
2.21808	1.47086e+14	1.01471e+16
2.21873	1.47133e+14	1.01471e+16
2.21938	1.4718e+14	1.01472e+16
2.22003	1.47227e+14	1.01472e+16
2.22068	1.47274e+14	1.01473e+16
2.22133	1.47321e+14	1.01473e+16
2.22198	1.47368e+14	1.01473e+16
2.22263	1.47415e+14	1.01474e+16
2.22328	1.47462e+14	1.01474e+16
2.22393	1.47509e+14	1.01475e+16
2.22458	1.47556e+14	1.01475e+16
2.22524	1.47603e+14	1.01476e+16
2.22589	1.4765e+14	1.01476e+16
2.22654	1.47697e+14	1.01477e+16
2.22719	1.47745e+14	1.01477e+16
2.22784	1.47792e+14	1.01478e+16
2.22849	1.47839e+14	1.01478e+16
2.22914	1.47886e+14	1.01479e+16
2.22979	1.47933e+14	1.01479e+16
2.23044	1.4798e+14	1.0148e+16
2.23109	1.48027e+14	1.0148e+16
2.23174	1.48074e+14	1.01481e+16
2.23239	1.48121e+14	1.01481e+16
2.23304	1.48168e+14	1.01481e+16
2.23369	1.48215e+14	1.01482e+16
2.23435	1.48262e+14	1.01482e+16
2.235	1.48309e+14	1.01483e+16
2.23565	1.48356e+14	1.01483e+16
2.2363	1.48403e+14	1.01484e+16
2.23695	1.48451e+14	1.01484e+16
2.2376	1.48498e+14	1.01485e+16
2.23825	1.48545e+14	1.01485e+16
2.2389	1.48592e+14	1.01486e+16
2.23955	1.48639e+14	1.01486e+16
2.2402	1.48686e+14	1.01487e+16
2.24085	1.48733e+14	1.01487e+16
2.2415	1.4878e+14	1.01488e+16
2.24215	1.48827e+14	1.01488e+16
2.2428	1.48874e+14	1.01489e+16
2.24346	1.48921e+14	1.01489e+16
2.24411	1.48968e+14	1.01489e+16
2.24476	1.49015e+14	1.0149e+16
2.24541	1.49062e+14	1.0149e+16
2.24606	1.49109e+14	1.01491e+16
2.24671	1.49157e+14	1.01491e+16
2.24736	1.49204e+14	1.01492e+16
2.24801	1.49251e+14	1.01492e+16
2.24866	1.49298e+14	1.01493e+16
2.24931	1.49345e+14	1.01493e+16
2.24996	1.49392e+14	1.01494e+16
2.25061	1.49439e+14	1.01494e+16
2.25126	1.49486e+14	1.01495e+16
2.25192	1.49533e+14	1.01495e+16
2.25257	1.4958e+14	1.01496e+16
2.25322	1.49627e+14	1.01496e+16
2.25387	1.49674e+14	1.01497e+16
2.25452	1.49721e+14	1.01497e+16
2.25517	1.49768e+14	1.01497e+16
2.25582	1.49815e+14	1.01498e+16
2.25647	1.49863e+14	1.01498e+16
2.25712	1.4991e+14	1.01499e+16
2.25777	1.49957e+14	1.01499e+16
2.25842	1.50004e+14	1.015e+16
2.25907	1.50051e+14	1.015e+16
2.25972	1.50098e+14	1.01501e+16
2.26037	1.50145e+14	1.01501e+16
2.26103	1.50192e+14	1.01502e+16
2.26168	1.50239e+14	1.01502e+16
2.26233	1.50286e+14	1.01503e+16
2.26298	1.50333e+14	1.01503e+16
2.26363	1.5038e+14	1.01504e+16
2.26428	1.50427e+14	1.01504e+16
2.26493	1.50474e+14	1.01505e+16
2.26558	1.50521e+14	1.01505e+16
2.26623	1.50568e+14	1.01505e+16
2.26688	1.50616e+14	1.01506e+16
2.26753	1.50663e+14	1.01506e+16
2.26818	1.5071e+14	1.01507e+16
2.26883	1.50757e+14	1.01507e+16
2.26948	1.50804e+14	1.01508e+16
2.27014	1.50851e+14	1.01508e+16
2.27079	1.50898e+14	1.01509e+16
2.27144	1.50945e+14	1.01509e+16
2.27209	1.50992e+14	1.0151e+16
2.27274	1.51039e+14	1.0151e+16
2.27339	1.51086e+14	1.01511e+16
2.27404	1.51133e+14	1.01511e+16
2.27469	1.5118e+14	1.01512e+16
2.27534	1.51227e+14	1.01512e+16
2.27599	1.51274e+14	1.01513e+16
2.27664	1.51321e+14	1.01513e+16
2.27729	1.51369e+14	1.01513e+16
2.27794	1.51416e+14	1.01514e+16
2.2786	1.51463e+14	1.01514e+16
2.27925	1.5151e+14	1.01515e+16
2.2799	1.51557e+14	1.01515e+16
2.28055	1.51604e+14	1.01516e+16
2.2812	1.51651e+14	1.01516e+16
2.28185	1.51698e+14	1.01517e+16
2.2825	1.51745e+14	1.01517e+16
2.28315	1.51792e+14	1.01518e+16
2.2838	1.51839e+14	1.01518e+16
2.28445	1.51886e+14	1.01519e+16
2.2851	1.51933e+14	1.01519e+16
2.28575	1.5198e+14	1.0152e+16
2.2864	1.52027e+14	1.0152e+16
2.28705	1.52074e+14	1.01521e+16
2.28771	1.52122e+14	1.01521e+16
2.28836	1.52169e+14	1.01521e+16
2.28901	1.52216e+14	1.01522e+16
2.28966	1.52263e+14	1.01522e+16
2.29031	1.5231e+14	1.01523e+16
2.29096	1.52357e+14	1.01523e+16
2.29161	1.52404e+14	1.01524e+16
2.29226	1.52451e+14	1.01524e+16
2.29291	1.52498e+14	1.01525e+16
2.29356	1.52545e+14	1.01525e+16
2.29421	1.52592e+14	1.01526e+16
2.29486	1.52639e+14	1.01526e+16
2.29551	1.52686e+14	1.01527e+16
2.29616	1.52733e+14	1.01527e+16
2.29682	1.5278e+14	1.01528e+16
2.29747	1.52827e+14	1.01528e+16
2.29812	1.52875e+14	1.01529e+16
2.29877	1.52922e+14	1.01529e+16
2.29942	1.52969e+14	1.01529e+16
2.30007	1.53016e+14	1.0153e+16
2.30072	1.53063e+14	1.0153e+16
2.30137	1.5311e+14	1.01531e+16
2.30202	1.53157e+14	1.01531e+16
2.30267	1.53204e+14	1.01532e+16
2.30332	1.53251e+14	1.01532e+16
2.30397	1.53298e+14	1.01533e+16
2.30462	1.53345e+14	1.01533e+16
2.30528	1.53392e+14	1.01534e+16
2.30593	1.53439e+14	1.01534e+16
2.30658	1.53486e+14	1.01535e+16
2.30723	1.53533e+14	1.01535e+16
2.30788	1.5358e+14	1.01536e+16
2.30853	1.53627e+14	1.01536e+16
2.30918	1.53675e+14	1.01537e+16
2.30983	1.53722e+14	1.01537e+16
2.31048	1.53769e+14	1.01537e+16
2.31113	1.53816e+14	1.01538e+16
2.31178	1.53863e+14	1.01538e+16
2.31243	1.5391e+14	1.01539e+16
2.31308	1.53957e+14	1.01539e+16
2.31373	1.54004e+14	1.0154e+16
2.31439	1.54051e+14	1.0154e+16
2.31504	1.54098e+14	1.01541e+16
2.31569	1.54145e+14	1.01541e+16
2.31634	1.54192e+14	1.01542e+16
2.31699	1.54239e+14	1.01542e+16
2.31764	1.54286e+14	1.01543e+16
2.31829	1.54333e+14	1.01543e+16
2.31894	1.5438e+14	1.01544e+16
2.31959	1.54427e+14	1.01544e+16
2.32024	1.54475e+14	1.01545e+16
2.32089	1.54522e+14	1.01545e+16
2.32154	1.54569e+14	1.01545e+16
2.32219	1.54616e+14	1.01546e+16
2.32285	1.54663e+14	1.01546e+16
2.3235	1.5471e+14	1.01547e+16
2.32415	1.54757e+14	1.01547e+16
2.3248	1.54804e+14	1.01548e+16
2.32545	1.54851e+14	1.01548e+16
2.3261	1.54898e+14	1.01549e+16
2.32675	1.54945e+14	1.01549e+16
2.3274	1.54992e+14	1.0155e+16
2.32805	1.55039e+14	1.0155e+16
2.3287	1.55086e+14	1.01551e+16
2.32935	1.55133e+14	1.01551e+16
2.33	1.5518e+14	1.01552e+16
2.33065	1.55227e+14	1.01552e+16
2.3313	1.55275e+14	1.01553e+16
2.33196	1.55322e+14	1.01553e+16
2.33261	1.55369e+14	1.01553e+16
2.33326	1.55416e+14	1.01554e+16
2.33391	1.55463e+14	1.01554e+16
2.33456	1.5551e+14	1.01555e+16
2.33521	1.55557e+14	1.01555e+16
2.33586	1.55604e+14	1.01556e+16
2.33651	1.55651e+14	1.01556e+16
2.33716	1.55698e+14	1.01557e+16
2.33781	1.55745e+14	1.01557e+16
2.33846	1.55792e+14	1.01558e+16
2.33911	1.55839e+14	1.01558e+16
2.33976	1.55886e+14	1.01559e+16
2.34041	1.55933e+14	1.01559e+16
2.34107	1.5598e+14	1.0156e+16
2.34172	1.56027e+14	1.0156e+16
2.34237	1.56074e+14	1.01561e+16
2.34302	1.56122e+14	1.01561e+16
2.34367	1.56169e+14	1.01561e+16
2.34432	1.56216e+14	1.01562e+16
2.34497	1.56263e+14	1.01562e+16
2.34562	1.5631e+14	1.01563e+16
2.34627	1.56357e+14	1.01563e+16
2.34692	1.56404e+14	1.01564e+16
2.34757	1.56451e+14	1.01564e+16
2.34822	1.56498e+14	1.01565e+16
2.34887	1.56545e+14	1.01565e+16
