x [um]	Total Current Density [Amp/cm^2]
1.09817	4.18712
1.09882	4.18714
1.09947	4.18715
1.10012	4.18716
1.10077	4.18718
1.10142	4.18719
1.10207	4.18721
1.10272	4.18722
1.10337	4.18723
1.10402	4.18725
1.10467	4.18726
1.10533	4.18727
1.10598	4.18729
1.10663	4.1873
1.10728	4.18732
1.10793	4.18733
1.10858	4.18734
1.10923	4.18736
1.10988	4.18737
1.11053	4.18738
1.11118	4.1874
1.11183	4.18741
1.11248	4.18743
1.11313	4.18744
1.11378	4.18745
1.11444	4.18747
1.11509	4.18748
1.11574	4.1875
1.11639	4.18751
1.11704	4.18752
1.11769	4.18754
1.11834	4.18755
1.11899	4.18757
1.11964	4.18758
1.12029	4.18759
1.12094	4.18761
1.12159	4.18762
1.12224	4.18764
1.12289	4.18765
1.12355	4.18766
1.1242	4.18768
1.12485	4.18769
1.1255	4.18771
1.12615	4.18772
1.1268	4.18773
1.12745	4.18775
1.1281	4.18776
1.12875	4.18778
1.1294	4.18779
1.13005	4.1878
1.1307	4.18782
1.13135	4.18783
1.13201	4.18785
1.13266	4.18786
1.13331	4.18787
1.13396	4.18789
1.13461	4.1879
1.13526	4.18792
1.13591	4.18793
1.13656	4.18795
1.13721	4.18796
1.13786	4.18797
1.13851	4.18799
1.13916	4.188
1.13981	4.18802
1.14046	4.18803
1.14112	4.18805
1.14177	4.18806
1.14242	4.18807
1.14307	4.18809
1.14372	4.1881
1.14437	4.18812
1.14502	4.18813
1.14567	4.18815
1.14632	4.18816
1.14697	4.18817
1.14762	4.18819
1.14827	4.1882
1.14892	4.18822
1.14957	4.18823
1.15023	4.18825
1.15088	4.18826
1.15153	4.18828
1.15218	4.18829
1.15283	4.1883
1.15348	4.18832
1.15413	4.18833
1.15478	4.18835
1.15543	4.18836
1.15608	4.18838
1.15673	4.18839
1.15738	4.18841
1.15803	4.18842
1.15869	4.18843
1.15934	4.18845
1.15999	4.18846
1.16064	4.18848
1.16129	4.18849
1.16194	4.18851
1.16259	4.18852
1.16324	4.18854
1.16389	4.18855
1.16454	4.18857
1.16519	4.18858
1.16584	4.1886
1.16649	4.18861
1.16714	4.18862
1.1678	4.18864
1.16845	4.18865
1.1691	4.18867
1.16975	4.18868
1.1704	4.1887
1.17105	4.18871
1.1717	4.18873
1.17235	4.18874
1.173	4.18876
1.17365	4.18877
1.1743	4.18879
1.17495	4.1888
1.1756	4.18882
1.17625	4.18883
1.17691	4.18885
1.17756	4.18886
1.17821	4.18888
1.17886	4.18889
1.17951	4.1889
1.18016	4.18892
1.18081	4.18893
1.18146	4.18895
1.18211	4.18896
1.18276	4.18898
1.18341	4.18899
1.18406	4.18901
1.18471	4.18902
1.18537	4.18904
1.18602	4.18905
1.18667	4.18907
1.18732	4.18908
1.18797	4.1891
1.18862	4.18911
1.18927	4.18913
1.18992	4.18914
1.19057	4.18916
1.19122	4.18917
1.19187	4.18919
1.19252	4.1892
1.19317	4.18922
1.19382	4.18923
1.19448	4.18925
1.19513	4.18926
1.19578	4.18928
1.19643	4.18929
1.19708	4.18931
1.19773	4.18932
1.19838	4.18934
1.19903	4.18936
1.19968	4.18937
1.20033	4.18939
1.20098	4.1894
1.20163	4.18942
1.20228	4.18943
1.20293	4.18945
1.20359	4.18946
1.20424	4.18948
1.20489	4.18949
1.20554	4.18951
1.20619	4.18952
1.20684	4.18954
1.20749	4.18955
1.20814	4.18957
1.20879	4.18958
1.20944	4.1896
1.21009	4.18961
1.21074	4.18963
1.21139	4.18964
1.21205	4.18966
1.2127	4.18968
1.21335	4.18969
1.214	4.18971
1.21465	4.18972
1.2153	4.18974
1.21595	4.18975
1.2166	4.18977
1.21725	4.18978
1.2179	4.1898
1.21855	4.18981
1.2192	4.18983
1.21985	4.18984
1.2205	4.18986
1.22116	4.18988
1.22181	4.18989
1.22246	4.18991
1.22311	4.18992
1.22376	4.18994
1.22441	4.18995
1.22506	4.18997
1.22571	4.18998
1.22636	4.19
1.22701	4.19002
1.22766	4.19003
1.22831	4.19005
1.22896	4.19006
1.22961	4.19008
1.23027	4.19009
1.23092	4.19011
1.23157	4.19012
1.23222	4.19014
1.23287	4.19016
1.23352	4.19017
1.23417	4.19019
1.23482	4.1902
1.23547	4.19022
1.23612	4.19023
1.23677	4.19025
1.23742	4.19027
1.23807	4.19028
1.23873	4.1903
1.23938	4.19031
1.24003	4.19033
1.24068	4.19034
1.24133	4.19036
1.24198	4.19038
1.24263	4.19039
1.24328	4.19041
1.24393	4.19042
1.24458	4.19044
1.24523	4.19046
1.24588	4.19047
1.24653	4.19049
1.24718	4.1905
1.24784	4.19052
1.24849	4.19053
1.24914	4.19055
1.24979	4.19057
1.25044	4.19058
1.25109	4.1906
1.25174	4.19061
1.25239	4.19063
1.25304	4.19065
1.25369	4.19066
1.25434	4.19068
1.25499	4.19069
1.25564	4.19071
1.25629	4.19073
1.25695	4.19074
1.2576	4.19076
1.25825	4.19077
1.2589	4.19079
1.25955	4.19081
1.2602	4.19082
1.26085	4.19084
1.2615	4.19085
1.26215	4.19087
1.2628	4.19089
1.26345	4.1909
1.2641	4.19092
1.26475	4.19094
1.26541	4.19095
1.26606	4.19097
1.26671	4.19098
1.26736	4.191
1.26801	4.19102
1.26866	4.19103
1.26931	4.19105
1.26996	4.19106
1.27061	4.19108
1.27126	4.1911
1.27191	4.19111
1.27256	4.19113
1.27321	4.19115
1.27386	4.19116
1.27452	4.19118
1.27517	4.19119
1.27582	4.19121
1.27647	4.19123
1.27712	4.19124
1.27777	4.19126
1.27842	4.19128
1.27907	4.19129
1.27972	4.19131
1.28037	4.19133
1.28102	4.19134
1.28167	4.19136
1.28232	4.19137
1.28297	4.19139
1.28363	4.19141
1.28428	4.19142
1.28493	4.19144
1.28558	4.19146
1.28623	4.19147
1.28688	4.19149
1.28753	4.19151
1.28818	4.19152
1.28883	4.19154
1.28948	4.19156
1.29013	4.19157
1.29078	4.19159
1.29143	4.1916
1.29209	4.19162
1.29274	4.19164
1.29339	4.19165
1.29404	4.19167
1.29469	4.19169
1.29534	4.1917
1.29599	4.19172
1.29664	4.19174
1.29729	4.19175
1.29794	4.19177
1.29859	4.19179
1.29924	4.1918
1.29989	4.19182
1.30054	4.19184
1.3012	4.19185
1.30185	4.19187
1.3025	4.19189
1.30315	4.1919
1.3038	4.19192
1.30445	4.19194
1.3051	4.19195
1.30575	4.19197
1.3064	4.19199
1.30705	4.192
1.3077	4.19202
1.30835	4.19204
1.309	4.19205
1.30965	4.19207
1.31031	4.19209
1.31096	4.1921
1.31161	4.19212
1.31226	4.19214
1.31291	4.19216
1.31356	4.19217
1.31421	4.19219
1.31486	4.19221
1.31551	4.19222
1.31616	4.19224
1.31681	4.19226
1.31746	4.19227
1.31811	4.19229
1.31877	4.19231
1.31942	4.19232
1.32007	4.19234
1.32072	4.19236
1.32137	4.19238
1.32202	4.19239
1.32267	4.19241
1.32332	4.19243
1.32397	4.19244
1.32462	4.19246
1.32527	4.19248
1.32592	4.19249
1.32657	4.19251
1.32722	4.19253
1.32788	4.19255
1.32853	4.19256
1.32918	4.19258
1.32983	4.1926
1.33048	4.19261
1.33113	4.19263
1.33178	4.19265
1.33243	4.19267
1.33308	4.19268
1.33373	4.1927
1.33438	4.19272
1.33503	4.19273
1.33568	4.19275
1.33633	4.19277
1.33699	4.19279
1.33764	4.1928
1.33829	4.19282
1.33894	4.19284
1.33959	4.19285
1.34024	4.19287
1.34089	4.19289
1.34154	4.19291
1.34219	4.19292
1.34284	4.19294
1.34349	4.19296
1.34414	4.19298
1.34479	4.19299
1.34545	4.19301
1.3461	4.19303
1.34675	4.19304
1.3474	4.19306
1.34805	4.19308
1.3487	4.1931
1.34935	4.19311
1.35	4.19313
1.35065	4.19315
1.3513	4.19317
1.35195	4.19318
1.3526	4.1932
1.35325	4.19322
1.3539	4.19324
1.35456	4.19325
1.35521	4.19327
1.35586	4.19329
1.35651	4.19331
1.35716	4.19332
1.35781	4.19334
1.35846	4.19336
1.35911	4.19338
1.35976	4.19339
1.36041	4.19341
1.36106	4.19343
1.36171	4.19345
1.36236	4.19346
1.36301	4.19348
1.36367	4.1935
1.36432	4.19352
1.36497	4.19353
1.36562	4.19355
1.36627	4.19357
1.36692	4.19359
1.36757	4.19361
1.36822	4.19362
1.36887	4.19364
1.36952	4.19366
1.37017	4.19368
1.37082	4.19369
1.37147	4.19371
1.37213	4.19373
1.37278	4.19375
1.37343	4.19376
1.37408	4.19378
1.37473	4.1938
1.37538	4.19382
1.37603	4.19384
1.37668	4.19385
1.37733	4.19387
1.37798	4.19389
1.37863	4.19391
1.37928	4.19392
1.37993	4.19394
1.38058	4.19396
1.38124	4.19398
1.38189	4.194
1.38254	4.19401
1.38319	4.19403
1.38384	4.19405
1.38449	4.19407
1.38514	4.19409
1.38579	4.1941
1.38644	4.19412
1.38709	4.19414
1.38774	4.19416
1.38839	4.19418
1.38904	4.19419
1.38969	4.19421
1.39035	4.19423
1.391	4.19425
1.39165	4.19427
1.3923	4.19428
1.39295	4.1943
1.3936	4.19432
1.39425	4.19434
1.3949	4.19436
1.39555	4.19437
1.3962	4.19439
1.39685	4.19441
1.3975	4.19443
1.39815	4.19445
1.39881	4.19446
1.39946	4.19448
1.40011	4.1945
1.40076	4.19452
1.40141	4.19454
1.40206	4.19456
1.40271	4.19457
1.40336	4.19459
1.40401	4.19461
1.40466	4.19463
1.40531	4.19465
1.40596	4.19466
1.40661	4.19468
1.40726	4.1947
1.40792	4.19472
1.40857	4.19474
1.40922	4.19476
1.40987	4.19477
1.41052	4.19479
1.41117	4.19481
1.41182	4.19483
1.41247	4.19485
1.41312	4.19487
1.41377	4.19488
1.41442	4.1949
1.41507	4.19492
1.41572	4.19494
1.41638	4.19496
1.41703	4.19498
1.41768	4.19499
1.41833	4.19501
1.41898	4.19503
1.41963	4.19505
1.42028	4.19507
1.42093	4.19509
1.42158	4.1951
1.42223	4.19512
1.42288	4.19514
1.42353	4.19516
1.42418	4.19518
1.42483	4.1952
1.42549	4.19522
1.42614	4.19523
1.42679	4.19525
1.42744	4.19527
1.42809	4.19529
1.42874	4.19531
1.42939	4.19533
1.43004	4.19535
1.43069	4.19536
1.43134	4.19538
1.43199	4.1954
1.43264	4.19542
1.43329	4.19544
1.43394	4.19546
1.4346	4.19548
1.43525	4.19549
1.4359	4.19551
1.43655	4.19553
1.4372	4.19555
1.43785	4.19557
1.4385	4.19559
1.43915	4.19561
1.4398	4.19563
1.44045	4.19564
1.4411	4.19566
1.44175	4.19568
1.4424	4.1957
1.44306	4.19572
1.44371	4.19574
1.44436	4.19576
1.44501	4.19578
1.44566	4.19579
1.44631	4.19581
1.44696	4.19583
1.44761	4.19585
1.44826	4.19587
1.44891	4.19589
1.44956	4.19591
1.45021	4.19593
1.45086	4.19595
1.45151	4.19596
1.45217	4.19598
1.45282	4.196
1.45347	4.19602
1.45412	4.19604
1.45477	4.19606
1.45542	4.19608
1.45607	4.1961
1.45672	4.19612
1.45737	4.19614
1.45802	4.19615
1.45867	4.19617
1.45932	4.19619
1.45997	4.19621
1.46062	4.19623
1.46128	4.19625
1.46193	4.19627
1.46258	4.19629
1.46323	4.19631
1.46388	4.19633
1.46453	4.19635
1.46518	4.19636
1.46583	4.19638
1.46648	4.1964
1.46713	4.19642
1.46778	4.19644
1.46843	4.19646
1.46908	4.19648
1.46974	4.1965
1.47039	4.19652
1.47104	4.19654
1.47169	4.19656
1.47234	4.19658
1.47299	4.19659
1.47364	4.19661
1.47429	4.19663
1.47494	4.19665
1.47559	4.19667
1.47624	4.19669
1.47689	4.19671
1.47754	4.19673
1.47819	4.19675
1.47885	4.19677
1.4795	4.19679
1.48015	4.19681
1.4808	4.19683
1.48145	4.19685
1.4821	4.19686
1.48275	4.19688
1.4834	4.1969
1.48405	4.19692
1.4847	4.19694
1.48535	4.19696
1.486	4.19698
1.48665	4.197
1.4873	4.19702
1.48796	4.19704
1.48861	4.19706
1.48926	4.19708
1.48991	4.1971
1.49056	4.19712
1.49121	4.19714
1.49186	4.19716
1.49251	4.19718
1.49316	4.1972
1.49381	4.19721
1.49446	4.19723
1.49511	4.19725
1.49576	4.19727
1.49642	4.19729
1.49707	4.19731
1.49772	4.19733
1.49837	4.19735
1.49902	4.19737
1.49967	4.19739
1.50032	4.19741
1.50097	4.19743
1.50162	4.19745
1.50227	4.19747
1.50292	4.19749
1.50357	4.19751
1.50422	4.19753
1.50487	4.19755
1.50553	4.19757
1.50618	4.19759
1.50683	4.19761
1.50748	4.19763
1.50813	4.19765
1.50878	4.19767
1.50943	4.19769
1.51008	4.19771
1.51073	4.19773
1.51138	4.19775
1.51203	4.19777
1.51268	4.19779
1.51333	4.19781
1.51398	4.19783
1.51464	4.19785
1.51529	4.19787
1.51594	4.19788
1.51659	4.1979
1.51724	4.19792
1.51789	4.19794
1.51854	4.19796
1.51919	4.19798
1.51984	4.198
1.52049	4.19802
1.52114	4.19804
1.52179	4.19806
1.52244	4.19808
1.5231	4.1981
1.52375	4.19812
1.5244	4.19814
1.52505	4.19816
1.5257	4.19818
1.52635	4.1982
1.527	4.19822
1.52765	4.19824
1.5283	4.19826
1.52895	4.19828
1.5296	4.1983
1.53025	4.19832
1.5309	4.19834
1.53155	4.19836
1.53221	4.19838
1.53286	4.1984
1.53351	4.19843
1.53416	4.19845
1.53481	4.19847
1.53546	4.19849
1.53611	4.19851
1.53676	4.19853
1.53741	4.19855
1.53806	4.19857
1.53871	4.19859
1.53936	4.19861
1.54001	4.19863
1.54066	4.19865
1.54132	4.19867
1.54197	4.19869
1.54262	4.19871
1.54327	4.19873
1.54392	4.19875
1.54457	4.19877
1.54522	4.19879
1.54587	4.19881
1.54652	4.19883
1.54717	4.19885
1.54782	4.19887
1.54847	4.19889
1.54912	4.19891
1.54978	4.19893
1.55043	4.19895
1.55108	4.19897
1.55173	4.19899
1.55238	4.19901
1.55303	4.19903
1.55368	4.19905
1.55433	4.19907
1.55498	4.19909
1.55563	4.19912
1.55628	4.19914
1.55693	4.19916
1.55758	4.19918
1.55823	4.1992
1.55889	4.19922
1.55954	4.19924
1.56019	4.19926
1.56084	4.19928
1.56149	4.1993
1.56214	4.19932
1.56279	4.19934
1.56344	4.19936
1.56409	4.19938
1.56474	4.1994
1.56539	4.19942
1.56604	4.19944
1.56669	4.19946
1.56734	4.19949
1.568	4.19951
1.56865	4.19953
1.5693	4.19955
1.56995	4.19957
1.5706	4.19959
1.57125	4.19961
1.5719	4.19963
1.57255	4.19965
1.5732	4.19967
1.57385	4.19969
1.5745	4.19971
1.57515	4.19973
1.5758	4.19975
1.57646	4.19978
1.57711	4.1998
1.57776	4.19982
1.57841	4.19984
1.57906	4.19986
1.57971	4.19988
1.58036	4.1999
1.58101	4.19992
1.58166	4.19994
1.58231	4.19996
1.58296	4.19998
1.58361	4.2
1.58426	4.20003
1.58491	4.20005
1.58557	4.20007
1.58622	4.20009
1.58687	4.20011
1.58752	4.20013
1.58817	4.20015
1.58882	4.20017
1.58947	4.20019
1.59012	4.20021
1.59077	4.20023
1.59142	4.20026
1.59207	4.20028
1.59272	4.2003
1.59337	4.20032
1.59402	4.20034
1.59468	4.20036
1.59533	4.20038
1.59598	4.2004
1.59663	4.20042
1.59728	4.20044
1.59793	4.20047
1.59858	4.20049
1.59923	4.20051
1.59988	4.20053
1.60053	4.20055
1.60118	4.20057
1.60183	4.20059
1.60248	4.20061
1.60314	4.20063
1.60379	4.20066
1.60444	4.20068
1.60509	4.2007
1.60574	4.20072
1.60639	4.20074
1.60704	4.20076
1.60769	4.20078
1.60834	4.2008
1.60899	4.20083
1.60964	4.20085
1.61029	4.20087
1.61094	4.20089
1.61159	4.20091
1.61225	4.20093
1.6129	4.20095
1.61355	4.20097
1.6142	4.201
1.61485	4.20102
1.6155	4.20104
1.61615	4.20106
1.6168	4.20108
1.61745	4.2011
1.6181	4.20112
1.61875	4.20115
1.6194	4.20117
1.62005	4.20119
1.6207	4.20121
1.62136	4.20123
1.62201	4.20125
1.62266	4.20127
1.62331	4.2013
1.62396	4.20132
1.62461	4.20134
1.62526	4.20136
1.62591	4.20138
1.62656	4.2014
1.62721	4.20142
1.62786	4.20145
1.62851	4.20147
1.62916	4.20149
1.62982	4.20151
1.63047	4.20153
1.63112	4.20155
1.63177	4.20158
1.63242	4.2016
1.63307	4.20162
1.63372	4.20164
1.63437	4.20166
1.63502	4.20168
1.63567	4.20171
1.63632	4.20173
1.63697	4.20175
1.63762	4.20177
1.63827	4.20179
1.63893	4.20181
1.63958	4.20184
1.64023	4.20186
1.64088	4.20188
1.64153	4.2019
1.64218	4.20192
1.64283	4.20194
1.64348	4.20197
1.64413	4.20199
1.64478	4.20201
1.64543	4.20203
1.64608	4.20205
1.64673	4.20207
1.64738	4.2021
1.64804	4.20212
1.64869	4.20214
1.64934	4.20216
1.64999	4.20218
1.65064	4.20221
1.65129	4.20223
1.65194	4.20225
1.65259	4.20227
1.65324	4.20229
1.65389	4.20232
1.65454	4.20234
1.65519	4.20236
1.65584	4.20238
1.6565	4.2024
1.65715	4.20243
1.6578	4.20245
1.65845	4.20247
1.6591	4.20249
1.65975	4.20251
1.6604	4.20254
1.66105	4.20256
1.6617	4.20258
1.66235	4.2026
1.663	4.20262
1.66365	4.20265
1.6643	4.20267
1.66495	4.20269
1.66561	4.20271
1.66626	4.20273
1.66691	4.20276
1.66756	4.20278
1.66821	4.2028
1.66886	4.20282
1.66951	4.20284
1.67016	4.20287
1.67081	4.20289
1.67146	4.20291
1.67211	4.20293
1.67276	4.20296
1.67341	4.20298
1.67406	4.203
1.67472	4.20302
1.67537	4.20304
1.67602	4.20307
1.67667	4.20309
1.67732	4.20311
1.67797	4.20313
1.67862	4.20316
1.67927	4.20318
1.67992	4.2032
1.68057	4.20322
1.68122	4.20324
1.68187	4.20327
1.68252	4.20329
1.68318	4.20331
1.68383	4.20333
1.68448	4.20336
1.68513	4.20338
1.68578	4.2034
1.68643	4.20342
1.68708	4.20345
1.68773	4.20347
1.68838	4.20349
1.68903	4.20351
1.68968	4.20354
1.69033	4.20356
1.69098	4.20358
1.69163	4.2036
1.69229	4.20363
1.69294	4.20365
1.69359	4.20367
1.69424	4.20369
1.69489	4.20372
1.69554	4.20374
1.69619	4.20376
1.69684	4.20378
1.69749	4.20381
1.69814	4.20383
1.69879	4.20385
1.69944	4.20387
1.70009	4.2039
1.70074	4.20392
1.7014	4.20394
1.70205	4.20396
1.7027	4.20399
1.70335	4.20401
1.704	4.20403
1.70465	4.20405
1.7053	4.20408
1.70595	4.2041
1.7066	4.20412
1.70725	4.20415
1.7079	4.20417
1.70855	4.20419
1.7092	4.20421
1.70986	4.20424
1.71051	4.20426
1.71116	4.20428
1.71181	4.2043
1.71246	4.20433
1.71311	4.20435
1.71376	4.20437
1.71441	4.2044
1.71506	4.20442
1.71571	4.20444
1.71636	4.20446
1.71701	4.20449
1.71766	4.20451
1.71831	4.20453
1.71897	4.20456
1.71962	4.20458
1.72027	4.2046
1.72092	4.20462
1.72157	4.20465
1.72222	4.20467
1.72287	4.20469
1.72352	4.20472
1.72417	4.20474
1.72482	4.20476
1.72547	4.20478
1.72612	4.20481
1.72677	4.20483
1.72743	4.20485
1.72808	4.20488
1.72873	4.2049
1.72938	4.20492
1.73003	4.20495
1.73068	4.20497
1.73133	4.20499
1.73198	4.20502
1.73263	4.20504
1.73328	4.20506
1.73393	4.20508
1.73458	4.20511
1.73523	4.20513
1.73588	4.20515
1.73654	4.20518
1.73719	4.2052
1.73784	4.20522
1.73849	4.20525
1.73914	4.20527
1.73979	4.20529
1.74044	4.20532
1.74109	4.20534
1.74174	4.20536
1.74239	4.20539
1.74304	4.20541
1.74369	4.20543
1.74434	4.20546
1.74499	4.20548
1.74565	4.2055
1.7463	4.20553
1.74695	4.20555
1.7476	4.20557
1.74825	4.2056
1.7489	4.20562
1.74955	4.20564
1.7502	4.20567
1.75085	4.20569
1.7515	4.20571
1.75215	4.20574
1.7528	4.20576
1.75345	4.20578
1.75411	4.20581
1.75476	4.20583
1.75541	4.20585
1.75606	4.20588
1.75671	4.2059
1.75736	4.20592
1.75801	4.20595
1.75866	4.20597
1.75931	4.20599
1.75996	4.20602
1.76061	4.20604
1.76126	4.20606
1.76191	4.20609
1.76256	4.20611
1.76322	4.20613
1.76387	4.20616
1.76452	4.20618
1.76517	4.2062
1.76582	4.20623
1.76647	4.20625
1.76712	4.20628
1.76777	4.2063
1.76842	4.20632
1.76907	4.20635
1.76972	4.20637
1.77037	4.20639
1.77102	4.20642
1.77167	4.20644
1.77233	4.20646
1.77298	4.20649
1.77363	4.20651
1.77428	4.20654
1.77493	4.20656
1.77558	4.20658
1.77623	4.20661
1.77688	4.20663
1.77753	4.20665
1.77818	4.20668
1.77883	4.2067
1.77948	4.20673
1.78013	4.20675
1.78079	4.20677
1.78144	4.2068
1.78209	4.20682
1.78274	4.20684
1.78339	4.20687
1.78404	4.20689
1.78469	4.20692
1.78534	4.20694
1.78599	4.20696
1.78664	4.20699
1.78729	4.20701
1.78794	4.20704
1.78859	4.20706
1.78924	4.20708
1.7899	4.20711
1.79055	4.20713
1.7912	4.20716
1.79185	4.20718
1.7925	4.2072
1.79315	4.20723
1.7938	4.20725
1.79445	4.20728
1.7951	4.2073
1.79575	4.20732
1.7964	4.20735
1.79705	4.20737
1.7977	4.2074
1.79835	4.20742
1.79901	4.20744
1.79966	4.20747
1.80031	4.20749
1.80096	4.20752
1.80161	4.20754
1.80226	4.20756
1.80291	4.20759
1.80356	4.20761
1.80421	4.20764
1.80486	4.20766
1.80551	4.20768
1.80616	4.20771
1.80681	4.20773
1.80747	4.20776
1.80812	4.20778
1.80877	4.20781
1.80942	4.20783
1.81007	4.20785
1.81072	4.20788
1.81137	4.2079
1.81202	4.20793
1.81267	4.20795
1.81332	4.20798
1.81397	4.208
1.81462	4.20802
1.81527	4.20805
1.81592	4.20807
1.81658	4.2081
1.81723	4.20812
1.81788	4.20815
1.81853	4.20817
1.81918	4.20819
1.81983	4.20822
1.82048	4.20824
1.82113	4.20827
1.82178	4.20829
1.82243	4.20832
1.82308	4.20834
1.82373	4.20836
1.82438	4.20839
1.82503	4.20841
1.82569	4.20844
1.82634	4.20846
1.82699	4.20849
1.82764	4.20851
1.82829	4.20854
1.82894	4.20856
1.82959	4.20859
1.83024	4.20861
1.83089	4.20863
1.83154	4.20866
1.83219	4.20868
1.83284	4.20871
1.83349	4.20873
1.83415	4.20876
1.8348	4.20878
1.83545	4.20881
1.8361	4.20883
1.83675	4.20886
1.8374	4.20888
1.83805	4.2089
1.8387	4.20893
1.83935	4.20895
1.84	4.20898
1.84065	4.209
1.8413	4.20903
1.84195	4.20905
1.8426	4.20908
1.84326	4.2091
1.84391	4.20913
1.84456	4.20915
1.84521	4.20918
1.84586	4.2092
1.84651	4.20923
1.84716	4.20925
1.84781	4.20928
1.84846	4.2093
1.84911	4.20933
1.84976	4.20935
1.85041	4.20937
1.85106	4.2094
1.85171	4.20942
1.85237	4.20945
1.85302	4.20947
1.85367	4.2095
1.85432	4.20952
1.85497	4.20955
1.85562	4.20957
1.85627	4.2096
1.85692	4.20962
1.85757	4.20965
1.85822	4.20967
1.85887	4.2097
1.85952	4.20972
1.86017	4.20975
1.86083	4.20977
1.86148	4.2098
1.86213	4.20982
1.86278	4.20985
1.86343	4.20987
1.86408	4.2099
1.86473	4.20992
1.86538	4.20995
1.86603	4.20997
1.86668	4.21
1.86733	4.21002
1.86798	4.21005
1.86863	4.21007
1.86928	4.2101
1.86994	4.21012
1.87059	4.21015
1.87124	4.21017
1.87189	4.2102
1.87254	4.21022
1.87319	4.21025
1.87384	4.21027
1.87449	4.2103
1.87514	4.21033
1.87579	4.21035
1.87644	4.21038
1.87709	4.2104
1.87774	4.21043
1.87839	4.21045
1.87905	4.21048
1.8797	4.2105
1.88035	4.21053
1.881	4.21055
1.88165	4.21058
1.8823	4.2106
1.88295	4.21063
1.8836	4.21065
1.88425	4.21068
1.8849	4.2107
1.88555	4.21073
1.8862	4.21075
1.88685	4.21078
1.88751	4.21081
1.88816	4.21083
1.88881	4.21086
1.88946	4.21088
1.89011	4.21091
1.89076	4.21093
1.89141	4.21096
1.89206	4.21098
1.89271	4.21101
1.89336	4.21103
1.89401	4.21106
1.89466	4.21109
1.89531	4.21111
1.89596	4.21114
1.89662	4.21116
1.89727	4.21119
1.89792	4.21121
1.89857	4.21124
1.89922	4.21126
1.89987	4.21129
1.90052	4.21132
1.90117	4.21134
1.90182	4.21137
1.90247	4.21139
1.90312	4.21142
1.90377	4.21144
1.90442	4.21147
1.90507	4.21149
1.90573	4.21152
1.90638	4.21155
1.90703	4.21157
1.90768	4.2116
1.90833	4.21162
1.90898	4.21165
1.90963	4.21167
1.91028	4.2117
1.91093	4.21173
1.91158	4.21175
1.91223	4.21178
1.91288	4.2118
1.91353	4.21183
1.91419	4.21185
1.91484	4.21188
1.91549	4.21191
1.91614	4.21193
1.91679	4.21196
1.91744	4.21198
1.91809	4.21201
1.91874	4.21203
1.91939	4.21206
1.92004	4.21209
1.92069	4.21211
1.92134	4.21214
1.92199	4.21216
1.92264	4.21219
1.9233	4.21222
1.92395	4.21224
1.9246	4.21227
1.92525	4.21229
1.9259	4.21232
1.92655	4.21235
1.9272	4.21237
1.92785	4.2124
1.9285	4.21242
1.92915	4.21245
1.9298	4.21248
1.93045	4.2125
1.9311	4.21253
1.93175	4.21255
1.93241	4.21258
1.93306	4.21261
1.93371	4.21263
1.93436	4.21266
1.93501	4.21268
1.93566	4.21271
1.93631	4.21274
1.93696	4.21276
1.93761	4.21279
1.93826	4.21281
1.93891	4.21284
1.93956	4.21287
1.94021	4.21289
1.94087	4.21292
1.94152	4.21294
1.94217	4.21297
1.94282	4.213
1.94347	4.21302
1.94412	4.21305
1.94477	4.21308
1.94542	4.2131
1.94607	4.21313
1.94672	4.21315
1.94737	4.21318
1.94802	4.21321
1.94867	4.21323
1.94932	4.21326
1.94998	4.21329
1.95063	4.21331
1.95128	4.21334
1.95193	4.21336
1.95258	4.21339
1.95323	4.21342
1.95388	4.21344
1.95453	4.21347
1.95518	4.2135
1.95583	4.21352
1.95648	4.21355
1.95713	4.21358
1.95778	4.2136
1.95843	4.21363
1.95909	4.21366
1.95974	4.21368
1.96039	4.21371
1.96104	4.21373
1.96169	4.21376
1.96234	4.21379
1.96299	4.21381
1.96364	4.21384
1.96429	4.21387
1.96494	4.21389
1.96559	4.21392
1.96624	4.21395
1.96689	4.21397
1.96755	4.214
1.9682	4.21403
1.96885	4.21405
1.9695	4.21408
1.97015	4.21411
1.9708	4.21413
1.97145	4.21416
1.9721	4.21419
1.97275	4.21421
1.9734	4.21424
1.97405	4.21427
1.9747	4.21429
1.97535	4.21432
1.976	4.21435
1.97666	4.21437
1.97731	4.2144
1.97796	4.21443
1.97861	4.21445
1.97926	4.21448
1.97991	4.21451
1.98056	4.21453
1.98121	4.21456
1.98186	4.21459
1.98251	4.21461
1.98316	4.21464
1.98381	4.21467
1.98446	4.21469
1.98511	4.21472
1.98577	4.21475
1.98642	4.21477
1.98707	4.2148
1.98772	4.21483
1.98837	4.21485
1.98902	4.21488
1.98967	4.21491
1.99032	4.21493
1.99097	4.21496
1.99162	4.21499
1.99227	4.21502
1.99292	4.21504
1.99357	4.21507
1.99423	4.2151
1.99488	4.21512
1.99553	4.21515
1.99618	4.21518
1.99683	4.2152
1.99748	4.21523
1.99813	4.21526
1.99878	4.21529
1.99943	4.21531
2.00008	4.21534
2.00073	4.21537
2.00138	4.21539
2.00203	4.21542
2.00268	4.21545
2.00334	4.21547
2.00399	4.2155
2.00464	4.21553
2.00529	4.21556
2.00594	4.21558
2.00659	4.21561
2.00724	4.21564
2.00789	4.21566
2.00854	4.21569
