x [um]	Potential [V]	Electric Field1 [V/cm]	Electric Field2 [V/cm]	Electron Densities [1/cm^3]	Hole Densities [1/cm^3]	Total Charge Density [C/cm^3]	Conduction Band Energy (eV)
1.79185	-0.346552	1.76362e-08	1.7989e-08	22500	1e+16	-82254.4	0.898227
1.7925	-0.346552	1.69308e-08	1.72835e-08	22500	1e+16	-81810.9	0.898227
1.79315	-0.346552	1.55199e-08	1.62253e-08	22500	1e+16	-81384.8	0.898227
1.7938	-0.346552	1.48144e-08	1.51672e-08	22500	1e+16	-80993.6	0.898227
1.79445	-0.346552	1.4109e-08	1.44617e-08	22500	1e+16	-80619.9	0.898227
1.7951	-0.346552	1.34035e-08	1.37563e-08	22500	1e+16	-80265.5	0.898227
1.79575	-0.346552	1.12872e-08	1.23454e-08	22500	1e+16	-79926.7	0.898227
1.7964	-0.346552	9.87629e-09	1.05817e-08	22500	1e+16	-79643.8	0.898227
1.79705	-0.346552	9.17084e-09	9.52356e-09	22500	1e+16	-79394.1	0.898227
1.7977	-0.346552	7.75994e-09	8.46539e-09	22500	1e+16	-79163.6	0.898227
1.79835	-0.346552	7.05449e-09	7.40722e-09	22500	1e+16	-78968	0.898227
1.79901	-0.346552	4.2327e-09	5.64359e-09	22500	1e+16	-78789.9	0.898227
1.79966	-0.346552	3.52725e-09	3.87997e-09	22500	1e+16	-78683.4	0.898227
1.80031	-0.346552	2.11635e-09	2.8218e-09	22500	1e+16	-78594.3	0.898227
1.80096	-0.346552	2.11635e-09	2.11635e-09	22500	1e+16	-78541.9	0.898227
1.80161	-0.346552	-0	1.05817e-09	22500	1e+16	-78487.8	0.898227
1.80226	-0.346552	-2.11635e-09	-1.05817e-09	22500	1e+16	-78487.8	0.898227
1.80291	-0.346552	-7.05449e-10	-1.4109e-09	22500	1e+16	-78541.9	0.898227
1.80356	-0.346552	-1.4109e-09	-1.05817e-09	22500	1e+16	-78559.4	0.898227
1.80421	-0.346552	-7.05449e-10	-1.05817e-09	22500	1e+16	-78594.3	0.898227
1.80486	-0.346552	1.4109e-09	3.52725e-10	22500	1e+16	-78613.5	0.898227
1.80551	-0.346552	7.05449e-10	1.05817e-09	22500	1e+16	-78576.8	0.898227
1.80616	-0.346552	1.4109e-09	1.05817e-09	22500	1e+16	-78559.4	0.898227
1.80681	-0.346552	2.8218e-09	2.11635e-09	22500	1e+16	-78524.5	0.898227
1.80747	-0.346552	3.52725e-09	3.17452e-09	22500	1e+16	-78452.9	0.898227
1.80812	-0.346552	3.52725e-09	3.52725e-09	22500	1e+16	-78363.8	0.898227
1.80877	-0.346552	4.93814e-09	4.2327e-09	22500	1e+16	-78274.8	0.898227
1.80942	-0.346552	5.64359e-09	5.29087e-09	22500	1e+16	-78150.8	0.898227
1.81007	-0.346552	7.05449e-09	6.34904e-09	22500	1e+16	-78009.3	0.898227
1.81072	-0.346552	7.05449e-09	7.05449e-09	22500	1e+16	-77831.2	0.898227
1.81137	-0.346552	7.05449e-09	7.05449e-09	22500	1e+16	-77653.1	0.898227
1.81202	-0.346552	8.46539e-09	7.75994e-09	22500	1e+16	-77476.7	0.898227
1.81267	-0.346552	9.17084e-09	8.81811e-09	22500	1e+16	-77261.9	0.898227
1.81332	-0.346552	8.46539e-09	8.81811e-09	22500	1e+16	-77031.4	0.898227
1.81397	-0.346552	9.17084e-09	8.81811e-09	22500	1e+16	-76818.4	0.898227
1.81462	-0.346552	9.17084e-09	9.17084e-09	22500	1e+16	-76587.9	0.898227
1.81527	-0.346552	1.05817e-08	9.87629e-09	22500	1e+16	-76357.4	0.898227
1.81592	-0.346552	1.12872e-08	1.09345e-08	22500	1e+16	-76090.2	0.898227
1.81658	-0.346552	9.87629e-09	1.05817e-08	22500	1e+16	-75805.6	0.898227
1.81723	-0.346552	1.05817e-08	1.0229e-08	22500	1e+16	-75557.6	0.898227
1.81788	-0.346552	9.87629e-09	1.0229e-08	22500	1e+16	-75290.4	0.898227
1.81853	-0.346552	1.05817e-08	1.0229e-08	22500	1e+16	-75042.5	0.898227
1.81918	-0.346552	9.87629e-09	1.0229e-08	22500	1e+16	-74775.3	0.898227
1.81983	-0.346552	1.05817e-08	1.0229e-08	22500	1e+16	-74527.3	0.898227
1.82048	-0.346552	9.87629e-09	1.0229e-08	22500	1e+16	-74260.2	0.898227
1.82113	-0.346552	1.05817e-08	1.0229e-08	22500	1e+16	-74012.2	0.898227
1.82178	-0.346552	9.87629e-09	1.0229e-08	22500	1e+16	-73745	0.898227
1.82243	-0.346552	1.05817e-08	1.0229e-08	22500	1e+16	-73497.1	0.898227
1.82308	-0.346552	1.12872e-08	1.09345e-08	22500	1e+16	-73229.9	0.898227
1.82373	-0.346552	1.12872e-08	1.12872e-08	22500	1e+16	-72947	0.898227
1.82438	-0.346552	1.12872e-08	1.12872e-08	22500	1e+16	-72662.4	0.898227
1.82503	-0.346552	1.12872e-08	1.12872e-08	22500	1e+16	-72377.7	0.898227
1.82569	-0.346552	1.12872e-08	1.12872e-08	22500	1e+16	-72093.1	0.898227
1.82634	-0.346552	1.19926e-08	1.16399e-08	22500	1e+16	-71810.2	0.898227
1.82699	-0.346552	1.12872e-08	1.16399e-08	22500	1e+16	-71508.1	0.898227
1.82764	-0.346552	1.12872e-08	1.12872e-08	22500	1e+16	-71223.5	0.898227
1.82829	-0.346552	1.12872e-08	1.12872e-08	22500	1e+16	-70938.8	0.898227
1.82894	-0.346552	9.87629e-09	1.05817e-08	22500	1e+16	-70654.2	0.898227
1.82959	-0.346552	9.87629e-09	9.87629e-09	22500	1e+16	-70406.2	0.898227
1.83024	-0.346552	9.87629e-09	9.87629e-09	22500	1e+16	-70156.5	0.898227
1.83089	-0.346552	9.17084e-09	9.52356e-09	22500	1e+16	-69908.6	0.898227
1.83154	-0.346552	7.05449e-09	8.11267e-09	22500	1e+16	-69678.1	0.898227
1.83219	-0.346552	6.34904e-09	6.70177e-09	22500	1e+16	-69499.9	0.898227
1.83284	-0.346552	4.93814e-09	5.64359e-09	22500	1e+16	-69341	0.898227
1.83349	-0.346552	4.2327e-09	4.58542e-09	22500	1e+16	-69215.3	0.898227
1.83415	-0.346552	2.11635e-09	3.17452e-09	22500	1e+16	-69108.8	0.898227
1.8348	-0.346552	1.4109e-09	1.76362e-09	22500	1e+16	-69056.4	0.898227
1.83545	-0.346552	-0	7.05449e-10	22500	1e+16	-69019.7	0.898227
1.8361	-0.346552	-1.4109e-09	-7.05449e-10	22500	1e+16	-69019.7	0.898227
1.83675	-0.346552	-2.11635e-09	-1.76362e-09	22500	1e+16	-69056.4	0.898227
1.8374	-0.346552	-3.52725e-09	-2.8218e-09	22500	1e+16	-69108.8	0.898227
1.83805	-0.346552	-6.34904e-09	-4.93814e-09	22500	1e+16	-69197.8	0.898227
1.8387	-0.346552	-7.75994e-09	-7.05449e-09	22500	1e+16	-69358.5	0.898227
1.83935	-0.346552	-6.34904e-09	-7.05449e-09	22500	1e+16	-69554.1	0.898227
1.84	-0.346552	-4.2327e-09	-5.29087e-09	22500	1e+16	-69713	0.898227
1.84065	-0.346552	-4.93814e-09	-4.58542e-09	22500	1e+16	-69819.5	0.898227
1.8413	-0.346552	-4.93814e-09	-4.93814e-09	22500	1e+16	-69943.5	0.898227
1.84195	-0.346552	-4.2327e-09	-4.58542e-09	22500	1e+16	-70069.2	0.898227
1.8426	-0.346552	-2.11635e-09	-3.17452e-09	22500	1e+16	-70175.7	0.898227
1.84326	-0.346552	-2.8218e-09	-2.46907e-09	22500	1e+16	-70228.1	0.898227
1.84391	-0.346552	-2.11635e-09	-2.46907e-09	22500	1e+16	-70299.7	0.898227
1.84456	-0.346552	-7.05449e-10	-1.4109e-09	22500	1e+16	-70352.1	0.898227
1.84521	-0.346552	-7.05449e-10	-7.05449e-10	22500	1e+16	-70371.3	0.898227
1.84586	-0.346552	7.05449e-10	-0	22500	1e+16	-70388.8	0.898227
1.84651	-0.346552	1.4109e-09	1.05817e-09	22500	1e+16	-70371.3	0.898227
1.84716	-0.346552	1.4109e-09	1.4109e-09	22500	1e+16	-70334.6	0.898227
1.84781	-0.346552	2.8218e-09	2.11635e-09	22500	1e+16	-70299.7	0.898227
1.84846	-0.346552	3.52725e-09	3.17452e-09	22500	1e+16	-70228.1	0.898227
1.84911	-0.346552	3.52725e-09	3.52725e-09	22500	1e+16	-70139.1	0.898227
1.84976	-0.346552	3.52725e-09	3.52725e-09	22500	1e+16	-70050	0.898227
1.85041	-0.346552	4.93814e-09	4.2327e-09	22500	1e+16	-69962.7	0.898227
1.85106	-0.346552	4.93814e-09	4.93814e-09	22500	1e+16	-69837	0.898227
1.85171	-0.346552	4.93814e-09	4.93814e-09	22500	1e+16	-69713	0.898227
1.85237	-0.346552	6.34904e-09	5.64359e-09	22500	1e+16	-69589	0.898227
1.85302	-0.346552	6.34904e-09	6.34904e-09	22500	1e+16	-69428.4	0.898227
1.85367	-0.346552	7.05449e-09	6.70177e-09	22500	1e+16	-69269.4	0.898227
1.85432	-0.346552	7.75994e-09	7.40722e-09	22500	1e+16	-69091.3	0.898227
1.85497	-0.346552	8.46539e-09	8.11267e-09	22500	1e+16	-68895.8	0.898227
1.85562	-0.346552	7.75994e-09	8.11267e-09	22500	1e+16	-68682.7	0.898227
1.85627	-0.346552	9.17084e-09	8.46539e-09	22500	1e+16	-68487.1	0.898227
1.85692	-0.346552	9.17084e-09	9.17084e-09	22500	1e+16	-68256.6	0.898227
1.85757	-0.346552	9.17084e-09	9.17084e-09	22500	1e+16	-68026.1	0.898227
1.85822	-0.346552	9.17084e-09	9.17084e-09	22500	1e+16	-67795.6	0.898227
1.85887	-0.346552	9.17084e-09	9.17084e-09	22500	1e+16	-67563.4	0.898227
1.85952	-0.346552	9.87629e-09	9.52356e-09	22500	1e+16	-67332.9	0.898227
1.86017	-0.346552	1.05817e-08	1.0229e-08	22500	1e+16	-67084.9	0.898227
1.86083	-0.346552	9.87629e-09	1.0229e-08	22500	1e+16	-66817.7	0.898227
1.86148	-0.346552	1.05817e-08	1.0229e-08	22500	1e+16	-66569.8	0.898227
1.86213	-0.346552	1.12872e-08	1.09345e-08	22500	1e+16	-66302.6	0.898227
1.86278	-0.346552	1.12872e-08	1.12872e-08	22500	1e+16	-66018	0.898227
1.86343	-0.346552	1.12872e-08	1.12872e-08	22500	1e+16	-65735.1	0.898227
1.86408	-0.346552	1.26981e-08	1.19926e-08	22500	1e+16	-65450.4	0.898227
1.86473	-0.346552	1.19926e-08	1.23454e-08	22500	1e+16	-65130.9	0.898227
1.86538	-0.346552	1.26981e-08	1.23454e-08	22500	1e+16	-64828.8	0.898227
1.86603	-0.346552	1.34035e-08	1.30508e-08	22500	1e+16	-64509.2	0.898227
1.86668	-0.346552	1.34035e-08	1.34035e-08	22500	1e+16	-64170.5	0.898227
1.86733	-0.346552	1.34035e-08	1.34035e-08	22500	1e+16	-63833.4	0.898227
1.86798	-0.346552	1.26981e-08	1.30508e-08	22500	1e+16	-63496.4	0.898227
1.86863	-0.346552	1.19926e-08	1.23454e-08	22500	1e+16	-63176.8	0.898227
1.86928	-0.346552	1.12872e-08	1.16399e-08	22500	1e+16	-62874.8	0.898227
1.86994	-0.346552	1.12872e-08	1.12872e-08	22500	1e+16	-62590.1	0.898227
1.87059	-0.346552	9.87629e-09	1.05817e-08	22500	1e+16	-62305.5	0.898227
1.87124	-0.346552	9.17084e-09	9.52356e-09	22500	1e+16	-62057.5	0.898227
1.87189	-0.346552	9.17084e-09	9.17084e-09	22500	1e+16	-61827	0.898227
1.87254	-0.346552	8.46539e-09	8.81811e-09	22500	1e+16	-61594.8	0.898227
1.87319	-0.346552	7.05449e-09	7.75994e-09	22500	1e+16	-61381.7	0.898227
1.87384	-0.346552	7.75994e-09	7.40722e-09	22500	1e+16	-61205.4	0.898227
1.87449	-0.346552	6.34904e-09	7.05449e-09	22500	1e+16	-61009.8	0.898227
1.87514	-0.346552	5.64359e-09	5.99632e-09	22500	1e+16	-60849.1	0.898227
1.87579	-0.346552	4.93814e-09	5.29087e-09	22500	1e+16	-60707.7	0.898227
1.87644	-0.346552	4.2327e-09	4.58542e-09	22500	1e+16	-60582	0.898227
1.87709	-0.346552	3.52725e-09	3.87997e-09	22500	1e+16	-60475.4	0.898227
1.87774	-0.346552	2.11635e-09	2.8218e-09	22500	1e+16	-60388.1	0.898227
1.87839	-0.346552	1.4109e-09	1.76362e-09	22500	1e+16	-60334	0.898227
1.87905	-0.346552	7.05449e-10	1.05817e-09	22500	1e+16	-60299.1	0.898227
1.8797	-0.346552	-0	3.52725e-10	22500	1e+16	-60281.6	0.898227
1.88035	-0.346552	-7.05449e-10	-3.52725e-10	22500	1e+16	-60281.6	0.898227
1.881	-0.346552	-2.8218e-09	-1.76362e-09	22500	1e+16	-60299.1	0.898227
1.88165	-0.346552	-2.11635e-09	-2.46907e-09	22500	1e+16	-60368.9	0.898227
1.8823	-0.346552	-3.52725e-09	-2.8218e-09	22500	1e+16	-60423	0.898227
1.88295	-0.346552	-4.2327e-09	-3.87997e-09	22500	1e+16	-60512.1	0.898227
1.8836	-0.346552	-5.64359e-09	-4.93814e-09	22500	1e+16	-60618.6	0.898227
1.88425	-0.346552	-6.34904e-09	-5.99632e-09	22500	1e+16	-60760.1	0.898227
1.8849	-0.346552	-7.75994e-09	-7.05449e-09	22500	1e+16	-60920.7	0.898227
1.88555	-0.346552	-8.46539e-09	-8.11267e-09	22500	1e+16	-61116.3	0.898227
1.8862	-0.346552	-9.87629e-09	-9.17084e-09	22500	1e+16	-61329.3	0.898227
1.88685	-0.346552	-9.87629e-09	-9.87629e-09	22500	1e+16	-61577.3	0.898227
1.88751	-0.346552	-1.12872e-08	-1.05817e-08	22500	1e+16	-61827	0.898227
1.88816	-0.346552	-1.19926e-08	-1.16399e-08	22500	1e+16	-62109.9	0.898227
1.88881	-0.346552	-1.26981e-08	-1.23454e-08	22500	1e+16	-62412	0.898227
1.88946	-0.346552	-1.34035e-08	-1.30508e-08	22500	1e+16	-62731.6	0.898227
1.89011	-0.346552	-1.4109e-08	-1.37563e-08	22500	1e+16	-63070.3	0.898227
1.89076	-0.346552	-1.62253e-08	-1.51672e-08	22500	1e+16	-63424.8	0.898227
1.89141	-0.346552	-1.55199e-08	-1.58726e-08	22500	1e+16	-63833.4	0.898227
1.89206	-0.346552	-1.69308e-08	-1.62253e-08	22500	1e+16	-64224.6	0.898227
1.89271	-0.346552	-1.76362e-08	-1.72835e-08	22500	1e+16	-64650.7	0.898227
1.89336	-0.346552	-1.90471e-08	-1.83417e-08	22500	1e+16	-65094.2	0.898227
1.89401	-0.346552	-1.90471e-08	-1.90471e-08	22500	1e+16	-65574.4	0.898227
1.89466	-0.346552	-1.97526e-08	-1.93999e-08	22500	1e+16	-66054.6	0.898227
1.89531	-0.346552	-2.0458e-08	-2.01053e-08	22500	1e+16	-66550.6	0.898227
1.89596	-0.346552	-1.97526e-08	-2.01053e-08	22500	1e+16	-67065.7	0.898227
1.89662	-0.346552	-2.18689e-08	-2.08108e-08	22500	1e+16	-67563.4	0.898227
1.89727	-0.346552	-2.18689e-08	-2.18689e-08	22500	1e+16	-68115.2	0.898227
1.89792	-0.346552	-2.11635e-08	-2.15162e-08	22500	1e+16	-68665.2	0.898227
1.89857	-0.346552	-2.18689e-08	-2.15162e-08	22500	1e+16	-69197.8	0.898227
1.89922	-0.346552	-2.18689e-08	-2.18689e-08	22500	1e+16	-69749.7	0.898227
1.89987	-0.346552	-2.25744e-08	-2.22216e-08	22500	1e+16	-70299.7	0.898227
1.90052	-0.346552	-2.25744e-08	-2.25744e-08	22500	1e+16	-70867.2	0.898227
1.90117	-0.346552	-2.11635e-08	-2.18689e-08	22500	1e+16	-71436.5	0.898227
1.90182	-0.346552	-2.18689e-08	-2.15162e-08	22500	1e+16	-71969.1	0.898227
1.90247	-0.346552	-2.18689e-08	-2.18689e-08	22500	1e+16	-72519.2	0.898227
1.90312	-0.346552	-2.11635e-08	-2.15162e-08	22500	1e+16	-73071	0.898227
1.90377	-0.346552	-2.11635e-08	-2.11635e-08	22500	1e+16	-73603.6	0.898227
1.90442	-0.346552	-2.18689e-08	-2.15162e-08	22500	1e+16	-74136.2	0.898227
1.90507	-0.346552	-2.32798e-08	-2.25744e-08	22500	1e+16	-74686.2	0.898227
1.90573	-0.346552	-2.39853e-08	-2.36325e-08	22500	1e+16	-75273	0.898227
1.90638	-0.346552	-2.32798e-08	-2.36325e-08	22500	1e+16	-75877.2	0.898227
1.90703	-0.346552	-2.53962e-08	-2.4338e-08	22500	1e+16	-76463.9	0.898227
1.90768	-0.346552	-2.46907e-08	-2.50434e-08	22500	1e+16	-77103	0.898227
1.90833	-0.346552	-2.53962e-08	-2.50434e-08	22500	1e+16	-77724.7	0.898227
1.90898	-0.346552	-2.53962e-08	-2.53962e-08	22500	1e+16	-78363.8	0.898227
1.90963	-0.346552	-2.53962e-08	-2.53962e-08	22500	1e+16	-79002.9	0.898227
1.91028	-0.346552	-2.75125e-08	-2.64543e-08	22500	1e+16	-79643.8	0.898227
1.91093	-0.346552	-2.75125e-08	-2.75125e-08	22500	1e+16	-80335.3	0.898227
1.91158	-0.346552	-2.8218e-08	-2.78652e-08	22500	1e+16	-81028.6	0.898227
1.91223	-0.346552	-2.8218e-08	-2.8218e-08	22500	1e+16	-81739.3	0.898227
1.91288	-0.346552	-2.8218e-08	-2.8218e-08	22500	1e+16	-82450	0.898227
1.91353	-0.346552	-2.8218e-08	-2.8218e-08	22500	1e+16	-83160.7	0.898227
1.91419	-0.346552	-2.89234e-08	-2.85707e-08	22500	1e+16	-83871.4	0.898227
1.91484	-0.346552	-2.96289e-08	-2.92761e-08	22500	1e+16	-84599.6	0.898227
1.91549	-0.346552	-2.89234e-08	-2.92761e-08	22500	1e+16	-85345.2	0.898227
1.91614	-0.346552	-2.96289e-08	-2.92761e-08	22500	1e+16	-86073.4	0.898227
1.91679	-0.346552	-3.03343e-08	-2.99816e-08	22500	1e+16	-86819.1	0.898227
1.91744	-0.346552	-2.89234e-08	-2.96289e-08	22500	1e+16	-87583.9	0.898227
1.91809	-0.346552	-2.89234e-08	-2.89234e-08	22500	1e+16	-88312.1	0.898227
1.91874	-0.346552	-2.8218e-08	-2.85707e-08	22500	1e+16	-89040.3	0.898227
1.91939	-0.346552	-2.75125e-08	-2.78652e-08	22500	1e+16	-89751	0.898227
1.92004	-0.346552	-2.68071e-08	-2.71598e-08	22500	1e+16	-90442.5	0.898227
1.92069	-0.346552	-2.61016e-08	-2.64543e-08	22500	1e+16	-91118.3	0.898227
1.92134	-0.346552	-2.46907e-08	-2.53962e-08	22500	1e+16	-91774.9	0.898227
1.92199	-0.346552	-2.46907e-08	-2.46907e-08	22500	1e+16	-92396.5	0.898227
1.92264	-0.346552	-2.32798e-08	-2.39853e-08	22500	1e+16	-93019.9	0.898227
1.9233	-0.346552	-2.32798e-08	-2.32798e-08	22500	1e+16	-93604.9	0.898227
1.92395	-0.346552	-2.25744e-08	-2.29271e-08	22500	1e+16	-94191.6	0.898227
1.9246	-0.346552	-2.11635e-08	-2.18689e-08	22500	1e+16	-94759.2	0.898227
1.92525	-0.346552	-2.0458e-08	-2.08108e-08	22500	1e+16	-95293.5	0.898227
1.9259	-0.346552	-1.97526e-08	-2.01053e-08	22500	1e+16	-95808.6	0.898227
1.92655	-0.346552	-1.90471e-08	-1.93999e-08	22500	1e+16	-96304.6	0.898227
1.9272	-0.346552	-1.69308e-08	-1.7989e-08	22500	1e+16	-96784.8	0.898227
1.92785	-0.346552	-1.55199e-08	-1.62253e-08	22500	1e+16	-97210.9	0.898227
1.9285	-0.346552	-1.48144e-08	-1.51672e-08	22500	1e+16	-97602	0.898227
1.92915	-0.346552	-1.4109e-08	-1.44617e-08	22500	1e+16	-97975.7	0.898227
1.9298	-0.346552	-1.34035e-08	-1.37563e-08	22500	1e+16	-98330.2	0.898227
1.93045	-0.346552	-1.26981e-08	-1.30508e-08	22500	1e+16	-98667.2	0.898227
1.9311	-0.346552	-1.12872e-08	-1.19926e-08	22500	1e+16	-98986.8	0.898227
1.93175	-0.346552	-9.87629e-09	-1.05817e-08	22500	1e+16	-99271.4	0.898227
1.93241	-0.346552	-9.87629e-09	-9.87629e-09	22500	1e+16	-99521.1	0.898227
1.93306	-0.346552	-7.05449e-09	-8.46539e-09	22500	1e+16	-99769.1	0.898227
1.93371	-0.346552	-5.64359e-09	-6.34904e-09	22500	1e+16	-99947.2	0.898227
1.93436	-0.346552	-5.64359e-09	-5.64359e-09	22500	1e+16	-100089	0.898227
1.93501	-0.346552	-4.2327e-09	-4.93814e-09	22500	1e+16	-100232	0.898227
1.93566	-0.346552	-3.52725e-09	-3.87997e-09	22500	1e+16	-100338	0.898227
1.93631	-0.346552	-2.11635e-09	-2.8218e-09	22500	1e+16	-100426	0.898227
1.93696	-0.346552	-0	-1.05817e-09	22500	1e+16	-100480	0.898227
1.93761	-0.346552	-1.4109e-09	-7.05449e-10	22500	1e+16	-100480	0.898227
1.93826	-0.346552	-2.11635e-09	-1.76362e-09	22500	1e+16	-100515	0.898227
1.93891	-0.346552	-3.52725e-09	-2.8218e-09	22500	1e+16	-100569	0.898227
1.93956	-0.346552	-3.52725e-09	-3.52725e-09	22500	1e+16	-100658	0.898227
1.94021	-0.346552	-4.2327e-09	-3.87997e-09	22500	1e+16	-100747	0.898227
1.94087	-0.346552	-5.64359e-09	-4.93814e-09	22500	1e+16	-100854	0.898227
1.94152	-0.346552	-6.34904e-09	-5.99632e-09	22500	1e+16	-100995	0.898227
1.94217	-0.346552	-5.64359e-09	-5.99632e-09	22500	1e+16	-101156	0.898227
1.94282	-0.346552	-7.05449e-09	-6.34904e-09	22500	1e+16	-101297	0.898227
1.94347	-0.346552	-8.46539e-09	-7.75994e-09	22500	1e+16	-101475	0.898227
1.94412	-0.346552	-7.75994e-09	-8.11267e-09	22500	1e+16	-101688	0.898227
1.94477	-0.346552	-8.46539e-09	-8.11267e-09	22500	1e+16	-101884	0.898227
1.94542	-0.346552	-9.17084e-09	-8.81811e-09	22500	1e+16	-102097	0.898227
1.94607	-0.346552	-9.17084e-09	-9.17084e-09	22500	1e+16	-102327	0.898227
1.94672	-0.346552	-1.05817e-08	-9.87629e-09	22500	1e+16	-102558	0.898227
1.94737	-0.346552	-8.46539e-09	-9.52356e-09	22500	1e+16	-102825	0.898227
1.94802	-0.346552	-9.17084e-09	-8.81811e-09	22500	1e+16	-103038	0.898227
1.94867	-0.346552	-9.17084e-09	-9.17084e-09	22500	1e+16	-103269	0.898227
1.94932	-0.346552	-9.17084e-09	-9.17084e-09	22500	1e+16	-103499	0.898227
1.94998	-0.346552	-9.17084e-09	-9.17084e-09	22500	1e+16	-103731	0.898227
1.95063	-0.346552	-9.17084e-09	-9.17084e-09	22500	1e+16	-103962	0.898227
1.95128	-0.346552	-9.17084e-09	-9.17084e-09	22500	1e+16	-104192	0.898227
1.95193	-0.346552	-7.75994e-09	-8.46539e-09	22500	1e+16	-104423	0.898227
1.95258	-0.346552	-7.05449e-09	-7.40722e-09	22500	1e+16	-104618	0.898227
1.95323	-0.346552	-6.34904e-09	-6.70177e-09	22500	1e+16	-104796	0.898227
1.95388	-0.346552	-8.46539e-09	-7.40722e-09	22500	1e+16	-104955	0.898227
1.95453	-0.346552	-9.17084e-09	-8.81811e-09	22500	1e+16	-105170	0.898227
1.95518	-0.346552	-9.87629e-09	-9.52356e-09	22500	1e+16	-105401	0.898227
1.95583	-0.346552	-1.05817e-08	-1.0229e-08	22500	1e+16	-105649	0.898227
1.95648	-0.346552	-1.12872e-08	-1.09345e-08	22500	1e+16	-105916	0.898227
1.95713	-0.346552	-1.34035e-08	-1.23454e-08	22500	1e+16	-106200	0.898227
1.95778	-0.346552	-1.34035e-08	-1.34035e-08	22500	1e+16	-106537	0.898227
1.95843	-0.346552	-1.4109e-08	-1.37563e-08	22500	1e+16	-106875	0.898227
1.95909	-0.346552	-1.48144e-08	-1.44617e-08	22500	1e+16	-107231	0.898227
1.95974	-0.346552	-1.4109e-08	-1.44617e-08	22500	1e+16	-107603	0.898227
1.96039	-0.346552	-1.48144e-08	-1.44617e-08	22500	1e+16	-107959	0.898227
1.96104	-0.346552	-1.62253e-08	-1.55199e-08	22500	1e+16	-108331	0.898227
1.96169	-0.346552	-1.55199e-08	-1.58726e-08	22500	1e+16	-108739	0.898227
1.96234	-0.346552	-1.62253e-08	-1.58726e-08	22500	1e+16	-109131	0.898227
1.96299	-0.346552	-1.62253e-08	-1.62253e-08	22500	1e+16	-109539	0.898227
1.96364	-0.346552	-1.62253e-08	-1.62253e-08	22500	1e+16	-109948	0.898227
1.96429	-0.346552	-1.69308e-08	-1.65781e-08	22500	1e+16	-110356	0.898227
1.96494	-0.346552	-1.62253e-08	-1.65781e-08	22500	1e+16	-110783	0.898227
1.96559	-0.346552	-1.69308e-08	-1.65781e-08	22500	1e+16	-111191	0.898227
1.96624	-0.346552	-1.69308e-08	-1.69308e-08	22500	1e+16	-111617	0.898227
1.96689	-0.346552	-1.62253e-08	-1.65781e-08	22500	1e+16	-112043	0.898227
1.96755	-0.346552	-1.48144e-08	-1.55199e-08	22500	1e+16	-112452	0.898227
1.9682	-0.346552	-1.55199e-08	-1.51672e-08	22500	1e+16	-112826	0.898227
1.96885	-0.346552	-1.69308e-08	-1.62253e-08	22500	1e+16	-113217	0.898227
1.9695	-0.346552	-1.55199e-08	-1.62253e-08	22500	1e+16	-113643	0.898227
1.97015	-0.346552	-1.48144e-08	-1.51672e-08	22500	1e+16	-114034	0.898227
1.9708	-0.346552	-1.48144e-08	-1.48144e-08	22500	1e+16	-114406	0.898227
1.97145	-0.346552	-1.62253e-08	-1.55199e-08	22500	1e+16	-114780	0.898227
1.9721	-0.346552	-1.62253e-08	-1.62253e-08	22500	1e+16	-115188	0.898227
1.97275	-0.346552	-1.76362e-08	-1.69308e-08	22500	1e+16	-115597	0.898227
1.9734	-0.346552	-1.83417e-08	-1.7989e-08	22500	1e+16	-116040	0.898227
1.97405	-0.346552	-2.0458e-08	-1.93999e-08	22500	1e+16	-116503	0.898227
1.9747	-0.346552	-2.18689e-08	-2.11635e-08	22500	1e+16	-117018	0.898227
1.97535	-0.346552	-2.18689e-08	-2.18689e-08	22500	1e+16	-117568	0.898227
1.976	-0.346552	-2.25744e-08	-2.22216e-08	22500	1e+16	-118118	0.898227
1.97666	-0.346552	-2.39853e-08	-2.32798e-08	22500	1e+16	-118688	0.898227
1.97731	-0.346552	-2.39853e-08	-2.39853e-08	22500	1e+16	-119292	0.898227
1.97796	-0.346552	-2.46907e-08	-2.4338e-08	22500	1e+16	-119896	0.898227
1.97861	-0.346552	-2.53962e-08	-2.50434e-08	22500	1e+16	-120518	0.898227
1.97926	-0.346552	-2.61016e-08	-2.57489e-08	22500	1e+16	-121157	0.898227
1.97991	-0.346552	-2.61016e-08	-2.61016e-08	22500	1e+16	-121814	0.898227
1.98056	-0.346552	-2.68071e-08	-2.64543e-08	22500	1e+16	-122472	0.898227
1.98121	-0.346552	-2.8218e-08	-2.75125e-08	22500	1e+16	-123146	0.898227
1.98186	-0.346552	-2.8218e-08	-2.8218e-08	22500	1e+16	-123857	0.898227
1.98251	-0.346552	-2.89234e-08	-2.85707e-08	22500	1e+16	-124567	0.898227
1.98316	-0.346552	-2.89234e-08	-2.89234e-08	22500	1e+16	-125295	0.898227
1.98381	-0.346552	-2.96289e-08	-2.92761e-08	22500	1e+16	-126024	0.898227
1.98446	-0.346552	-3.03343e-08	-2.99816e-08	22500	1e+16	-126769	0.898227
1.98511	-0.346552	-3.03343e-08	-3.03343e-08	22500	1e+16	-127534	0.898227
1.98577	-0.346552	-3.17452e-08	-3.10398e-08	22500	1e+16	-128297	0.898227
