x [um]	Potential [V]	Electric Field1 [V/cm]	Electric Field2 [V/cm]	Electron Densities [1/cm^3]	Hole Densities [1/cm^3]	Total Charge Density [C/cm^3]	Conduction Band Energy (eV)
2.552553e+00	-3.465516e-01	-2.638690e-02	-2.617994e-02	2.250009e+04	9.999958e+15	-4.169171e+10	8.982265e-01
2.553204e+00	-3.465516e-01	-2.680742e-02	-2.659716e-02	2.250010e+04	9.999958e+15	-4.235614e+10	8.982265e-01
2.553855e+00	-3.465516e-01	-2.723465e-02	-2.702104e-02	2.250010e+04	9.999957e+15	-4.303116e+10	8.982265e-01
2.554506e+00	-3.465516e-01	-2.766868e-02	-2.745167e-02	2.250010e+04	9.999956e+15	-4.371694e+10	8.982265e-01
2.555156e+00	-3.465516e-01	-2.810964e-02	-2.788916e-02	2.250010e+04	9.999956e+15	-4.441365e+10	8.982265e-01
2.555807e+00	-3.465516e-01	-2.855761e-02	-2.833363e-02	2.250010e+04	9.999955e+15	-4.512146e+10	8.982265e-01
2.556458e+00	-3.465516e-01	-2.901273e-02	-2.878517e-02	2.250010e+04	9.999954e+15	-4.584055e+10	8.982265e-01
2.557109e+00	-3.465516e-01	-2.947511e-02	-2.924392e-02	2.250010e+04	9.999953e+15	-4.657111e+10	8.982265e-01
2.557759e+00	-3.465516e-01	-2.994485e-02	-2.970998e-02	2.250011e+04	9.999953e+15	-4.731330e+10	8.982265e-01
2.558410e+00	-3.465516e-01	-3.042207e-02	-3.018346e-02	2.250011e+04	9.999952e+15	-4.806732e+10	8.982265e-01
2.559061e+00	-3.465516e-01	-3.090690e-02	-3.066449e-02	2.250011e+04	9.999951e+15	-4.883336e+10	8.982265e-01
2.559712e+00	-3.465516e-01	-3.139946e-02	-3.115318e-02	2.250011e+04	9.999950e+15	-4.961161e+10	8.982265e-01
2.560362e+00	-3.465516e-01	-3.189987e-02	-3.164967e-02	2.250011e+04	9.999950e+15	-5.040226e+10	8.982265e-01
2.561013e+00	-3.465516e-01	-3.240826e-02	-3.215406e-02	2.250012e+04	9.999949e+15	-5.120551e+10	8.982265e-01
2.561664e+00	-3.465516e-01	-3.292474e-02	-3.266650e-02	2.250012e+04	9.999948e+15	-5.202156e+10	8.982265e-01
2.562314e+00	-3.465516e-01	-3.344946e-02	-3.318710e-02	2.250012e+04	9.999947e+15	-5.285062e+10	8.982265e-01
2.562965e+00	-3.465516e-01	-3.398254e-02	-3.371600e-02	2.250012e+04	9.999946e+15	-5.369289e+10	8.982265e-01
2.563616e+00	-3.465516e-01	-3.452411e-02	-3.425333e-02	2.250012e+04	9.999945e+15	-5.454858e+10	8.982265e-01
2.564267e+00	-3.465516e-01	-3.507432e-02	-3.479922e-02	2.250012e+04	9.999945e+15	-5.541791e+10	8.982265e-01
2.564917e+00	-3.465516e-01	-3.563329e-02	-3.535380e-02	2.250013e+04	9.999944e+15	-5.630110e+10	8.982265e-01
2.565568e+00	-3.465516e-01	-3.620117e-02	-3.591723e-02	2.250013e+04	9.999943e+15	-5.719836e+10	8.982265e-01
2.566219e+00	-3.465516e-01	-3.677811e-02	-3.648964e-02	2.250013e+04	9.999942e+15	-5.810992e+10	8.982265e-01
2.566870e+00	-3.465516e-01	-3.736423e-02	-3.707117e-02	2.250013e+04	9.999941e+15	-5.903600e+10	8.982265e-01
2.567520e+00	-3.465516e-01	-3.795970e-02	-3.766197e-02	2.250013e+04	9.999940e+15	-5.997685e+10	8.982265e-01
2.568171e+00	-3.465516e-01	-3.856466e-02	-3.826218e-02	2.250014e+04	9.999939e+15	-6.093269e+10	8.982265e-01
2.568822e+00	-3.465516e-01	-3.917926e-02	-3.887196e-02	2.250014e+04	9.999938e+15	-6.190376e+10	8.982265e-01
2.569473e+00	-3.465516e-01	-3.980365e-02	-3.949146e-02	2.250014e+04	9.999937e+15	-6.289031e+10	8.982265e-01
2.570123e+00	-3.465516e-01	-4.043800e-02	-4.012082e-02	2.250014e+04	9.999936e+15	-6.389257e+10	8.982265e-01
2.570774e+00	-3.465516e-01	-4.108245e-02	-4.076022e-02	2.250015e+04	9.999935e+15	-6.491082e+10	8.982265e-01
2.571425e+00	-3.465516e-01	-4.173717e-02	-4.140981e-02	2.250015e+04	9.999934e+15	-6.594529e+10	8.982265e-01
2.572075e+00	-3.465516e-01	-4.240233e-02	-4.206975e-02	2.250015e+04	9.999933e+15	-6.699624e+10	8.982265e-01
2.572726e+00	-3.465516e-01	-4.307809e-02	-4.274021e-02	2.250015e+04	9.999932e+15	-6.806395e+10	8.982265e-01
2.573377e+00	-3.465516e-01	-4.376462e-02	-4.342136e-02	2.250016e+04	9.999931e+15	-6.914867e+10	8.982265e-01
2.574028e+00	-3.465516e-01	-4.446209e-02	-4.411336e-02	2.250016e+04	9.999930e+15	-7.025068e+10	8.982265e-01
2.574678e+00	-3.465516e-01	-4.517068e-02	-4.481639e-02	2.250016e+04	9.999929e+15	-7.137025e+10	8.982265e-01
2.575329e+00	-3.465515e-01	-4.589056e-02	-4.553062e-02	2.250016e+04	9.999927e+15	-7.250766e+10	8.982265e-01
2.575980e+00	-3.465515e-01	-4.662191e-02	-4.625623e-02	2.250017e+04	9.999926e+15	-7.366320e+10	8.982264e-01
2.576631e+00	-3.465515e-01	-4.736491e-02	-4.699341e-02	2.250017e+04	9.999925e+15	-7.483715e+10	8.982264e-01
2.577281e+00	-3.465515e-01	-4.811976e-02	-4.774234e-02	2.250017e+04	9.999924e+15	-7.602982e+10	8.982264e-01
2.577932e+00	-3.465515e-01	-4.888664e-02	-4.850320e-02	2.250017e+04	9.999923e+15	-7.724149e+10	8.982264e-01
2.578583e+00	-3.465515e-01	-4.966573e-02	-4.927619e-02	2.250018e+04	9.999922e+15	-7.847247e+10	8.982264e-01
2.579233e+00	-3.465515e-01	-5.045725e-02	-5.006149e-02	2.250018e+04	9.999920e+15	-7.972307e+10	8.982264e-01
2.579884e+00	-3.465515e-01	-5.126138e-02	-5.085932e-02	2.250018e+04	9.999919e+15	-8.099360e+10	8.982264e-01
2.580535e+00	-3.465515e-01	-5.207833e-02	-5.166985e-02	2.250019e+04	9.999918e+15	-8.228437e+10	8.982264e-01
2.581186e+00	-3.465515e-01	-5.290829e-02	-5.249331e-02	2.250019e+04	9.999916e+15	-8.359572e+10	8.982264e-01
2.581836e+00	-3.465515e-01	-5.375148e-02	-5.332989e-02	2.250019e+04	9.999915e+15	-8.492797e+10	8.982264e-01
2.582487e+00	-3.465515e-01	-5.460811e-02	-5.417979e-02	2.250019e+04	9.999914e+15	-8.628145e+10	8.982264e-01
2.583138e+00	-3.465515e-01	-5.547839e-02	-5.504325e-02	2.250020e+04	9.999912e+15	-8.765649e+10	8.982264e-01
2.583789e+00	-3.465515e-01	-5.636254e-02	-5.592046e-02	2.250020e+04	9.999911e+15	-8.905346e+10	8.982264e-01
2.584439e+00	-3.465515e-01	-5.726078e-02	-5.681166e-02	2.250020e+04	9.999910e+15	-9.047268e+10	8.982264e-01
2.585090e+00	-3.465515e-01	-5.817333e-02	-5.771706e-02	2.250021e+04	9.999908e+15	-9.191452e+10	8.982264e-01
2.585741e+00	-3.465515e-01	-5.910043e-02	-5.863688e-02	2.250021e+04	9.999907e+15	-9.337934e+10	8.982264e-01
2.586392e+00	-3.465515e-01	-6.004231e-02	-5.957137e-02	2.250021e+04	9.999905e+15	-9.486751e+10	8.982264e-01
2.587042e+00	-3.465515e-01	-6.099919e-02	-6.052075e-02	2.250022e+04	9.999904e+15	-9.637939e+10	8.982264e-01
2.587693e+00	-3.465515e-01	-6.197132e-02	-6.148526e-02	2.250022e+04	9.999902e+15	-9.791536e+10	8.982264e-01
2.588344e+00	-3.465515e-01	-6.295895e-02	-6.246514e-02	2.250022e+04	9.999901e+15	-9.947582e+10	8.982264e-01
2.588994e+00	-3.465515e-01	-6.396232e-02	-6.346063e-02	2.250023e+04	9.999899e+15	-1.010611e+11	8.982264e-01
2.589645e+00	-3.465515e-01	-6.498167e-02	-6.447200e-02	2.250023e+04	9.999897e+15	-1.026717e+11	8.982264e-01
2.590296e+00	-3.465515e-01	-6.601728e-02	-6.549947e-02	2.250023e+04	9.999896e+15	-1.043080e+11	8.982264e-01
2.590947e+00	-3.465515e-01	-6.706938e-02	-6.654333e-02	2.250024e+04	9.999894e+15	-1.059703e+11	8.982264e-01
2.591597e+00	-3.465515e-01	-6.813825e-02	-6.760382e-02	2.250024e+04	9.999892e+15	-1.076591e+11	8.982264e-01
2.592248e+00	-3.465515e-01	-6.922416e-02	-6.868121e-02	2.250025e+04	9.999891e+15	-1.093749e+11	8.982264e-01
2.592899e+00	-3.465514e-01	-7.032737e-02	-6.977577e-02	2.250025e+04	9.999889e+15	-1.111180e+11	8.982264e-01
2.593550e+00	-3.465514e-01	-7.144817e-02	-7.088777e-02	2.250025e+04	9.999887e+15	-1.128888e+11	8.982263e-01
2.594200e+00	-3.465514e-01	-7.258683e-02	-7.201750e-02	2.250026e+04	9.999885e+15	-1.146879e+11	8.982263e-01
2.594851e+00	-3.465514e-01	-7.374363e-02	-7.316523e-02	2.250026e+04	9.999883e+15	-1.165156e+11	8.982263e-01
2.595502e+00	-3.465514e-01	-7.491887e-02	-7.433125e-02	2.250027e+04	9.999882e+15	-1.183725e+11	8.982263e-01
2.596153e+00	-3.465514e-01	-7.611283e-02	-7.551585e-02	2.250027e+04	9.999880e+15	-1.202590e+11	8.982263e-01
2.596803e+00	-3.465514e-01	-7.732583e-02	-7.671933e-02	2.250027e+04	9.999878e+15	-1.221755e+11	8.982263e-01
2.597454e+00	-3.465514e-01	-7.855816e-02	-7.794199e-02	2.250028e+04	9.999876e+15	-1.241226e+11	8.982263e-01
2.598105e+00	-3.465514e-01	-7.981013e-02	-7.918414e-02	2.250028e+04	9.999874e+15	-1.261007e+11	8.982263e-01
2.598755e+00	-3.465514e-01	-8.108204e-02	-8.044608e-02	2.250029e+04	9.999872e+15	-1.281104e+11	8.982263e-01
2.599406e+00	-3.465514e-01	-8.237423e-02	-8.172814e-02	2.250029e+04	9.999870e+15	-1.301520e+11	8.982263e-01
2.600057e+00	-3.465514e-01	-8.368702e-02	-8.303063e-02	2.250030e+04	9.999868e+15	-1.322262e+11	8.982263e-01
2.600708e+00	-3.465514e-01	-8.502072e-02	-8.435387e-02	2.250030e+04	9.999866e+15	-1.343335e+11	8.982263e-01
2.601358e+00	-3.465514e-01	-8.637568e-02	-8.569820e-02	2.250031e+04	9.999864e+15	-1.364743e+11	8.982263e-01
2.602009e+00	-3.465514e-01	-8.775223e-02	-8.706395e-02	2.250031e+04	9.999861e+15	-1.386493e+11	8.982263e-01
2.602660e+00	-3.465514e-01	-8.915072e-02	-8.845148e-02	2.250032e+04	9.999859e+15	-1.408589e+11	8.982263e-01
2.603311e+00	-3.465514e-01	-9.057150e-02	-8.986111e-02	2.250032e+04	9.999857e+15	-1.431037e+11	8.982263e-01
2.603961e+00	-3.465514e-01	-9.201492e-02	-9.129321e-02	2.250033e+04	9.999855e+15	-1.453843e+11	8.982263e-01
2.604612e+00	-3.465514e-01	-9.348134e-02	-9.274813e-02	2.250033e+04	9.999852e+15	-1.477013e+11	8.982263e-01
2.605263e+00	-3.465513e-01	-9.497114e-02	-9.422624e-02	2.250034e+04	9.999850e+15	-1.500551e+11	8.982263e-01
2.605914e+00	-3.465513e-01	-9.648468e-02	-9.572791e-02	2.250034e+04	9.999848e+15	-1.524465e+11	8.982262e-01
2.606564e+00	-3.465513e-01	-9.802233e-02	-9.725350e-02	2.250035e+04	9.999845e+15	-1.548760e+11	8.982262e-01
2.607215e+00	-3.465513e-01	-9.958449e-02	-9.880341e-02	2.250035e+04	9.999843e+15	-1.573442e+11	8.982262e-01
2.607866e+00	-3.465513e-01	-1.011716e-01	-1.003780e-01	2.250036e+04	9.999840e+15	-1.598518e+11	8.982262e-01
2.608516e+00	-3.465513e-01	-1.027839e-01	-1.019777e-01	2.250037e+04	9.999838e+15	-1.623993e+11	8.982262e-01
2.609167e+00	-3.465513e-01	-1.044219e-01	-1.036029e-01	2.250037e+04	9.999835e+15	-1.649874e+11	8.982262e-01
2.609818e+00	-3.465513e-01	-1.060861e-01	-1.052540e-01	2.250038e+04	9.999832e+15	-1.676167e+11	8.982262e-01
2.610469e+00	-3.465513e-01	-1.077768e-01	-1.069314e-01	2.250038e+04	9.999830e+15	-1.702880e+11	8.982262e-01
2.611119e+00	-3.465513e-01	-1.094944e-01	-1.086356e-01	2.250039e+04	9.999827e+15	-1.730018e+11	8.982262e-01
2.611770e+00	-3.465513e-01	-1.112394e-01	-1.103669e-01	2.250040e+04	9.999824e+15	-1.757589e+11	8.982262e-01
2.612421e+00	-3.465513e-01	-1.130122e-01	-1.121258e-01	2.250040e+04	9.999821e+15	-1.785599e+11	8.982262e-01
2.613072e+00	-3.465513e-01	-1.148132e-01	-1.139127e-01	2.250041e+04	9.999819e+15	-1.814056e+11	8.982262e-01
2.613722e+00	-3.465513e-01	-1.166430e-01	-1.157281e-01	2.250041e+04	9.999816e+15	-1.842966e+11	8.982262e-01
2.614373e+00	-3.465513e-01	-1.185019e-01	-1.175724e-01	2.250042e+04	9.999813e+15	-1.872336e+11	8.982262e-01
2.615024e+00	-3.465512e-01	-1.203904e-01	-1.194462e-01	2.250043e+04	9.999810e+15	-1.902175e+11	8.982261e-01
2.615675e+00	-3.465512e-01	-1.223091e-01	-1.213497e-01	2.250043e+04	9.999807e+15	-1.932490e+11	8.982261e-01
2.616325e+00	-3.465512e-01	-1.242583e-01	-1.232837e-01	2.250044e+04	9.999804e+15	-1.963287e+11	8.982261e-01
2.616976e+00	-3.465512e-01	-1.262386e-01	-1.252484e-01	2.250045e+04	9.999801e+15	-1.994575e+11	8.982261e-01
2.617627e+00	-3.465512e-01	-1.282504e-01	-1.272445e-01	2.250046e+04	9.999797e+15	-2.026362e+11	8.982261e-01
2.618277e+00	-3.465512e-01	-1.302943e-01	-1.292723e-01	2.250046e+04	9.999794e+15	-2.058656e+11	8.982261e-01
2.618928e+00	-3.465512e-01	-1.323708e-01	-1.313325e-01	2.250047e+04	9.999791e+15	-2.091464e+11	8.982261e-01
2.619579e+00	-3.465512e-01	-1.344803e-01	-1.334255e-01	2.250048e+04	9.999788e+15	-2.124795e+11	8.982261e-01
2.620230e+00	-3.465512e-01	-1.366235e-01	-1.355519e-01	2.250049e+04	9.999784e+15	-2.158657e+11	8.982261e-01
2.620880e+00	-3.465512e-01	-1.388008e-01	-1.377122e-01	2.250049e+04	9.999781e+15	-2.193058e+11	8.982261e-01
2.621531e+00	-3.465512e-01	-1.410129e-01	-1.399069e-01	2.250050e+04	9.999777e+15	-2.228008e+11	8.982261e-01
2.622182e+00	-3.465512e-01	-1.432602e-01	-1.421365e-01	2.250051e+04	9.999774e+15	-2.263515e+11	8.982261e-01
2.622833e+00	-3.465511e-01	-1.455433e-01	-1.444017e-01	2.250052e+04	9.999770e+15	-2.299588e+11	8.982260e-01
2.623483e+00	-3.465511e-01	-1.478628e-01	-1.467030e-01	2.250053e+04	9.999766e+15	-2.336236e+11	8.982260e-01
2.624134e+00	-3.465511e-01	-1.502192e-01	-1.490410e-01	2.250053e+04	9.999763e+15	-2.373468e+11	8.982260e-01
2.624785e+00	-3.465511e-01	-1.526132e-01	-1.514162e-01	2.250054e+04	9.999759e+15	-2.411293e+11	8.982260e-01
2.625435e+00	-3.465511e-01	-1.550454e-01	-1.538293e-01	2.250055e+04	9.999755e+15	-2.449721e+11	8.982260e-01
2.626086e+00	-3.465511e-01	-1.575163e-01	-1.562808e-01	2.250056e+04	9.999751e+15	-2.488761e+11	8.982260e-01
2.626737e+00	-3.465511e-01	-1.600266e-01	-1.587714e-01	2.250057e+04	9.999747e+15	-2.528423e+11	8.982260e-01
2.627388e+00	-3.465511e-01	-1.625769e-01	-1.613017e-01	2.250058e+04	9.999743e+15	-2.568718e+11	8.982260e-01
2.628038e+00	-3.465511e-01	-1.651678e-01	-1.638724e-01	2.250059e+04	9.999739e+15	-2.609654e+11	8.982260e-01
2.628689e+00	-3.465511e-01	-1.678001e-01	-1.664840e-01	2.250060e+04	9.999735e+15	-2.651243e+11	8.982260e-01
2.629340e+00	-3.465510e-01	-1.704743e-01	-1.691372e-01	2.250061e+04	9.999731e+15	-2.693495e+11	8.982259e-01
2.629991e+00	-3.465510e-01	-1.731911e-01	-1.718327e-01	2.250062e+04	9.999726e+15	-2.736420e+11	8.982259e-01
2.630641e+00	-3.465510e-01	-1.759512e-01	-1.745711e-01	2.250063e+04	9.999722e+15	-2.780029e+11	8.982259e-01
2.631292e+00	-3.465510e-01	-1.787552e-01	-1.773532e-01	2.250064e+04	9.999718e+15	-2.824334e+11	8.982259e-01
2.631943e+00	-3.465510e-01	-1.816040e-01	-1.801796e-01	2.250065e+04	9.999713e+15	-2.869344e+11	8.982259e-01
2.632594e+00	-3.465510e-01	-1.844982e-01	-1.830511e-01	2.250066e+04	9.999708e+15	-2.915071e+11	8.982259e-01
2.633244e+00	-3.465510e-01	-1.874385e-01	-1.859683e-01	2.250067e+04	9.999704e+15	-2.961527e+11	8.982259e-01
2.633895e+00	-3.465510e-01	-1.904256e-01	-1.889321e-01	2.250068e+04	9.999699e+15	-3.008724e+11	8.982259e-01
2.634546e+00	-3.465509e-01	-1.934604e-01	-1.919430e-01	2.250069e+04	9.999694e+15	-3.056673e+11	8.982258e-01
2.635196e+00	-3.465509e-01	-1.965435e-01	-1.950020e-01	2.250070e+04	9.999689e+15	-3.105386e+11	8.982258e-01
2.635847e+00	-3.465509e-01	-1.996758e-01	-1.981097e-01	2.250071e+04	9.999685e+15	-3.154875e+11	8.982258e-01
2.636498e+00	-3.465509e-01	-2.028580e-01	-2.012669e-01	2.250072e+04	9.999679e+15	-3.205152e+11	8.982258e-01
2.637149e+00	-3.465509e-01	-2.060908e-01	-2.044744e-01	2.250073e+04	9.999674e+15	-3.256231e+11	8.982258e-01
2.637799e+00	-3.465509e-01	-2.093753e-01	-2.077331e-01	2.250074e+04	9.999669e+15	-3.308124e+11	8.982258e-01
2.638450e+00	-3.465509e-01	-2.127120e-01	-2.110436e-01	2.250076e+04	9.999664e+15	-3.360844e+11	8.982258e-01
2.639101e+00	-3.465509e-01	-2.161019e-01	-2.144070e-01	2.250077e+04	9.999659e+15	-3.414405e+11	8.982258e-01
2.639752e+00	-3.465508e-01	-2.195459e-01	-2.178239e-01	2.250078e+04	9.999653e+15	-3.468818e+11	8.982257e-01
2.640402e+00	-3.465508e-01	-2.230447e-01	-2.212953e-01	2.250079e+04	9.999648e+15	-3.524099e+11	8.982257e-01
2.641053e+00	-3.465508e-01	-2.265993e-01	-2.248220e-01	2.250081e+04	9.999642e+15	-3.580261e+11	8.982257e-01
2.641704e+00	-3.465508e-01	-2.302106e-01	-2.284049e-01	2.250082e+04	9.999636e+15	-3.637318e+11	8.982257e-01
2.642355e+00	-3.465508e-01	-2.338794e-01	-2.320450e-01	2.250083e+04	9.999630e+15	-3.695284e+11	8.982257e-01
2.643005e+00	-3.465508e-01	-2.376066e-01	-2.357430e-01	2.250084e+04	9.999625e+15	-3.754174e+11	8.982257e-01
2.643656e+00	-3.465508e-01	-2.413933e-01	-2.394999e-01	2.250086e+04	9.999619e+15	-3.814002e+11	8.982257e-01
2.644307e+00	-3.465507e-01	-2.452403e-01	-2.433168e-01	2.250087e+04	9.999613e+15	-3.874784e+11	8.982256e-01
2.644957e+00	-3.465507e-01	-2.491486e-01	-2.471944e-01	2.250089e+04	9.999606e+15	-3.936534e+11	8.982256e-01
2.645608e+00	-3.465507e-01	-2.531192e-01	-2.511339e-01	2.250090e+04	9.999600e+15	-3.999268e+11	8.982256e-01
2.646259e+00	-3.465507e-01	-2.571531e-01	-2.551361e-01	2.250091e+04	9.999594e+15	-4.063002e+11	8.982256e-01
2.646910e+00	-3.465507e-01	-2.612512e-01	-2.592022e-01	2.250093e+04	9.999587e+15	-4.127752e+11	8.982256e-01
2.647560e+00	-3.465507e-01	-2.654147e-01	-2.633330e-01	2.250094e+04	9.999581e+15	-4.193534e+11	8.982256e-01
2.648211e+00	-3.465506e-01	-2.696445e-01	-2.675296e-01	2.250096e+04	9.999574e+15	-4.260364e+11	8.982255e-01
2.648862e+00	-3.465506e-01	-2.739418e-01	-2.717931e-01	2.250097e+04	9.999567e+15	-4.328259e+11	8.982255e-01
2.649513e+00	-3.465506e-01	-2.783075e-01	-2.761246e-01	2.250099e+04	9.999560e+15	-4.397236e+11	8.982255e-01
2.650163e+00	-3.465506e-01	-2.827428e-01	-2.805251e-01	2.250101e+04	9.999553e+15	-4.467312e+11	8.982255e-01
2.650814e+00	-3.465506e-01	-2.872487e-01	-2.849957e-01	2.250102e+04	9.999546e+15	-4.538505e+11	8.982255e-01
2.651465e+00	-3.465505e-01	-2.918265e-01	-2.895376e-01	2.250104e+04	9.999539e+15	-4.610832e+11	8.982254e-01
2.652116e+00	-3.465505e-01	-2.964772e-01	-2.941519e-01	2.250105e+04	9.999532e+15	-4.684312e+11	8.982254e-01
2.652766e+00	-3.465505e-01	-3.012021e-01	-2.988397e-01	2.250107e+04	9.999524e+15	-4.758963e+11	8.982254e-01
2.653417e+00	-3.465505e-01	-3.060022e-01	-3.036022e-01	2.250109e+04	9.999517e+15	-4.834804e+11	8.982254e-01
2.654068e+00	-3.465505e-01	-3.108789e-01	-3.084405e-01	2.250111e+04	9.999509e+15	-4.911853e+11	8.982254e-01
2.654718e+00	-3.465504e-01	-3.158332e-01	-3.133560e-01	2.250112e+04	9.999501e+15	-4.990130e+11	8.982253e-01
2.655369e+00	-3.465504e-01	-3.208665e-01	-3.183499e-01	2.250114e+04	9.999493e+15	-5.069654e+11	8.982253e-01
2.656020e+00	-3.465504e-01	-3.259801e-01	-3.234233e-01	2.250116e+04	9.999485e+15	-5.150446e+11	8.982253e-01
2.656671e+00	-3.465504e-01	-3.311751e-01	-3.285776e-01	2.250118e+04	9.999477e+15	-5.232525e+11	8.982253e-01
2.657321e+00	-3.465504e-01	-3.364529e-01	-3.338140e-01	2.250120e+04	9.999468e+15	-5.315912e+11	8.982253e-01
2.657972e+00	-3.465503e-01	-3.418148e-01	-3.391338e-01	2.250122e+04	9.999460e+15	-5.400628e+11	8.982252e-01
2.658623e+00	-3.465503e-01	-3.472622e-01	-3.445385e-01	2.250123e+04	9.999451e+15	-5.486694e+11	8.982252e-01
2.659274e+00	-3.465503e-01	-3.527963e-01	-3.500292e-01	2.250125e+04	9.999443e+15	-5.574132e+11	8.982252e-01
2.659924e+00	-3.465503e-01	-3.584187e-01	-3.556075e-01	2.250127e+04	9.999434e+15	-5.662963e+11	8.982252e-01
2.660575e+00	-3.465502e-01	-3.641307e-01	-3.612747e-01	2.250129e+04	9.999425e+15	-5.753209e+11	8.982252e-01
2.661226e+00	-3.465502e-01	-3.699337e-01	-3.670322e-01	2.250132e+04	9.999416e+15	-5.844894e+11	8.982251e-01
2.661876e+00	-3.465502e-01	-3.758291e-01	-3.728814e-01	2.250134e+04	9.999406e+15	-5.938039e+11	8.982251e-01
2.662527e+00	-3.465502e-01	-3.818185e-01	-3.788238e-01	2.250136e+04	9.999397e+15	-6.032669e+11	8.982251e-01
2.663178e+00	-3.465502e-01	-3.879034e-01	-3.848610e-01	2.250138e+04	9.999387e+15	-6.128807e+11	8.982251e-01
2.663829e+00	-3.465501e-01	-3.940853e-01	-3.909943e-01	2.250140e+04	9.999377e+15	-6.226477e+11	8.982250e-01
2.664479e+00	-3.465501e-01	-4.003656e-01	-3.972254e-01	2.250142e+04	9.999367e+15	-6.325704e+11	8.982250e-01
2.665130e+00	-3.465501e-01	-4.067461e-01	-4.035558e-01	2.250145e+04	9.999357e+15	-6.426512e+11	8.982250e-01
2.665781e+00	-3.465500e-01	-4.132282e-01	-4.099871e-01	2.250147e+04	9.999347e+15	-6.528926e+11	8.982250e-01
2.666432e+00	-3.465500e-01	-4.198136e-01	-4.165209e-01	2.250149e+04	9.999337e+15	-6.632972e+11	8.982249e-01
2.667082e+00	-3.465500e-01	-4.265040e-01	-4.231588e-01	2.250152e+04	9.999326e+15	-6.738676e+11	8.982249e-01
2.667733e+00	-3.465500e-01	-4.333010e-01	-4.299025e-01	2.250154e+04	9.999315e+15	-6.846064e+11	8.982249e-01
2.668384e+00	-3.465499e-01	-4.402063e-01	-4.367536e-01	2.250157e+04	9.999304e+15	-6.955164e+11	8.982248e-01
2.669035e+00	-3.465499e-01	-4.472216e-01	-4.437139e-01	2.250159e+04	9.999293e+15	-7.066003e+11	8.982248e-01
2.669685e+00	-3.465499e-01	-4.543488e-01	-4.507852e-01	2.250162e+04	9.999282e+15	-7.178607e+11	8.982248e-01
2.670336e+00	-3.465499e-01	-4.615895e-01	-4.579691e-01	2.250164e+04	9.999271e+15	-7.293006e+11	8.982248e-01
2.670987e+00	-3.465498e-01	-4.689456e-01	-4.652675e-01	2.250167e+04	9.999259e+15	-7.409228e+11	8.982247e-01
2.671637e+00	-3.465498e-01	-4.764189e-01	-4.726823e-01	2.250169e+04	9.999247e+15	-7.527303e+11	8.982247e-01
2.672288e+00	-3.465498e-01	-4.840114e-01	-4.802152e-01	2.250172e+04	9.999235e+15	-7.647258e+11	8.982247e-01
2.672939e+00	-3.465497e-01	-4.917248e-01	-4.878681e-01	2.250175e+04	9.999223e+15	-7.769125e+11	8.982246e-01
2.673590e+00	-3.465497e-01	-4.995612e-01	-4.956430e-01	2.250178e+04	9.999211e+15	-7.892934e+11	8.982246e-01
2.674240e+00	-3.465497e-01	-5.075224e-01	-5.035418e-01	2.250180e+04	9.999198e+15	-8.018716e+11	8.982246e-01
2.674891e+00	-3.465496e-01	-5.156105e-01	-5.115664e-01	2.250183e+04	9.999185e+15	-8.146503e+11	8.982245e-01
2.675542e+00	-3.465496e-01	-5.238275e-01	-5.197190e-01	2.250186e+04	9.999172e+15	-8.276325e+11	8.982245e-01
2.676193e+00	-3.465496e-01	-5.321754e-01	-5.280015e-01	2.250189e+04	9.999159e+15	-8.408217e+11	8.982245e-01
2.676843e+00	-3.465495e-01	-5.406564e-01	-5.364159e-01	2.250192e+04	9.999146e+15	-8.542210e+11	8.982244e-01
2.677494e+00	-3.465495e-01	-5.492725e-01	-5.449645e-01	2.250195e+04	9.999132e+15	-8.678338e+11	8.982244e-01
2.678145e+00	-3.465495e-01	-5.580260e-01	-5.536492e-01	2.250198e+04	9.999118e+15	-8.816636e+11	8.982244e-01
2.678796e+00	-3.465494e-01	-5.669189e-01	-5.624724e-01	2.250202e+04	9.999104e+15	-8.957137e+11	8.982243e-01
2.679446e+00	-3.465494e-01	-5.759535e-01	-5.714362e-01	2.250205e+04	9.999090e+15	-9.099877e+11	8.982243e-01
2.680097e+00	-3.465493e-01	-5.851322e-01	-5.805428e-01	2.250208e+04	9.999076e+15	-9.244892e+11	8.982242e-01
2.680748e+00	-3.465493e-01	-5.944570e-01	-5.897946e-01	2.250211e+04	9.999061e+15	-9.392217e+11	8.982242e-01
2.681398e+00	-3.465493e-01	-6.039305e-01	-5.991938e-01	2.250215e+04	9.999046e+15	-9.541891e+11	8.982242e-01
2.682049e+00	-3.465492e-01	-6.135550e-01	-6.087428e-01	2.250218e+04	9.999031e+15	-9.693949e+11	8.982241e-01
2.682700e+00	-3.465492e-01	-6.233328e-01	-6.184439e-01	2.250222e+04	9.999015e+15	-9.848430e+11	8.982241e-01
2.683351e+00	-3.465492e-01	-6.332665e-01	-6.282996e-01	2.250225e+04	9.998999e+15	-1.000537e+12	8.982241e-01
2.684001e+00	-3.465491e-01	-6.433584e-01	-6.383124e-01	2.250229e+04	9.998984e+15	-1.016482e+12	8.982240e-01
2.684652e+00	-3.465491e-01	-6.536112e-01	-6.484848e-01	2.250232e+04	9.998967e+15	-1.032680e+12	8.982240e-01
