x [um]	Total Current Density [Amp/cm^2]
0.19364916731037085	4.176452119939419
0.19429989953336313	4.176452119939419
0.1949506317563554	4.1764521610629055
0.1956013639793477	4.176452213272115
0.19625209620233997	4.1764522835747275
0.19690282842533224	4.1764523718188
0.19755356064832452	4.176452478234342
0.1982042928713168	4.176452606438712
0.19885502509430908	4.1764527548844015
0.19950575731730136	4.17645292041334
0.20015648954029364	4.176453105524842
0.20080722176328591	4.176453310239984
0.2014579539862782	4.17645353450332
0.20210868620927047	4.17645377664871
0.20275941843226275	4.176454035704588
0.20341015065525503	4.176454315488202
0.2040608828782473	4.176454613736349
0.20471161510123959	4.176454929241
0.20536234732423186	4.176455262049792
0.20601307954722414	4.176455613890495
0.20666381177021642	4.176455984665313
0.2073145439932087	4.176456371451621
0.20796527621620098	4.176456774851931
0.20861600843919326	4.176457195031512
0.20926674066218554	4.176457634335687
0.2099174728851778	4.176458091485648
0.2105682051081701	4.176458564113774
0.21121893733116237	4.176459053391781
0.21186966955415465	4.176459559858514
0.21252040177714693	4.176460084200217
0.2131711340001392	4.176460625326358
0.21382186622313148	4.176461181450573
0.21447259844612376	4.176461755450635
0.21512333066911604	4.176462347075872
0.21577406289210832	4.176462952500124
0.2164247951151006	4.176463573205405
0.21707552733809288	4.176464209440676
0.21772625956108516	4.176464862099036
0.21837699178407743	4.176465531447861
0.2190277240070697	4.176466216992098
0.219678456230062	4.176466919861474
0.22032918845305427	4.176467639893815
0.22097992067604655	4.176468373850806
0.22163065289903883	4.176469121592628
0.2222813851220311	4.176469886066201
0.22293211734502338	4.176470665150804
0.22358284956801566	4.176471459135737
0.22423358179100794	4.17647226974591
0.22488431401400022	4.176473094153876
0.2255350462369925	4.1764739329742335
0.22618577845998478	4.17647478904233
0.22683651068297705	4.1764756607518345
0.22748724290596933	4.176476545726665
0.2281379751289616	4.176477445731956
0.2287887073519539	4.176478360937887
0.22943943957494617	4.176479289975179
0.23009017179793845	4.1764802333392375
0.23074090402093073	4.176481189764344
0.231391636243923	4.1764821589056815
0.23204236846691528	4.176483144327022
0.23269310068990756	4.176484144810229
0.23334383291289984	4.176485157963819
0.23399456513589212	4.176486184972013
0.2346452973588844	4.176487226996093
0.23529602958187668	4.176488282373611
0.23594676180486895	4.176489348332077
0.23659749402786123	4.176490427428033
0.2372482262508535	4.176491522439901
0.2378989584738458	4.176492630206226
0.23854969069683807	4.176493750293739
0.23920042291983035	4.1764948854652495
0.23985115514282263	4.176496033843835
0.2405018873658149	4.176497193822369
0.24115261958880718	4.176498366006283
0.24180335181179946	4.1764995519757395
0.24245408403479174	4.176500751218269
0.24310481625778402	4.176501963284544
0.2437555484807763	4.176503188073736
0.24440628070376857	4.176504425477265
0.24505701292676085	4.1765056750535505
0.24570774514975313	4.17650693669394
0.2463584773727454	4.176508211732921
0.2470092095957377	4.176509499665364
0.24765994181872997	4.176510800287008
0.24831067404172225	4.176512112545636
0.24896140626471452	4.176513435206695
0.2496121384877068	4.176514769334605
0.2502628707106991	4.176516117270533
0.25091360293369136	4.176517478112996
0.25156433515668364	4.176518849366191
0.2522150673796759	4.176520230548312
0.2528657996026682	4.176521623485375
0.2535165318256605	4.176523029566507
0.25416726404865275	4.1765244477946455
0.25481799627164503	4.1765258770061875
0.2554687284946373	4.176527316537014
0.2561194607176296	4.176528767721117
0.25677019294062187	4.176530230060673
0.25742092516361414	4.176531702835788
0.2580716573866064	4.1765331883318515
0.2587223896095987	4.176534686043109
0.259373121832591	4.176536193521354
0.26002385405558326	4.17653771255204
0.26067458627857554	4.176539242248782
0.2613253185015678	4.176540780829733
0.2619760507245601	4.176542329200159
0.2626267829475524	4.176543888360253
0.26327751517054465	4.176545458074021
0.26392824739353693	4.17654703845398
0.2645789796165292	4.176548629739298
0.2652297118395215	4.176550231986928
0.26588044406251377	4.176551846014956
0.26653117628550604	4.176553469335502
0.2671819085084983	4.176555100784607
0.2678326407314906	4.176556741528899
0.2684833729544829	4.17655839329013
0.26913410517747516	4.17656005668
0.26978483740046744	4.176561730486923
0.2704355696234597	4.176563413808458
0.271086301846452	4.176565104870248
0.27173703406944427	4.17656680618642
0.27238776629243655	4.176568517916554
0.27303849851542883	4.176570237953568
0.2736892307384211	4.176571968803553
0.2743399629614134	4.1765737078992515
0.27499069518440566	4.176575454298453
0.27564142740739794	4.1765772117361415
0.2762921596303902	4.176578980712819
0.2769428918533825	4.176580759659896
0.2775936240763748	4.176582547857067
0.27824435629936706	4.176584343997411
0.27889508852235934	4.176586149065149
0.2795458207453516	4.176587962942321
0.2801965529683439	4.176589786184771
0.28084728519133617	4.176591618698534
0.28149801741432845	4.176593460428968
0.28214874963732073	4.176595313461716
0.282799481860313	4.176597173382673
0.2834502140833053	4.176599040747599
0.28410094630629756	4.17660091826061
0.28475167852928984	4.1766028046544275
0.2854024107522821	4.176604699263796
0.2860531429752744	4.176606604808319
0.2867038751982667	4.176608518459298
0.28735460742125896	4.176610438719707
0.28800533964425123	4.1766123694740305
0.2886560718672435	4.176614310001715
0.2893068040902358	4.176616258028932
0.28995753631322807	4.176618213168115
0.29060826853622035	4.176620178970874
0.2912590007592126	4.176622154494742
0.2919097329822049	4.1766241380840485
0.2925604652051972	4.176626129002674
0.29321119742818946	4.17662812758387
0.29386192965118174	4.176630133123219
0.294512661874174	4.176632146279458
0.2951633940971663	4.176634169224654
0.2958141263201586	4.176636200002011
0.29646485854315086	4.176638238453698
0.29711559076614313	4.176640284976595
0.2977663229891354	4.176642340387661
0.2984170552121277	4.176644403475206
