x [um]	Ec	Ev	Ei	Efn	Efp
3.738187585949312	0.14556064324075813	-0.974439356759242	-0.41443935675924193	-0.008377561670857236	-0.5998189891280896
3.7388383181723044	0.14556065691646514	-0.974439343083535	-0.4144393430835349	-0.008377549206247337	-0.5998127780712456
3.7394890503952967	0.14556067059217065	-0.9744393294078295	-0.4144393294078294	-0.008377536741631164	-0.5998065655669087
3.740139782618289	0.14556068426787477	-0.9744393157321254	-0.4144393157321253	-0.008377524277008774	-0.5998003516143839
3.7407905148412812	0.1455606979435775	-0.9744393020564226	-0.41443930205642254	-0.008377511812380167	-0.5997941362129755
3.7414412470642735	0.14556071161927892	-0.9744392883807211	-0.41443928838072114	-0.008377499347745176	-0.5997879193619867
3.742091979287266	0.14556072529497888	-0.9744392747050212	-0.4144392747050212	-0.008377486883103913	-0.5997817010607209
3.742742711510258	0.14556073897067734	-0.9744392610293228	-0.4144392610293227	-0.008377474418456432	-0.5997754813084809
3.7433934437332503	0.14556075264637447	-0.9744392473536256	-0.4144392473536256	-0.008377461953802678	-0.5997692601045687
3.7440441759562426	0.14556076632206993	-0.9744392336779302	-0.4144392336779301	-0.008377449489142819	-0.5997630374482861
