x [um]	Total Charge Density [C/cm^3]
0.26067458627857554	2.7069945805796887e-09
0.2613253185015678	2.65672794841812e-09
0.2619760507245601	2.607235349431168e-09
0.2626267829475524	2.5585046694972555e-09
0.26327751517054465	2.5105239819246343e-09
0.26392824739353693	2.463281549129868e-09
0.2645789796165292	2.416765816483414e-09
0.2652297118395215	2.370965415666578e-09
0.26588044406251377	2.325869144809549e-09
0.26653117628550604	2.2814659880736143e-09
0.2671819085084983	2.2377450932714856e-09
0.2678326407314906	2.1946957822178955e-09
0.2684833729544829	2.152307544015697e-09
0.26913410517747516	2.1105700358951e-09
0.26978483740046744	2.0694730767795116e-09
0.2704355696234597	2.029006642529857e-09
0.271086301846452	1.989160862867371e-09
0.27173703406944427	1.949926022772328e-09
0.27238776629243655	1.911292566120741e-09
0.27303849851542883	1.8732510808578225e-09
0.2736892307384211	1.8357923003967152e-09
0.2743399629614134	1.7989071072551886e-09
0.27499069518440566	1.7625865263417363e-09
0.27564142740739794	1.726821718801162e-09
0.2762921596303902	1.6916039929246764e-09
0.2769428918533825	1.6569247921208151e-09
0.2775936240763748	1.6227756890407762e-09
0.27824435629936706	1.589148384179687e-09
0.27889508852235934	1.5560347103525418e-09
0.2795458207453516	1.523426638568868e-09
0.2801965529683439	1.4913162567720282e-09
0.28084728519133617	1.459695777392364e-09
0.28149801741432845	1.4285575331510046e-09
0.28214874963732073	1.3978939787383423e-09
0.282799481860313	1.3676976936114952e-09
0.2834502140833053	1.3379613596146228e-09
0.28410094630629756	1.3086777844775935e-09
0.28475167852928984	1.2798398861502064e-09
0.2854024107522821	1.2514406880465104e-09
0.2860531429752744	1.223473327157437e-09
0.2867038751982667	1.1959310540508012e-09
0.28735460742125896	1.1688072096523827e-09
0.28800533964425123	1.1420952540597646e-09
0.2886560718672435	1.1157887464006199e-09
0.2893068040902358	1.089881347350427e-09
0.28995753631322807	1.0643668017882155e-09
0.29060826853622035	1.0392389695686288e-09
0.2912590007592126	1.0144918067789404e-09
0.2919097329822049	9.901193567871814e-10
0.2925604652051972	9.661157549978233e-10
0.29321119742818946	9.424752336074599e-10
0.29386192965118174	9.19192112093442e-10
0.294512661874174	8.962607927379432e-10
0.2951633940971663	8.73675774615258e-10
0.2958141263201586	8.514316451994236e-10
0.29646485854315086	8.295230688946321e-10
0.29711559076614313	8.079447973858333e-10
0.2977663229891354	7.86691665162798e-10
0.2984170552121277	7.657585900796111e-10
0.29906778743511997	7.451405624445761e-10
